stats_o/mean,test/success_rate,stats_o/std,stats_g/std,test/mean_Q,train/episode,train/success_rate,epoch,stats_g/mean,test/episode
0.26281145,1.0,0.030555908,0.085363746,-0.067440554,10880.0,0.85,543,0.87585944,10880.0
0.2628097,1.0,0.030556804,0.08536693,-0.05323282,10900.0,0.65,544,0.8758517,10900.0
0.26281267,1.0,0.030552322,0.08534881,-0.04725399,10920.0,0.55,545,0.8758641,10920.0
0.26280874,1.0,0.03055048,0.08534672,-0.039871827,10940.0,0.6,546,0.87584823,10940.0
0.26280898,1.0,0.030550737,0.085349865,-0.07956535,10960.0,0.65,547,0.87584686,10960.0
0.26281485,1.0,0.030552257,0.08535397,-0.070452675,10980.0,0.7,548,0.87587124,10980.0
0.2628116,1.0,0.030555809,0.08536627,-0.07590249,11000.0,0.65,549,0.8758595,11000.0
0.26281184,1.0,0.030558724,0.085379064,-0.08641498,11020.0,0.7,550,0.8758628,11020.0
0.26281968,1.0,0.030557122,0.085375346,-0.07958622,11040.0,0.6,551,0.87589294,11040.0
0.26281434,1.0,0.030556675,0.085372895,-0.07228748,11060.0,0.45,552,0.8758719,11060.0
0.26281303,1.0,0.030558402,0.08538046,-0.05514139,11080.0,0.7,553,0.87586933,11080.0
0.26281136,1.0,0.030560613,0.08538718,-0.08200811,11100.0,0.75,554,0.87586504,11100.0
0.2628066,1.0,0.03056182,0.08539117,-0.0520666,11120.0,0.8,555,0.87584394,11120.0
0.2628078,1.0,0.030563604,0.08539907,-0.056104083,11140.0,0.65,556,0.87585145,11140.0
0.26280028,1.0,0.030562988,0.0853942,-0.03747204,11160.0,0.8,557,0.87582225,11160.0
0.2628018,1.0,0.03056338,0.08539418,-0.04720117,11180.0,0.9,558,0.87582964,11180.0
0.26279968,1.0,0.030566761,0.08540425,-0.08437241,11200.0,0.7,559,0.875824,11200.0
0.26279455,1.0,0.030566934,0.08540535,-0.054917913,11220.0,0.75,560,0.8758045,11220.0
0.2627956,1.0,0.030567348,0.085403405,-0.06470151,11240.0,0.75,561,0.87581116,11240.0
0.26279837,1.0,0.030572921,0.08541509,-0.06736185,11260.0,0.6,562,0.8758233,11260.0
0.26280662,1.0,0.0305745,0.08542196,-0.09615555,11280.0,0.8,563,0.87585425,11280.0
0.2628079,1.0,0.030576851,0.085428536,-0.08893298,11300.0,0.8,564,0.8758573,11300.0
0.26280493,1.0,0.030579925,0.085436046,-0.0818011,11320.0,0.7,565,0.8758476,11320.0
0.26280648,1.0,0.030578006,0.08543121,-0.08045048,11340.0,0.7,566,0.8758549,11340.0
0.26280877,1.0,0.030579662,0.085439414,-0.10626707,11360.0,0.75,567,0.8758635,11360.0
0.26281244,1.0,0.030580482,0.085437566,-0.08126398,11380.0,0.75,568,0.87587595,11380.0
0.262824,1.0,0.030582855,0.08544537,-0.07695907,11400.0,0.55,569,0.8759186,11400.0
0.26282752,1.0,0.030580977,0.08544203,-0.06617816,11420.0,0.7,570,0.8759311,11420.0
0.26282397,1.0,0.03057992,0.08544109,-0.08486468,11440.0,0.65,571,0.87591475,11440.0
0.262825,1.0,0.030581662,0.085446656,-0.08087406,11460.0,0.65,572,0.8759205,11460.0
0.26283073,1.0,0.030582149,0.08544767,-0.06917218,11480.0,0.75,573,0.8759424,11480.0
0.26283574,1.0,0.0305868,0.08546416,-0.09823145,11500.0,0.65,574,0.8759634,11500.0
0.26283324,1.0,0.030586243,0.085462414,-0.08099503,11520.0,0.7,575,0.8759554,11520.0
0.26283136,1.0,0.030585703,0.08546188,-0.072016306,11540.0,0.65,576,0.8759455,11540.0
0.26283115,1.0,0.030585151,0.08546054,-0.07370832,11560.0,0.8,577,0.87593865,11560.0
0.26283294,1.0,0.030585002,0.08545964,-0.05170604,11580.0,0.65,578,0.8759451,11580.0
0.26283282,1.0,0.030583939,0.08545672,-0.06357801,11600.0,0.75,579,0.87594527,11600.0
0.2628336,1.0,0.030584496,0.08545855,-0.08385931,11620.0,0.75,580,0.87594765,11620.0
0.26283982,1.0,0.030584887,0.08546144,-0.09465541,11640.0,0.55,581,0.87597007,11640.0
0.2628348,1.0,0.030585703,0.08546209,-0.039358504,11660.0,0.85,582,0.875951,11660.0
0.262834,1.0,0.030583888,0.08545756,-0.06923477,11680.0,0.8,583,0.875947,11680.0
0.2628331,1.0,0.030589174,0.08547729,-0.06652305,11700.0,0.7,584,0.87594223,11700.0
0.2628356,1.0,0.030586977,0.08546701,-0.064064436,11720.0,0.85,585,0.87595314,11720.0
0.2628346,1.0,0.030586606,0.08546603,-0.07247099,11740.0,0.4,586,0.87594646,11740.0
0.2628384,1.0,0.03058518,0.085460745,-0.053895485,11760.0,0.75,587,0.8759628,11760.0
0.26283756,1.0,0.0305839,0.0854578,-0.08521438,11780.0,0.85,588,0.87596005,11780.0
0.26283753,1.0,0.030581841,0.0854542,-0.06290807,11800.0,0.75,589,0.87596035,11800.0
0.26283556,1.0,0.03058747,0.08547464,-0.067369364,11820.0,0.65,590,0.8759546,11820.0
0.2628414,1.0,0.03058345,0.08546262,-0.06637273,11840.0,0.8,591,0.8759773,11840.0
0.26283818,1.0,0.030582955,0.08546096,-0.06681492,11860.0,0.8,592,0.8759667,11860.0
0.2628412,1.0,0.030583689,0.08546544,-0.07892938,11880.0,0.6,593,0.8759768,11880.0
0.2628353,1.0,0.030584086,0.08546705,-0.06534507,11900.0,0.75,594,0.8759547,11900.0
0.26283517,1.0,0.03057931,0.085453175,-0.048605874,11920.0,0.8,595,0.87595075,11920.0
0.26282734,1.0,0.030577492,0.08544663,-0.07557584,11940.0,0.7,596,0.87592006,11940.0
0.2628271,1.0,0.030576592,0.08544398,-0.061822183,11960.0,0.5,597,0.8759201,11960.0
0.2628309,1.0,0.03057783,0.08544305,-0.06012612,11980.0,0.65,598,0.87592834,11980.0
0.26282132,1.0,0.030577917,0.085441865,-0.05644267,12000.0,0.75,599,0.87589365,12000.0
0.2628175,1.0,0.030580316,0.08545012,-0.06661673,12020.0,0.55,600,0.8758826,12020.0
0.26281172,1.0,0.030580783,0.08545461,-0.09659546,12040.0,0.7,601,0.8758591,12040.0
0.2628129,1.0,0.030579347,0.08544678,-0.09169954,12060.0,0.75,602,0.8758634,12060.0
0.2628161,1.0,0.030584043,0.08546393,-0.07493731,12080.0,0.75,603,0.87587255,12080.0
0.2628166,1.0,0.03058182,0.08545697,-0.05475258,12100.0,0.7,604,0.8758772,12100.0
0.26281658,1.0,0.030581187,0.0854527,-0.057029583,12120.0,0.65,605,0.8758783,12120.0
0.26281795,1.0,0.030581083,0.08544913,-0.06951663,12140.0,0.85,606,0.87588364,12140.0
0.26280957,1.0,0.030580739,0.08544735,-0.070874974,12160.0,0.75,607,0.8758547,12160.0
0.26280865,1.0,0.030579159,0.085442364,-0.056307416,12180.0,0.75,608,0.875848,12180.0
0.26281053,1.0,0.030578196,0.0854414,-0.045532305,12200.0,0.95,609,0.87585574,12200.0
0.26281112,1.0,0.03058072,0.08544978,-0.099082105,12220.0,0.75,610,0.8758597,12220.0
0.26281387,1.0,0.030580353,0.08545069,-0.047283616,12240.0,0.55,611,0.87587214,12240.0
0.26281407,1.0,0.030577863,0.085443564,-0.048133224,12260.0,0.75,612,0.87587625,12260.0
0.262816,1.0,0.030576851,0.0854409,-0.055116005,12280.0,0.7,613,0.8758874,12280.0
0.26282144,1.0,0.03057849,0.08544185,-0.05377342,12300.0,0.75,614,0.8759067,12300.0
0.2628232,1.0,0.03057783,0.08544266,-0.07706783,12320.0,0.7,615,0.87591463,12320.0
0.26282382,1.0,0.03057918,0.08545182,-0.098439746,12340.0,0.6,616,0.87591505,12340.0
0.26282543,1.0,0.030581865,0.085460275,-0.070771754,12360.0,0.85,617,0.87592095,12360.0
0.26282543,1.0,0.030583516,0.08546535,-0.07170009,12380.0,0.8,618,0.8759243,12380.0
0.26282054,1.0,0.030585265,0.08546868,-0.067613795,12400.0,0.65,619,0.87590677,12400.0
0.2628211,1.0,0.030586664,0.08547687,-0.066498116,12420.0,0.6,620,0.87591314,12420.0
0.26282734,1.0,0.030587912,0.08548146,-0.07623725,12440.0,0.7,621,0.87593406,12440.0
0.26282567,1.0,0.030589873,0.08548985,-0.08558889,12460.0,0.75,622,0.8759284,12460.0
0.2628271,1.0,0.030590404,0.085492134,-0.075117424,12480.0,0.85,623,0.87593144,12480.0
0.2628236,1.0,0.030591473,0.08549521,-0.06647512,12500.0,0.7,624,0.8759165,12500.0
0.26283446,1.0,0.030590052,0.08549098,-0.060204856,12520.0,0.8,625,0.8759589,12520.0
0.2628371,1.0,0.03058649,0.0854804,-0.064041145,12540.0,0.6,626,0.8759746,12540.0
0.2628407,1.0,0.03058454,0.08547517,-0.027080933,12560.0,0.85,627,0.87598896,12560.0
0.26283884,1.0,0.030581806,0.08546361,-0.04427568,12580.0,0.8,628,0.8759827,12580.0
0.26284203,1.0,0.030579805,0.085455656,-0.043895703,12600.0,0.65,629,0.87599546,12600.0
0.26284817,1.0,0.030577322,0.085449964,-0.051282644,12620.0,0.8,630,0.87601787,12620.0
0.26283464,1.0,0.03057856,0.085456796,-0.05238722,12640.0,0.65,631,0.8759679,12640.0
0.26283476,1.0,0.030578181,0.085458554,-0.06844337,12660.0,0.85,632,0.875968,12660.0
0.26282576,1.0,0.030578122,0.08546092,-0.09770745,12680.0,0.75,633,0.8759334,12680.0
0.2628176,1.0,0.030581903,0.08547338,-0.094668545,12700.0,0.9,634,0.8759021,12700.0
0.26281765,1.0,0.030583253,0.08547922,-0.06983987,12720.0,0.7,635,0.87590146,12720.0
0.26281855,1.0,0.030580854,0.085472785,-0.07299776,12740.0,0.85,636,0.87590075,12740.0
0.26282376,1.0,0.030582175,0.08547804,-0.08496634,12760.0,0.65,637,0.87592,12760.0
0.26282424,1.0,0.030580724,0.08547463,-0.04833435,12780.0,0.65,638,0.87592006,12780.0
0.26282087,1.0,0.030581772,0.08548222,-0.081697896,12800.0,0.75,639,0.8759101,12800.0
0.26282856,1.0,0.030584043,0.085489355,-0.055696003,12820.0,0.9,640,0.87594134,12820.0
0.26282042,1.0,0.030581847,0.0854843,-0.092604026,12840.0,0.8,641,0.8759105,12840.0
0.26281506,1.0,0.030581584,0.08548238,-0.054176748,12860.0,0.75,642,0.875891,12860.0
0.2628184,1.0,0.03058201,0.08548335,-0.05802676,12880.0,0.6,643,0.8759062,12880.0
0.26281622,1.0,0.03058241,0.08548236,-0.05290293,12900.0,0.75,644,0.87589884,12900.0
0.2628165,1.0,0.030576413,0.08546046,-0.04735338,12920.0,0.8,645,0.8758967,12920.0
0.2628184,1.0,0.030574277,0.08545277,-0.051631343,12940.0,0.75,646,0.8759027,12940.0
0.2628159,1.0,0.03057332,0.08544875,-0.056295246,12960.0,0.7,647,0.8758993,12960.0
0.26281577,1.0,0.030575108,0.08545432,-0.07692683,12980.0,0.9,648,0.87589914,12980.0
0.26281154,1.0,0.030576998,0.085462935,-0.062024016,13000.0,0.85,649,0.87588674,13000.0
0.26280984,1.0,0.030579278,0.08546998,-0.064613,13020.0,0.8,650,0.87587804,13020.0
0.26281056,1.0,0.030580875,0.08547547,-0.075299904,13040.0,0.8,651,0.87588054,13040.0
0.26280612,1.0,0.030582229,0.08548105,-0.047883302,13060.0,0.8,652,0.87586015,13060.0
0.26280951,1.0,0.03057925,0.08547091,-0.032118183,13080.0,0.65,653,0.87587374,13080.0
0.26280016,1.0,0.030576881,0.085461475,-0.04523213,13100.0,0.65,654,0.8758399,13100.0
0.2628043,1.0,0.030574258,0.085451655,-0.047089115,13120.0,0.75,655,0.8758559,13120.0
0.26280862,1.0,0.030577075,0.08546113,-0.08122408,13140.0,0.65,656,0.87587357,13140.0
0.26281253,1.0,0.030579558,0.08546881,-0.06862052,13160.0,0.6,657,0.8758901,13160.0
0.26281112,1.0,0.030580003,0.08546943,-0.07795603,13180.0,0.75,658,0.87588316,13180.0
0.26281667,1.0,0.03058416,0.085488595,-0.082942836,13200.0,0.65,659,0.8759063,13200.0
0.26281336,1.0,0.030580267,0.085472606,-0.0506774,13220.0,0.8,660,0.8758963,13220.0
0.26282203,1.0,0.03057903,0.08546706,-0.043275423,13240.0,0.65,661,0.87593013,13240.0
0.2628229,1.0,0.030584102,0.08548585,-0.10094966,13260.0,0.75,662,0.8759334,13260.0
0.26282805,1.0,0.03058301,0.08548013,-0.07476694,13280.0,0.65,663,0.875952,13280.0
0.262823,1.0,0.03058125,0.0854731,-0.061713338,13300.0,0.65,664,0.8759329,13300.0
0.2628175,1.0,0.030581826,0.085474275,-0.05584482,13320.0,0.75,665,0.8759133,13320.0
0.26282015,1.0,0.03058054,0.085470326,-0.06136061,13340.0,0.65,666,0.87592316,13340.0
0.2628215,1.0,0.03058019,0.08546858,-0.059024774,13360.0,0.6,667,0.8759287,13360.0
0.26282117,1.0,0.030581277,0.0854759,-0.06938259,13380.0,0.75,668,0.87592745,13380.0
0.26281732,1.0,0.030578788,0.085467815,-0.08556231,13400.0,0.9,669,0.87591094,13400.0
0.2628136,1.0,0.030574754,0.08545351,-0.03617983,13420.0,0.6,670,0.87589526,13420.0
0.26280537,1.0,0.030578857,0.08546997,-0.04109157,13440.0,0.55,671,0.87586355,13440.0
0.2628126,1.0,0.03057984,0.08546802,-0.042278856,13460.0,0.7,672,0.87589,13460.0
0.2628053,1.0,0.030579474,0.0854696,-0.05335132,13480.0,0.7,673,0.8758665,13480.0
0.26280564,1.0,0.030580217,0.08547332,-0.056806915,13500.0,0.6,674,0.8758672,13500.0
0.26281476,1.0,0.03058303,0.085485555,-0.054528683,13520.0,0.85,675,0.8758983,13520.0
0.26280904,1.0,0.030588433,0.08550069,-0.07350272,13540.0,0.8,676,0.87587744,13540.0
0.26280785,1.0,0.030589845,0.08550755,-0.05619198,13560.0,0.6,677,0.87587494,13560.0
0.2628072,1.0,0.030587543,0.08549803,-0.039170254,13580.0,0.65,678,0.8758702,13580.0
0.2628147,1.0,0.030588627,0.08550215,-0.082597,13600.0,0.85,679,0.8759001,13600.0
0.26281983,1.0,0.030587982,0.08549862,-0.060947977,13620.0,0.75,680,0.87591696,13620.0
0.26282257,1.0,0.03058711,0.08549451,-0.07063014,13640.0,0.6,681,0.8759298,13640.0
0.26281852,1.0,0.030588444,0.08550021,-0.06243171,13660.0,0.85,682,0.8759169,13660.0
0.26281777,1.0,0.030589696,0.08550199,-0.07213481,13680.0,0.75,683,0.87591034,13680.0
0.2628167,1.0,0.030587018,0.08549415,-0.036289692,13700.0,0.7,684,0.8759071,13700.0
0.262819,1.0,0.030586848,0.0854916,-0.05928881,13720.0,0.8,685,0.8759157,13720.0
0.26281875,1.0,0.030583639,0.08547923,-0.06130963,13740.0,0.8,686,0.8759134,13740.0
0.2628215,1.0,0.030581871,0.085474245,-0.055269647,13760.0,0.8,687,0.87592643,13760.0
0.2628234,1.0,0.03058355,0.08547947,-0.06662296,13780.0,0.65,688,0.8759327,13780.0
0.26282826,1.0,0.030586224,0.08548985,-0.075159915,13800.0,0.75,689,0.8759479,13800.0
0.26282457,1.0,0.030584807,0.08548563,-0.07294695,13820.0,0.65,690,0.8759355,13820.0
0.26282328,1.0,0.030584252,0.08548265,-0.091763206,13840.0,0.7,691,0.8759307,13840.0
0.26281822,1.0,0.030585408,0.08548614,-0.07092451,13860.0,0.6,692,0.875912,13860.0
0.26281288,1.0,0.030585552,0.085487634,-0.0717861,13880.0,0.95,693,0.87589425,13880.0
0.2628078,1.0,0.030587848,0.08549737,-0.1118992,13900.0,0.75,694,0.8758784,13900.0
0.26280037,1.0,0.030588567,0.08550453,-0.08144949,13920.0,0.7,695,0.87585014,13920.0
0.26280022,1.0,0.030590642,0.085513115,-0.083202116,13940.0,0.8,696,0.87584764,13940.0
0.262801,1.0,0.030588489,0.085504115,-0.07500195,13960.0,0.6,697,0.87585133,13960.0
0.2628017,1.0,0.030586153,0.08549765,-0.07614735,13980.0,0.6,698,0.8758543,13980.0
0.26280507,1.0,0.030586023,0.08549877,-0.05612073,14000.0,0.7,699,0.8758685,14000.0
0.26280466,1.0,0.03058651,0.08549913,-0.08585827,14020.0,0.65,700,0.87586737,14020.0
0.26280862,1.0,0.030584704,0.08549398,-0.07167326,14040.0,0.8,701,0.87588596,14040.0
0.26280835,1.0,0.030585054,0.08549553,-0.078461975,14060.0,0.9,702,0.87588423,14060.0
0.26281098,1.0,0.030584816,0.08549285,-0.053697556,14080.0,0.85,703,0.87589455,14080.0
0.26281387,1.0,0.030582884,0.08548587,-0.058925666,14100.0,0.6,704,0.8759022,14100.0
0.26281282,1.0,0.03058354,0.08548605,-0.03189125,14120.0,0.75,705,0.87590265,14120.0
0.26281294,1.0,0.030582407,0.08548347,-0.06852587,14140.0,0.65,706,0.87590045,14140.0
0.26282322,1.0,0.030581787,0.085483916,-0.04102228,14160.0,0.65,707,0.87594,14160.0
0.26282647,1.0,0.030581225,0.08548344,-0.07078067,14180.0,0.6,708,0.87595624,14180.0
0.2628227,1.0,0.030581886,0.08548633,-0.05612701,14200.0,0.6,709,0.8759422,14200.0
0.262826,1.0,0.030583907,0.085492216,-0.0649609,14220.0,0.75,710,0.8759546,14220.0
0.2628166,1.0,0.030585105,0.08549266,-0.05357763,14240.0,0.5,711,0.8759227,14240.0
0.2628128,1.0,0.030583773,0.08548734,-0.046684705,14260.0,0.75,712,0.8759077,14260.0
0.2628134,1.0,0.030581946,0.08548182,-0.10218112,14280.0,0.6,713,0.87591046,14280.0
0.2628166,1.0,0.03057994,0.08547473,-0.041721605,14300.0,0.85,714,0.8759239,14300.0
0.26281202,1.0,0.0305784,0.08547014,-0.05370898,14320.0,0.75,715,0.87590486,14320.0
0.26280427,1.0,0.030580241,0.0854808,-0.087606005,14340.0,0.65,716,0.87587196,14340.0
0.26280278,1.0,0.030582339,0.08548349,-0.0669926,14360.0,0.75,717,0.8758648,14360.0
0.26280302,1.0,0.030583281,0.085489154,-0.045848724,14380.0,0.65,718,0.8758645,14380.0
0.26280826,1.0,0.030579606,0.08547574,-0.047733154,14400.0,0.9,719,0.8758848,14400.0
0.2628095,1.0,0.030580234,0.08548096,-0.06425425,14420.0,0.8,720,0.87588716,14420.0
0.26280862,1.0,0.030579502,0.08547709,-0.080475695,14440.0,0.8,721,0.87588185,14440.0
0.26281616,1.0,0.030578416,0.085472845,-0.06080981,14460.0,0.75,722,0.8759112,14460.0
0.26281545,1.0,0.03058286,0.08548484,-0.07904563,14480.0,0.8,723,0.8759058,14480.0
0.26281515,1.0,0.030587247,0.085499726,-0.075125195,14500.0,0.9,724,0.8759045,14500.0
0.26281863,1.0,0.030590305,0.085508965,-0.059235446,14520.0,0.65,725,0.87592006,14520.0
0.26281467,1.0,0.030591588,0.08551514,-0.081922285,14540.0,0.75,726,0.87590617,14540.0
0.26281062,1.0,0.030592218,0.08551386,-0.077675566,14560.0,0.55,727,0.8758916,14560.0
0.2628149,1.0,0.03059175,0.085511394,-0.074046746,14580.0,0.65,728,0.8759087,14580.0
0.26281208,1.0,0.030591894,0.085512586,-0.07123132,14600.0,0.6,729,0.8758955,14600.0
0.26281142,1.0,0.030592123,0.085512936,-0.09961417,14620.0,0.7,730,0.87589335,14620.0
0.2628129,1.0,0.030590829,0.08551029,-0.03589747,14640.0,0.75,731,0.87589926,14640.0
0.26281288,1.0,0.030588945,0.08550627,-0.049897272,14660.0,0.65,732,0.8758972,14660.0
0.26280832,1.0,0.030587617,0.08550046,-0.056635864,14680.0,0.75,733,0.8758817,14680.0
0.26281446,1.0,0.03059124,0.085510045,-0.07324524,14700.0,0.55,734,0.87590307,14700.0
0.26281372,1.0,0.03059372,0.08551874,-0.07429445,14720.0,0.8,735,0.87590224,14720.0
0.26281178,1.0,0.030593282,0.08552089,-0.06576314,14740.0,0.9,736,0.87589425,14740.0
0.26281205,1.0,0.030592207,0.08552114,-0.04462428,14760.0,0.65,737,0.8758952,14760.0
0.2628121,1.0,0.03059097,0.085514754,-0.041281,14780.0,0.55,738,0.8758963,14780.0
0.26281202,1.0,0.030592313,0.08551756,-0.057638742,14800.0,0.7,739,0.8758965,14800.0
0.26281244,1.0,0.030589584,0.08550391,-0.04977598,14820.0,0.35,740,0.87589544,14820.0
0.26281568,1.0,0.030592348,0.0855155,-0.08544549,14840.0,0.6,741,0.8759081,14840.0
0.26282045,1.0,0.030591961,0.085513234,-0.060960483,14860.0,0.85,742,0.87592655,14860.0
0.26282296,1.0,0.030589048,0.08550117,-0.05894965,14880.0,0.6,743,0.8759365,14880.0
0.26282364,1.0,0.030588364,0.085500926,-0.0733425,14900.0,0.8,744,0.8759363,14900.0
0.2628247,1.0,0.03058945,0.085503876,-0.046756856,14920.0,0.7,745,0.8759398,14920.0
0.2628266,1.0,0.030589953,0.08550569,-0.077094264,14940.0,0.65,746,0.8759473,14940.0
0.26283163,1.0,0.0305898,0.08550366,-0.050895333,14960.0,0.7,747,0.8759654,14960.0
0.26282912,1.0,0.030588273,0.08550045,-0.063677564,14980.0,0.85,748,0.8759572,14980.0
0.26282686,1.0,0.030588081,0.085498065,-0.05870741,15000.0,0.7,749,0.8759468,15000.0
0.26282597,1.0,0.030587252,0.08549428,-0.07804496,15020.0,0.9,750,0.8759425,15020.0
0.26282835,1.0,0.030586123,0.08549225,-0.041796464,15040.0,0.65,751,0.8759494,15040.0
0.26282853,1.0,0.030590113,0.08550432,-0.067102574,15060.0,0.65,752,0.87595147,15060.0
0.26282755,1.0,0.030590732,0.08550345,-0.026965957,15080.0,0.85,753,0.87594634,15080.0
0.26283348,1.0,0.030589998,0.08549943,-0.042970892,15100.0,0.75,754,0.8759667,15100.0
0.2628296,1.0,0.030591011,0.085505426,-0.06250088,15120.0,0.9,755,0.8759499,15120.0
0.26282364,1.0,0.030593187,0.08551402,-0.084112436,15140.0,0.7,756,0.8759289,15140.0
0.26282448,1.0,0.030594999,0.085517906,-0.07466759,15160.0,0.95,757,0.8759348,15160.0
0.2628209,1.0,0.030593824,0.08551863,-0.06977789,15180.0,0.65,758,0.875917,15180.0
0.26282403,1.0,0.030592436,0.08551666,-0.042735264,15200.0,0.75,759,0.8759289,15200.0
0.26282594,1.0,0.030592725,0.08551883,-0.09015559,15220.0,0.75,760,0.87593585,15220.0
0.262819,1.0,0.030591216,0.08551403,-0.04451227,15240.0,0.7,761,0.8759071,15240.0
0.26282263,1.0,0.030591628,0.08551174,-0.06051048,15260.0,0.8,762,0.8759217,15260.0
0.26282665,1.0,0.030588586,0.08550493,-0.058500182,15280.0,0.7,763,0.8759405,15280.0
0.26282427,1.0,0.030586982,0.08549867,-0.04400649,15300.0,0.95,764,0.8759324,15300.0
0.26282227,1.0,0.030585494,0.085494556,-0.0531828,15320.0,0.55,765,0.87592775,15320.0
0.26281837,1.0,0.030586103,0.08549767,-0.056768797,15340.0,0.8,766,0.87591267,15340.0
0.2628171,1.0,0.030588925,0.08550777,-0.08361732,15360.0,0.75,767,0.87590885,15360.0
0.26281977,1.0,0.03058899,0.08550933,-0.052981637,15380.0,0.8,768,0.8759193,15380.0
0.26282194,1.0,0.030585745,0.08549702,-0.037339397,15400.0,0.8,769,0.8759287,15400.0
0.26282036,1.0,0.030587394,0.085502505,-0.09250863,15420.0,0.55,770,0.8759211,15420.0
0.26282153,1.0,0.030586112,0.085497774,-0.0814789,15440.0,0.65,771,0.8759256,15440.0
0.26282042,1.0,0.030587519,0.085503876,-0.074190035,15460.0,0.9,772,0.8759183,15460.0
0.2628251,1.0,0.030588597,0.08550779,-0.07646027,15480.0,0.8,773,0.8759354,15480.0
0.26282042,1.0,0.030590152,0.08551245,-0.08629792,15500.0,0.8,774,0.8759183,15500.0
0.26282248,1.0,0.03059206,0.08552142,-0.062427282,15520.0,0.85,775,0.8759289,15520.0
0.2628199,1.0,0.03058902,0.08550934,-0.04977659,15540.0,0.55,776,0.87591785,15540.0
0.2628203,1.0,0.030589167,0.08551099,-0.061623435,15560.0,0.75,777,0.87591964,15560.0
0.2628192,1.0,0.030591082,0.085515834,-0.056108285,15580.0,0.8,778,0.8759146,15580.0
0.26281726,1.0,0.030592259,0.08551666,-0.07258877,15600.0,0.6,779,0.87590903,15600.0
0.2628157,1.0,0.030591663,0.08551431,-0.06592051,15620.0,0.8,780,0.87590057,15620.0
0.26281136,1.0,0.030588102,0.085501276,-0.060922496,15640.0,0.85,781,0.8758841,15640.0
0.26281014,1.0,0.030588305,0.08550256,-0.07505815,15660.0,0.75,782,0.87587816,15660.0
0.2628127,1.0,0.030588022,0.08550196,-0.090652235,15680.0,0.7,783,0.87588805,15680.0
0.26282027,1.0,0.030586798,0.08549627,-0.05513264,15700.0,0.75,784,0.8759163,15700.0
0.2628262,1.0,0.030586157,0.085498065,-0.0771213,15720.0,0.7,785,0.8759403,15720.0
0.26282197,1.0,0.030586287,0.085496396,-0.0703699,15740.0,0.7,786,0.87592363,15740.0
0.26281598,1.0,0.030587798,0.08550378,-0.07636051,15760.0,0.9,787,0.87590027,15760.0
0.2628135,1.0,0.030587953,0.085500084,-0.0898249,15780.0,0.65,788,0.875891,15780.0
0.26281422,1.0,0.030585703,0.08549293,-0.07989619,15800.0,0.8,789,0.87589794,15800.0
0.26281294,1.0,0.030586272,0.08549956,-0.08550638,15820.0,0.75,790,0.8758901,15820.0
0.2628137,1.0,0.03058646,0.085499026,-0.09093724,15840.0,0.7,791,0.87589246,15840.0
0.26281965,1.0,0.030586306,0.085497916,-0.055743366,15860.0,0.7,792,0.8759149,15860.0
0.2628258,1.0,0.030585414,0.085492946,-0.06653617,15880.0,0.7,793,0.8759381,15880.0
0.26283124,1.0,0.03058282,0.085481726,-0.06483079,15900.0,0.8,794,0.87595886,15900.0
0.26283365,1.0,0.030582894,0.08548206,-0.06342133,15920.0,0.75,795,0.87596804,15920.0
0.26283762,1.0,0.030581092,0.08547497,-0.052104943,15940.0,0.75,796,0.87598276,15940.0
0.26283652,1.0,0.030580124,0.085471414,-0.07863711,15960.0,0.55,797,0.8759794,15960.0
0.26284105,1.0,0.0305808,0.085469484,-0.059333842,15980.0,0.8,798,0.8759946,15980.0
0.2628402,1.0,0.030581111,0.085471414,-0.070824645,16000.0,0.6,799,0.8759918,16000.0
0.26283985,1.0,0.030580929,0.08547238,-0.06848095,16020.0,0.8,800,0.87599087,16020.0
0.26283777,1.0,0.03058233,0.08547765,-0.08296819,16040.0,0.7,801,0.87598324,16040.0
0.2628437,1.0,0.030584728,0.085484706,-0.06172701,16060.0,0.85,802,0.8760049,16060.0
0.26285046,1.0,0.030586075,0.08548813,-0.08781356,16080.0,0.75,803,0.87603015,16080.0
0.26284817,1.0,0.030586522,0.08548721,-0.082718626,16100.0,0.7,804,0.876023,16100.0
0.26285145,1.0,0.030586243,0.08548757,-0.068345934,16120.0,0.65,805,0.8760362,16120.0
0.2628524,1.0,0.030586202,0.08548749,-0.05384631,16140.0,0.7,806,0.8760417,16140.0
0.2628557,1.0,0.030586693,0.0854905,-0.051482327,16160.0,0.7,807,0.876055,16160.0
0.26285073,1.0,0.030585805,0.08548737,-0.055276997,16180.0,0.85,808,0.87603754,16180.0
0.2628487,1.0,0.030586163,0.08548838,-0.061929118,16200.0,0.75,809,0.87603,16200.0
0.26284596,1.0,0.03058722,0.08549348,-0.07430937,16220.0,0.7,810,0.87601954,16220.0
0.26284364,1.0,0.030585084,0.08548809,-0.06816663,16240.0,0.5,811,0.8760104,16240.0
0.26283973,1.0,0.030584997,0.08548675,-0.07850186,16260.0,0.85,812,0.8759958,16260.0
0.2628351,1.0,0.030583212,0.085478626,-0.062003374,16280.0,0.7,813,0.8759783,16280.0
0.26283625,1.0,0.030581698,0.08547556,-0.08098034,16300.0,0.8,814,0.8759818,16300.0
0.2628314,1.0,0.030583035,0.08548086,-0.060895972,16320.0,0.7,815,0.87596464,16320.0
