stats_o/std,stats_o/mean,epoch,train/success_rate,stats_g/std,train/episode,test/success_rate,stats_g/mean,test/mean_Q,test/episode
0.09749938,0.19424894,556,0.16,0.16151571,55700.0,0.5,0.82699674,-12.3890505,11140.0
0.09752499,0.19424543,557,0.18,0.16154622,55800.0,0.4,0.8269773,-19.286053,11160.0
0.09753175,0.19423614,558,0.28,0.16154195,55900.0,0.35,0.82695967,-16.012272,11180.0
0.09755608,0.19424084,559,0.16,0.16152252,56000.0,0.6,0.8269767,-11.435736,11200.0
0.097578436,0.19424188,560,0.19,0.16156705,56100.0,0.65,0.82694274,-12.833951,11220.0
0.09760234,0.19423178,561,0.22,0.16159074,56200.0,0.4,0.8268886,-14.91279,11240.0
0.09765658,0.19421835,562,0.15,0.16160487,56300.0,0.55,0.82687783,-13.458952,11260.0
0.09775084,0.1942038,563,0.16,0.16168019,56400.0,0.4,0.82685536,-11.217863,11280.0
0.09776583,0.19419904,564,0.21,0.1616682,56500.0,0.4,0.8268611,-13.354784,11300.0
0.097785674,0.19419223,565,0.27,0.16163807,56600.0,0.35,0.826852,-17.665325,11320.0
0.09780969,0.19418721,566,0.21,0.16166247,56700.0,0.55,0.8268416,-12.726797,11340.0
0.09783029,0.19419038,567,0.26,0.16168426,56800.0,0.5,0.8268426,-13.089847,11360.0
0.09787583,0.19418778,568,0.12,0.1617575,56900.0,0.65,0.82685906,-11.864717,11380.0
0.09793701,0.19418074,569,0.11,0.16180374,57000.0,0.5,0.826838,-11.6011,11400.0
0.09795711,0.19418015,570,0.12,0.16179444,57100.0,0.45,0.8268385,-14.550634,11420.0
0.09799978,0.19417687,571,0.28,0.1617686,57200.0,0.6,0.8268301,-14.090063,11440.0
0.09804055,0.1941719,572,0.17,0.161801,57300.0,0.3,0.8268242,-13.059793,11460.0
0.09805544,0.19416957,573,0.11,0.1618027,57400.0,0.55,0.826835,-14.336111,11480.0
0.09807422,0.19415976,574,0.15,0.16180663,57500.0,0.45,0.8268084,-13.7665205,11500.0
0.09807603,0.19416066,575,0.2,0.1618044,57600.0,0.8,0.8268092,-9.217375,11520.0
0.098104954,0.19415058,576,0.14,0.16182607,57700.0,0.4,0.8268054,-14.268855,11540.0
0.098165825,0.19414829,577,0.21,0.16184162,57800.0,0.65,0.82679623,-11.800322,11560.0
0.098184824,0.1941387,578,0.17,0.16185144,57900.0,0.55,0.8267842,-11.1402,11580.0
0.09823939,0.19413546,579,0.16,0.16192134,58000.0,0.55,0.82677203,-12.5254965,11600.0
0.098263,0.19412802,580,0.14,0.16192606,58100.0,0.35,0.8267605,-15.200951,11620.0
0.09832593,0.19412252,581,0.28,0.16196647,58200.0,0.45,0.8267348,-15.897959,11640.0
0.098340824,0.19411352,582,0.18,0.16197538,58300.0,0.7,0.82672113,-8.570197,11660.0
0.09834079,0.19410405,583,0.12,0.16197069,58400.0,0.35,0.8267178,-14.205606,11680.0
0.09836154,0.1940979,584,0.15,0.16197897,58500.0,0.65,0.82672113,-13.591855,11700.0
0.09837766,0.19408323,585,0.11,0.16201328,58600.0,0.6,0.8266773,-11.5836525,11720.0
0.09840137,0.19408143,586,0.16,0.16208746,58700.0,0.5,0.82667464,-14.003133,11740.0
0.098429784,0.19407538,587,0.17,0.16208908,58800.0,0.5,0.8266457,-18.629536,11760.0
0.0984526,0.19406994,588,0.16,0.1621086,58900.0,0.25,0.8266137,-13.38735,11780.0
0.098462746,0.19406496,589,0.17,0.16210698,59000.0,0.55,0.82661223,-11.50005,11800.0
0.098526955,0.19405973,590,0.22,0.16218899,59100.0,0.4,0.8265929,-14.615297,11820.0
0.09858907,0.19404893,591,0.19,0.16223092,59200.0,0.5,0.8265601,-13.518896,11840.0
0.09859354,0.19404143,592,0.19,0.16221784,59300.0,0.4,0.826557,-16.135342,11860.0
0.09861534,0.19404082,593,0.15,0.16222899,59400.0,0.5,0.8265464,-12.908595,11880.0
0.098655365,0.19403398,594,0.16,0.16223118,59500.0,0.6,0.82654667,-8.85182,11900.0
0.098670036,0.194035,595,0.32,0.16224267,59600.0,0.35,0.82654333,-13.750738,11920.0
0.09866024,0.19402921,596,0.25,0.16223726,59700.0,0.6,0.8265367,-13.023572,11940.0
0.09867548,0.19403337,597,0.23,0.16223057,59800.0,0.55,0.8265427,-10.8222,11960.0
0.09871412,0.19401863,598,0.15,0.16226566,59900.0,0.35,0.8264947,-8.331232,11980.0
0.09874155,0.19400823,599,0.13,0.16228886,60000.0,0.65,0.826493,-7.438989,12000.0
0.09879598,0.19400059,600,0.18,0.16229786,60100.0,0.6,0.82650346,-10.620307,12020.0
0.098808795,0.19399618,601,0.1,0.16231021,60200.0,0.55,0.8265254,-10.469542,12040.0
0.098834425,0.19398846,602,0.26,0.16229549,60300.0,0.45,0.8265168,-10.803539,12060.0
0.09886215,0.19398832,603,0.25,0.16232294,60400.0,0.55,0.8265242,-11.314792,12080.0
0.098882854,0.19398558,604,0.22,0.16234998,60500.0,0.55,0.82653874,-13.281774,12100.0
0.098879665,0.19398993,605,0.25,0.16234562,60600.0,0.35,0.82654434,-14.47361,12120.0
0.098863505,0.19399104,606,0.18,0.16234806,60700.0,0.5,0.82654446,-11.011421,12140.0
0.09889133,0.19398624,607,0.16,0.16237526,60800.0,0.4,0.826535,-12.285059,12160.0
0.09888015,0.19398256,608,0.16,0.16235681,60900.0,0.4,0.82653564,-14.680288,12180.0
0.09891652,0.19398108,609,0.19,0.16239394,61000.0,0.85,0.8265311,-8.633753,12200.0
0.0989479,0.19397314,610,0.18,0.1624072,61100.0,0.7,0.8265135,-10.037069,12220.0
0.09898005,0.1939692,611,0.17,0.16248506,61200.0,0.65,0.8264957,-9.9908695,12240.0
0.09899699,0.19397281,612,0.16,0.16248748,61300.0,0.6,0.82649964,-11.374056,12260.0
0.099006996,0.19397612,613,0.21,0.16250081,61400.0,0.75,0.82651037,-9.113413,12280.0
0.099021934,0.19397226,614,0.2,0.16252525,61500.0,0.2,0.8264832,-10.461574,12300.0
0.09904469,0.19397832,615,0.12,0.16254555,61600.0,0.65,0.8264926,-8.494385,12320.0
0.09910672,0.19397628,616,0.16,0.16258718,61700.0,0.55,0.82646555,-11.1317425,12340.0
0.0991171,0.19397683,617,0.17,0.16258286,61800.0,0.45,0.8264897,-13.13165,12360.0
0.09915004,0.19397435,618,0.19,0.16264169,61900.0,0.5,0.8264537,-9.986842,12380.0
0.099192135,0.19397694,619,0.18,0.16268198,62000.0,0.55,0.8264487,-8.068505,12400.0
0.099191256,0.19398026,620,0.13,0.16268624,62100.0,0.55,0.8264632,-9.949652,12420.0
0.09922889,0.19397199,621,0.16,0.16271465,62200.0,0.55,0.8264478,-6.958013,12440.0
0.09925913,0.1939773,622,0.18,0.16273415,62300.0,0.6,0.82644325,-7.2483735,12460.0
0.09928999,0.19397563,623,0.19,0.16279629,62400.0,0.55,0.8264331,-8.47627,12480.0
0.09931797,0.19398057,624,0.18,0.1628064,62500.0,0.3,0.8264489,-10.250395,12500.0
0.09938338,0.19397216,625,0.12,0.16289887,62600.0,0.45,0.8264032,-7.986379,12520.0
0.099418305,0.19397454,626,0.18,0.16295229,62700.0,0.35,0.82639265,-10.782796,12540.0
0.09942146,0.1939727,627,0.17,0.16296174,62800.0,0.35,0.8263948,-11.2435255,12560.0
0.09945114,0.19396427,628,0.17,0.16297595,62900.0,0.35,0.82637477,-10.134586,12580.0
0.09945676,0.19396652,629,0.18,0.16296034,63000.0,0.6,0.8263909,-8.240456,12600.0
0.099480495,0.19396478,630,0.22,0.162965,63100.0,0.3,0.8263734,-13.672275,12620.0
0.09950955,0.19396283,631,0.18,0.1629943,63200.0,0.45,0.82637125,-11.945011,12640.0
0.09953251,0.19396305,632,0.23,0.16300835,63300.0,0.65,0.826374,-9.536568,12660.0
0.09954995,0.19396925,633,0.17,0.16302076,63400.0,0.2,0.82639414,-12.262346,12680.0
0.09962016,0.1939677,634,0.17,0.16305988,63500.0,0.45,0.82639164,-10.935449,12700.0
0.0996493,0.19396536,635,0.21,0.16305311,63600.0,0.4,0.82638663,-10.166076,12720.0
0.0996758,0.1939585,636,0.2,0.16303834,63700.0,0.3,0.8263807,-10.136501,12740.0
0.09974561,0.19394547,637,0.14,0.16307452,63800.0,0.7,0.82636243,-7.778121,12760.0
0.099791914,0.19394086,638,0.2,0.16307794,63900.0,0.55,0.826349,-9.797106,12780.0
0.09979951,0.19394137,639,0.23,0.16306928,64000.0,0.45,0.8263579,-10.142633,12800.0
0.09981465,0.19393675,640,0.21,0.16309097,64100.0,0.55,0.8263468,-7.3793015,12820.0
0.09982242,0.19393088,641,0.23,0.1630983,64200.0,0.6,0.8263462,-9.788993,12840.0
0.09984061,0.193936,642,0.12,0.16309471,64300.0,0.5,0.8263615,-7.5241027,12860.0
0.09988551,0.19393128,643,0.06,0.16310894,64400.0,0.75,0.82635903,-7.8791785,12880.0
0.09987548,0.19393037,644,0.18,0.16310161,64500.0,0.4,0.8263816,-12.811121,12900.0
0.09989847,0.19392307,645,0.14,0.1631161,64600.0,0.65,0.8263633,-9.115513,12920.0
0.0998985,0.19392256,646,0.16,0.1631204,64700.0,0.55,0.8263648,-10.65988,12940.0
0.099933766,0.19391376,647,0.16,0.16315646,64800.0,0.55,0.8263426,-8.747181,12960.0
0.09993584,0.19391188,648,0.22,0.16316028,64900.0,0.7,0.8263256,-7.376793,12980.0
0.09995032,0.1939143,649,0.24,0.16320325,65000.0,0.4,0.8263073,-10.211454,13000.0
0.099952765,0.19391297,650,0.19,0.16318984,65100.0,0.45,0.82632184,-9.222048,13020.0
0.09997049,0.19390279,651,0.25,0.16318662,65200.0,0.55,0.8263162,-11.189479,13040.0
0.09998931,0.19390431,652,0.24,0.16318583,65300.0,0.55,0.8263226,-10.600359,13060.0
0.10000134,0.19390234,653,0.22,0.16319561,65400.0,0.7,0.8263132,-7.8880143,13080.0
0.10003423,0.1938908,654,0.22,0.1632299,65500.0,0.55,0.82627946,-9.763605,13100.0
0.10006224,0.19389032,655,0.2,0.16323836,65600.0,0.45,0.8262586,-12.545186,13120.0
0.10006156,0.1938911,656,0.21,0.16321667,65700.0,0.4,0.82624704,-12.978149,13140.0
0.10007333,0.1938882,657,0.19,0.1632262,65800.0,0.6,0.82621306,-11.952168,13160.0
0.100116655,0.19388889,658,0.16,0.16324668,65900.0,0.45,0.82621354,-10.924163,13180.0
0.10011224,0.193876,659,0.17,0.16324519,66000.0,0.5,0.8262031,-8.258136,13200.0
0.10011779,0.19387858,660,0.22,0.1632483,66100.0,0.5,0.82620627,-11.61417,13220.0
0.10013894,0.19387951,661,0.21,0.16326277,66200.0,0.7,0.82621574,-9.644625,13240.0
0.10015658,0.19388151,662,0.17,0.1632721,66300.0,0.65,0.8262167,-9.891761,13260.0
0.10016122,0.19388363,663,0.23,0.16327135,66400.0,0.35,0.8262442,-15.545909,13280.0
0.10018054,0.19388191,664,0.19,0.1632924,66500.0,0.55,0.8262391,-10.012199,13300.0
0.10022282,0.19388579,665,0.15,0.16334617,66600.0,0.6,0.8262267,-8.866483,13320.0
0.10023143,0.19389105,666,0.2,0.16336016,66700.0,0.5,0.8262388,-9.642078,13340.0
0.10023564,0.19388735,667,0.26,0.16339402,66800.0,0.4,0.82622576,-11.536428,13360.0
0.10023233,0.19389234,668,0.27,0.1633846,66900.0,0.45,0.826224,-13.086157,13380.0
0.100262985,0.19389787,669,0.21,0.16339114,67000.0,0.8,0.82621795,-9.257251,13400.0
0.10026101,0.19389576,670,0.15,0.16339089,67100.0,0.55,0.82621336,-9.558558,13420.0
0.10024575,0.19389363,671,0.22,0.16337635,67200.0,0.45,0.8262005,-11.256641,13440.0
0.10026885,0.19389631,672,0.13,0.1633935,67300.0,0.4,0.8262126,-16.532047,13460.0
0.10027062,0.19389252,673,0.18,0.16339956,67400.0,0.45,0.82621616,-11.79048,13480.0
0.100270815,0.19388974,674,0.14,0.16339798,67500.0,0.5,0.8262084,-13.260007,13500.0
0.100278586,0.19388884,675,0.22,0.163411,67600.0,0.6,0.82619315,-10.727551,13520.0
0.10030967,0.19388962,676,0.19,0.16343968,67700.0,0.3,0.826174,-17.081383,13540.0
0.10032897,0.19388627,677,0.2,0.16347112,67800.0,0.45,0.82614326,-12.4354515,13560.0
0.10035843,0.19388606,678,0.21,0.16351222,67900.0,0.65,0.82612485,-10.19284,13580.0
0.100361474,0.19388367,679,0.26,0.16350724,68000.0,0.6,0.8261154,-11.969287,13600.0
0.10039081,0.19389023,680,0.16,0.16352381,68100.0,0.45,0.8261099,-13.8721285,13620.0
0.10039248,0.19389343,681,0.18,0.1635502,68200.0,0.5,0.8261108,-12.184308,13640.0
0.100405395,0.19389467,682,0.2,0.16355896,68300.0,0.65,0.82608956,-11.1509905,13660.0
0.100399755,0.19389543,683,0.24,0.163561,68400.0,0.6,0.8260894,-12.058195,13680.0
0.10041337,0.19388595,684,0.17,0.16358171,68500.0,0.6,0.82605505,-12.476035,13700.0
0.10041973,0.19387978,685,0.19,0.16360597,68600.0,0.5,0.8260345,-11.336555,13720.0
0.10040304,0.1938839,686,0.29,0.16358693,68700.0,0.65,0.82604074,-10.268696,13740.0
0.100403644,0.19388574,687,0.22,0.16357504,68800.0,0.7,0.8260403,-8.355794,13760.0
0.100420825,0.19388984,688,0.14,0.16356862,68900.0,0.65,0.8260469,-13.149343,13780.0
0.10044255,0.19388737,689,0.26,0.1635481,69000.0,0.55,0.8260568,-10.677507,13800.0
0.100450665,0.19388139,690,0.28,0.16357167,69100.0,0.65,0.8260196,-12.393753,13820.0
0.10044915,0.19388139,691,0.13,0.16357143,69200.0,0.6,0.8260146,-14.291773,13840.0
0.10044603,0.19387704,692,0.2,0.16358219,69300.0,0.7,0.82598066,-8.106072,13860.0
0.10045684,0.19387414,693,0.23,0.16358826,69400.0,0.35,0.8259807,-17.723326,13880.0
0.100448415,0.19386671,694,0.17,0.16356234,69500.0,0.45,0.82598215,-13.483877,13900.0
0.100433305,0.19387041,695,0.26,0.16354807,69600.0,0.55,0.8259821,-14.062225,13920.0
0.10045398,0.19387095,696,0.2,0.1635922,69700.0,0.5,0.8259631,-13.782557,13940.0
0.10046649,0.19386312,697,0.2,0.16362192,69800.0,0.65,0.82593364,-13.173648,13960.0
0.10047854,0.19386415,698,0.24,0.16364712,69900.0,0.65,0.825927,-10.612419,13980.0
0.10049758,0.19386795,699,0.12,0.16369486,70000.0,0.7,0.82590646,-9.560746,14000.0
0.10051091,0.1938691,700,0.18,0.16371082,70100.0,0.6,0.82590085,-14.581915,14020.0
0.100523576,0.19386652,701,0.19,0.16371302,70200.0,0.85,0.8258841,-11.980724,14040.0
0.100546636,0.19387014,702,0.15,0.16373332,70300.0,0.75,0.825886,-11.611578,14060.0
0.10056042,0.19387284,703,0.15,0.16376327,70400.0,0.35,0.82588595,-15.115202,14080.0
0.100606754,0.19386448,704,0.28,0.16380496,70500.0,0.65,0.82585126,-9.292158,14100.0
0.10062129,0.19385953,705,0.14,0.16383623,70600.0,0.6,0.82585716,-11.4065695,14120.0
0.100659914,0.19385135,706,0.18,0.16388564,70700.0,0.6,0.82585764,-12.865544,14140.0
0.1006946,0.19385213,707,0.2,0.16394494,70800.0,0.55,0.8258646,-12.511282,14160.0
0.100741565,0.19385155,708,0.23,0.16399881,70900.0,0.45,0.8258183,-14.091309,14180.0
0.10077804,0.19385605,709,0.13,0.16399686,71000.0,0.4,0.82582027,-15.2824,14200.0
0.1007997,0.19385004,710,0.15,0.16401885,71100.0,0.6,0.8258036,-9.804342,14220.0
0.10082455,0.19384356,711,0.23,0.1640473,71200.0,0.3,0.82578224,-14.466458,14240.0
0.10082892,0.19383998,712,0.14,0.16403686,71300.0,0.7,0.8257671,-9.649942,14260.0
0.100883,0.19383027,713,0.18,0.1640778,71400.0,0.5,0.8257467,-10.972117,14280.0
0.100910656,0.19382775,714,0.22,0.16410221,71500.0,0.5,0.82571983,-11.48783,14300.0
0.1009369,0.19382836,715,0.2,0.1641396,71600.0,0.45,0.8256934,-13.782675,14320.0
0.100969665,0.19382854,716,0.17,0.164178,71700.0,0.65,0.8256845,-7.807688,14340.0
0.10097125,0.19382314,717,0.25,0.16418593,71800.0,0.4,0.82566804,-15.687093,14360.0
0.10097681,0.19382554,718,0.24,0.1641832,71900.0,0.4,0.82565594,-14.5114975,14380.0
0.10099868,0.1938277,719,0.24,0.16418904,72000.0,0.4,0.8256491,-14.548277,14400.0
0.10103118,0.1938268,720,0.16,0.16420777,72100.0,0.5,0.82564783,-11.860505,14420.0
0.10105426,0.19382389,721,0.25,0.1642301,72200.0,0.55,0.82564074,-11.862462,14440.0
0.101059616,0.19382341,722,0.22,0.1642456,72300.0,0.75,0.8256387,-11.20756,14460.0
0.10108212,0.19382036,723,0.26,0.16425835,72400.0,0.7,0.8256307,-9.311097,14480.0
0.10108979,0.19381753,724,0.18,0.16429327,72500.0,0.55,0.82561165,-12.6908245,14500.0
0.10109473,0.19381551,725,0.19,0.1642975,72600.0,0.7,0.8256138,-8.684546,14520.0
0.10111972,0.19381432,726,0.24,0.16433628,72700.0,0.6,0.8256238,-12.266121,14540.0
0.10114564,0.19380707,727,0.25,0.16437,72800.0,0.65,0.82561046,-11.650276,14560.0
0.10114766,0.19380271,728,0.17,0.16437648,72900.0,0.65,0.8255911,-9.696659,14580.0
0.10115653,0.19380428,729,0.15,0.16437529,73000.0,0.55,0.8255965,-15.176903,14600.0
0.1011527,0.19380665,730,0.2,0.16435872,73100.0,0.7,0.8256028,-10.377134,14620.0
0.10115824,0.1938104,731,0.23,0.1643463,73200.0,0.55,0.82561517,-14.601,14640.0
0.101166345,0.19381021,732,0.21,0.1643474,73300.0,0.55,0.8256305,-12.637415,14660.0
0.10121971,0.1938125,733,0.16,0.16438617,73400.0,0.55,0.8256195,-13.633423,14680.0
0.10124874,0.19381055,734,0.2,0.16439633,73500.0,0.6,0.82562,-9.551992,14700.0
0.10127044,0.19381347,735,0.23,0.16443218,73600.0,0.5,0.8256209,-13.097137,14720.0
0.101283304,0.19381262,736,0.19,0.16443138,73700.0,0.7,0.8256313,-9.498732,14740.0
0.10129285,0.1938153,737,0.19,0.1644304,73800.0,0.4,0.8256467,-11.579633,14760.0
0.101315565,0.19381142,738,0.15,0.16442753,73900.0,0.55,0.82564825,-11.693219,14780.0
0.10133727,0.19381456,739,0.18,0.16444671,74000.0,0.7,0.8256486,-9.622668,14800.0
0.10137797,0.193823,740,0.15,0.16445659,74100.0,0.85,0.82565826,-9.332064,14820.0
0.101395026,0.1938266,741,0.22,0.1644548,74200.0,0.25,0.8256447,-13.814534,14840.0
0.10140111,0.19382614,742,0.14,0.16446033,74300.0,0.5,0.8256493,-11.711395,14860.0
0.10141795,0.1938208,743,0.19,0.16447295,74400.0,0.8,0.8256425,-8.561031,14880.0
0.101444796,0.19382025,744,0.14,0.16452375,74500.0,0.75,0.82564837,-8.753904,14900.0
0.101438046,0.19382638,745,0.19,0.1645149,74600.0,0.65,0.82566077,-13.149884,14920.0
0.10148103,0.19381611,746,0.2,0.16453855,74700.0,0.55,0.8256511,-10.595354,14940.0
0.101487696,0.19381487,747,0.2,0.16452819,74800.0,0.55,0.82566875,-9.443587,14960.0
0.101482384,0.19382319,748,0.21,0.16449845,74900.0,0.55,0.82568866,-10.067305,14980.0
0.1014998,0.19382294,749,0.19,0.16450763,75000.0,0.5,0.8256934,-13.112738,15000.0
0.10151094,0.19382693,750,0.19,0.16453074,75100.0,0.6,0.82569027,-9.841268,15020.0
0.10151826,0.19383079,751,0.21,0.16454978,75200.0,0.45,0.82568765,-10.297851,15040.0
0.10156889,0.19382635,752,0.22,0.16460477,75300.0,0.5,0.8256646,-9.019556,15060.0
0.10158868,0.19382764,753,0.17,0.16460662,75400.0,0.65,0.825655,-11.400272,15080.0
0.1016051,0.19382073,754,0.22,0.16464274,75500.0,0.45,0.8256492,-12.254611,15100.0
0.10159652,0.19382258,755,0.2,0.16462827,75600.0,0.7,0.8256665,-11.679373,15120.0
0.10160234,0.19382238,756,0.18,0.1646571,75700.0,0.6,0.825656,-11.811527,15140.0
0.10157981,0.19382504,757,0.18,0.16463365,75800.0,0.7,0.8256612,-9.631277,15160.0
0.10159926,0.19381201,758,0.2,0.16464701,75900.0,0.55,0.8256418,-10.663415,15180.0
0.101596706,0.19381155,759,0.17,0.16465159,76000.0,0.5,0.825639,-11.691777,15200.0
0.10161105,0.19381058,760,0.2,0.1646735,76100.0,0.75,0.8256424,-10.063215,15220.0
0.1016144,0.19380862,761,0.22,0.16468905,76200.0,0.6,0.8256466,-7.711038,15240.0
0.10163403,0.19380999,762,0.16,0.16468324,76300.0,0.55,0.82564265,-10.9390335,15260.0
0.10165565,0.1938082,763,0.18,0.16470852,76400.0,0.65,0.82564235,-10.405161,15280.0
0.10167048,0.19380724,764,0.23,0.16471088,76500.0,0.5,0.8256267,-12.288528,15300.0
0.10168141,0.1938067,765,0.18,0.16472916,76600.0,0.5,0.8256161,-10.169062,15320.0
0.101678565,0.19379984,766,0.22,0.1647378,76700.0,0.65,0.8256138,-9.603851,15340.0
0.1016922,0.19379786,767,0.26,0.1647366,76800.0,0.5,0.8255858,-12.991468,15360.0
0.10169965,0.19379225,768,0.22,0.16474955,76900.0,0.55,0.8255525,-9.03782,15380.0
0.1017076,0.19379641,769,0.24,0.16474403,77000.0,0.5,0.8255715,-9.110746,15400.0
0.10174677,0.1937911,770,0.19,0.16475247,77100.0,0.75,0.82553786,-8.859178,15420.0
0.10177894,0.1937854,771,0.26,0.16478162,77200.0,0.75,0.8255224,-8.967262,15440.0
0.10177326,0.19378766,772,0.2,0.16475706,77300.0,0.55,0.82552534,-10.258573,15460.0
0.10178862,0.19378054,773,0.21,0.16479476,77400.0,0.3,0.8254939,-10.147396,15480.0
0.10181683,0.19377613,774,0.2,0.16481167,77500.0,0.45,0.8254885,-14.333346,15500.0
0.10181453,0.19377127,775,0.3,0.16481341,77600.0,0.5,0.82548213,-10.333005,15520.0
0.101812795,0.19376978,776,0.29,0.16481581,77700.0,0.35,0.8254729,-8.111316,15540.0
0.101825915,0.19377293,777,0.19,0.1648499,77800.0,0.25,0.82548195,-12.25038,15560.0
0.10182799,0.19376339,778,0.22,0.1648431,77900.0,0.45,0.8254706,-10.653342,15580.0
0.10182296,0.19376202,779,0.13,0.16483355,78000.0,0.4,0.82546824,-6.551645,15600.0
0.10182307,0.19376679,780,0.18,0.16482675,78100.0,0.3,0.8254757,-10.238028,15620.0
0.10183399,0.19376694,781,0.24,0.16483726,78200.0,0.45,0.82546264,-7.824992,15640.0
0.101839885,0.19376487,782,0.2,0.16484098,78300.0,0.4,0.8254698,-10.908085,15660.0
0.10183614,0.193762,783,0.23,0.16480953,78400.0,0.55,0.8254737,-7.1064973,15680.0
0.10187741,0.1937634,784,0.14,0.1648594,78500.0,0.65,0.82546425,-9.517802,15700.0
0.10190444,0.19376387,785,0.14,0.1648708,78600.0,0.35,0.82546777,-12.472925,15720.0
0.101911575,0.19376259,786,0.15,0.16488276,78700.0,0.5,0.82547706,-9.254053,15740.0
0.10190575,0.19376558,787,0.22,0.16487308,78800.0,0.55,0.8254699,-8.918371,15760.0
0.101897344,0.19376937,788,0.24,0.16486831,78900.0,0.45,0.8254729,-10.987607,15780.0
0.10189931,0.19377111,789,0.22,0.16486716,79000.0,0.4,0.8254845,-9.648631,15800.0
0.1019126,0.1937708,790,0.19,0.16489924,79100.0,0.6,0.8254914,-9.850305,15820.0
0.101916306,0.19376773,791,0.22,0.16491039,79200.0,0.45,0.8254886,-9.132654,15840.0
0.10191883,0.19376135,792,0.18,0.16490448,79300.0,0.65,0.8254716,-9.23256,15860.0
0.10190955,0.19375828,793,0.25,0.16489676,79400.0,0.55,0.82547075,-12.564832,15880.0
0.10192024,0.19375671,794,0.18,0.16491194,79500.0,0.35,0.8254466,-11.810902,15900.0
0.101927824,0.19375326,795,0.21,0.16491292,79600.0,0.7,0.82544106,-10.120753,15920.0
0.10193465,0.19375108,796,0.26,0.16488689,79700.0,0.5,0.825438,-13.967616,15940.0
0.101936825,0.19374351,797,0.18,0.16488983,79800.0,0.7,0.8254137,-11.040933,15960.0
0.10192813,0.1937454,798,0.2,0.16488938,79900.0,0.6,0.82541615,-11.857523,15980.0
0.10194812,0.19373685,799,0.21,0.16490744,80000.0,0.45,0.8254039,-10.402872,16000.0
0.10195917,0.19373776,800,0.25,0.16491617,80100.0,0.45,0.8253999,-13.231647,16020.0
0.1019782,0.1937403,801,0.23,0.16490667,80200.0,0.55,0.8254252,-11.534466,16040.0
0.10197732,0.19373675,802,0.22,0.16491556,80300.0,0.6,0.8254176,-11.378378,16060.0
0.10199028,0.19373702,803,0.24,0.16492651,80400.0,0.5,0.82543534,-14.971254,16080.0
0.10200769,0.19373542,804,0.2,0.16495143,80500.0,0.7,0.8254245,-9.216133,16100.0
0.102004744,0.19373976,805,0.11,0.16493839,80600.0,0.65,0.8254452,-13.300855,16120.0
0.10199977,0.19374315,806,0.29,0.16492869,80700.0,0.55,0.82544214,-10.056604,16140.0
0.102001466,0.19374114,807,0.21,0.16494079,80800.0,0.5,0.8254425,-12.430234,16160.0
0.102008045,0.19374527,808,0.17,0.16492021,80900.0,0.65,0.8254506,-11.37619,16180.0
0.10201941,0.19373909,809,0.21,0.16493113,81000.0,0.6,0.8254366,-13.09628,16200.0
0.10202252,0.1937408,810,0.17,0.16492711,81100.0,0.75,0.82543564,-8.785913,16220.0
0.10202418,0.19373707,811,0.26,0.16492878,81200.0,0.6,0.82544065,-11.139356,16240.0
0.10203249,0.19373982,812,0.17,0.16493265,81300.0,0.7,0.8254412,-11.597209,16260.0
0.10205728,0.19373846,813,0.23,0.16492015,81400.0,0.4,0.82545424,-14.155783,16280.0
0.10206166,0.19373745,814,0.19,0.1649167,81500.0,0.35,0.82545024,-13.130463,16300.0
0.102050886,0.19373816,815,0.22,0.16490303,81600.0,0.5,0.8254501,-11.580574,16320.0
0.102068625,0.19373684,816,0.24,0.16492304,81700.0,0.65,0.8254339,-12.016843,16340.0
0.10208085,0.19373384,817,0.34,0.1649331,81800.0,0.8,0.8254254,-9.162706,16360.0
0.10208606,0.1937317,818,0.26,0.16492486,81900.0,0.45,0.82540244,-13.677599,16380.0
0.10209148,0.19373193,819,0.26,0.16491492,82000.0,0.65,0.8253873,-11.049228,16400.0
0.102115296,0.19372524,820,0.16,0.16493545,82100.0,0.5,0.82536817,-15.2785845,16420.0
0.102145396,0.1937253,821,0.18,0.16497473,82200.0,0.4,0.8253584,-10.929372,16440.0
0.102172114,0.19372465,822,0.31,0.16496064,82300.0,0.6,0.8253655,-10.497107,16460.0
0.102169715,0.19372436,823,0.17,0.16496713,82400.0,0.5,0.8253493,-14.35729,16480.0
0.10216853,0.19371769,824,0.21,0.16498834,82500.0,0.5,0.82532835,-11.599039,16500.0
0.102176234,0.19370966,825,0.29,0.16498731,82600.0,0.45,0.8253102,-12.377184,16520.0
0.10219466,0.19370534,826,0.3,0.16498832,82700.0,0.65,0.8252968,-8.925811,16540.0
0.102215454,0.19369866,827,0.14,0.16501333,82800.0,0.35,0.82529354,-14.972662,16560.0
0.102212735,0.19369797,828,0.19,0.16501339,82900.0,0.5,0.8252985,-11.204846,16580.0
0.10222771,0.19369876,829,0.19,0.1650246,83000.0,0.7,0.8252967,-6.3491187,16600.0
0.10225525,0.19370277,830,0.15,0.16502817,83100.0,0.5,0.8252964,-10.485362,16620.0
0.10226861,0.19369702,831,0.18,0.16506281,83200.0,0.55,0.8252737,-13.594251,16640.0
0.10229987,0.1936929,832,0.24,0.16507262,83300.0,0.6,0.8252671,-9.539305,16660.0
0.10230004,0.19369487,833,0.23,0.16506879,83400.0,0.65,0.82525665,-9.373621,16680.0
