test/success_rate,train/success_rate,stats_o/mean,train/episode,stats_g/mean,test/episode,test/mean_Q,stats_g/std,epoch,stats_o/std
1.0,0.96,0.20233394,82200.0,0.8378811,16440.0,-0.70019686,0.07060731,821,0.11732314
1.0,0.94,0.2023382,82300.0,0.8378844,16460.0,-1.0889432,0.07060577,822,0.117325105
1.0,0.94,0.20233555,82400.0,0.83788484,16480.0,-0.9766226,0.070596494,823,0.1173199
1.0,0.96,0.20233172,82500.0,0.83788437,16500.0,-0.65316445,0.070587575,824,0.11732912
1.0,0.96,0.20232897,82600.0,0.8378766,16520.0,-0.876622,0.07058705,825,0.11731736
1.0,0.92,0.20233122,82700.0,0.83787686,16540.0,-0.92679656,0.0705846,826,0.117314756
1.0,0.97,0.20233057,82800.0,0.83788043,16560.0,-0.9850214,0.07058465,827,0.11732409
1.0,0.95,0.2023353,82900.0,0.83788246,16580.0,-1.2522886,0.0705769,828,0.117319934
1.0,0.95,0.20233482,83000.0,0.837881,16600.0,-0.78011984,0.07056848,829,0.11731286
1.0,0.97,0.20233282,83100.0,0.8378808,16620.0,-1.0350078,0.0705783,830,0.11732289
1.0,0.95,0.20232986,83200.0,0.8378727,16640.0,-1.0440128,0.07057106,831,0.11731757
1.0,0.99,0.20233004,83300.0,0.8378822,16660.0,-1.29075,0.07056444,832,0.11731876
1.0,0.97,0.20233363,83400.0,0.8378846,16680.0,-0.7779843,0.070560105,833,0.117305405
1.0,0.93,0.20232835,83500.0,0.83788747,16700.0,-1.177955,0.07058416,834,0.11730866
1.0,0.97,0.20233016,83600.0,0.83788556,16720.0,-1.2028395,0.07057615,835,0.11730704
1.0,0.96,0.20232803,83700.0,0.8378882,16740.0,-1.0859445,0.07058073,836,0.11730668
1.0,0.96,0.20232883,83800.0,0.83789295,16760.0,-1.2372396,0.07058551,837,0.11729585
1.0,0.94,0.20233898,83900.0,0.8378877,16780.0,-1.0143068,0.0705817,838,0.11730255
1.0,0.94,0.20233661,84000.0,0.837884,16800.0,-1.0130513,0.07057761,839,0.117310256
1.0,0.94,0.20233755,84100.0,0.8378814,16820.0,-0.99419165,0.07056974,840,0.11729481
1.0,0.94,0.2023372,84200.0,0.837882,16840.0,-1.0796597,0.07056898,841,0.11730082
1.0,0.91,0.20234841,84300.0,0.83788544,16860.0,-0.9278628,0.070558675,842,0.11730405
1.0,0.98,0.20235361,84400.0,0.8378865,16880.0,-1.1510985,0.07055267,843,0.11729003
1.0,0.98,0.2023545,84500.0,0.8378901,16900.0,-0.92390174,0.07054437,844,0.11729505
1.0,0.95,0.2023647,84600.0,0.83789283,16920.0,-1.1560771,0.07054942,845,0.11730109
1.0,0.95,0.20236757,84700.0,0.8378908,16940.0,-0.8409484,0.07054024,846,0.11729915
1.0,0.95,0.20236522,84800.0,0.8378791,16960.0,-0.9240165,0.070540935,847,0.11729457
1.0,0.96,0.20237468,84900.0,0.83787864,16980.0,-0.9644655,0.07053163,848,0.11730174
1.0,0.96,0.20238371,85000.0,0.8378851,17000.0,-1.0096363,0.070532665,849,0.117312305
1.0,0.99,0.20239176,85100.0,0.83788985,17020.0,-0.9303242,0.070521764,850,0.1173153
1.0,0.93,0.2024023,85200.0,0.83789253,17040.0,-0.8644433,0.07052695,851,0.11732249
1.0,0.98,0.2024047,85300.0,0.83788925,17060.0,-1.1424423,0.070522584,852,0.11733052
1.0,0.95,0.20240606,85400.0,0.8378885,17080.0,-0.7934087,0.070526265,853,0.11733146
1.0,0.94,0.20240732,85500.0,0.8378858,17100.0,-1.0049386,0.07052504,854,0.11733675
1.0,0.95,0.20240663,85600.0,0.8378858,17120.0,-0.87297237,0.0705251,855,0.11732333
1.0,0.92,0.20241432,85700.0,0.8378884,17140.0,-0.8680419,0.07053788,856,0.11731395
1.0,0.97,0.2024116,85800.0,0.83788854,17160.0,-1.1914985,0.07053424,857,0.11731931
1.0,0.92,0.20241669,85900.0,0.83789283,17180.0,-1.0062379,0.070528805,858,0.11732037
1.0,0.94,0.20242423,86000.0,0.83789396,17200.0,-0.90329707,0.07052442,859,0.11732013
1.0,0.96,0.20242535,86100.0,0.837898,17220.0,-0.88039285,0.070513345,860,0.11730571
1.0,0.98,0.20242031,86200.0,0.83789665,17240.0,-0.75403154,0.070507854,861,0.11730241
1.0,1.0,0.20242462,86300.0,0.8379016,17260.0,-0.9204569,0.07049702,862,0.11729121
1.0,0.94,0.20243296,86400.0,0.837909,17280.0,-1.1326715,0.070504695,863,0.1172975
1.0,0.96,0.20244062,86500.0,0.83791757,17300.0,-1.3768423,0.07050379,864,0.11730396
1.0,0.95,0.20244086,86600.0,0.8379156,17320.0,-1.2375135,0.07050586,865,0.11732175
1.0,0.98,0.20244165,86700.0,0.83791596,17340.0,-1.2378535,0.07049788,866,0.1173214
0.95,0.96,0.20243983,86800.0,0.83791065,17360.0,-1.1127565,0.07049579,867,0.117304966
1.0,0.92,0.20244046,86900.0,0.837912,17380.0,-1.1393168,0.07049142,868,0.11730849
1.0,0.92,0.20243964,87000.0,0.837919,17400.0,-1.0900928,0.070486225,869,0.11730184
1.0,0.97,0.20244578,87100.0,0.83791757,17420.0,-0.93213415,0.07047973,870,0.117296666
1.0,0.93,0.20244645,87200.0,0.8379155,17440.0,-0.90072596,0.070500545,871,0.11731166
1.0,0.97,0.20245326,87300.0,0.83792496,17460.0,-1.1572686,0.070493594,872,0.1173105
1.0,0.94,0.20245847,87400.0,0.83792377,17480.0,-1.076449,0.07048507,873,0.11731268
1.0,0.96,0.20245728,87500.0,0.83793014,17500.0,-0.8899167,0.07048146,874,0.117288426
1.0,0.91,0.2024551,87600.0,0.83792686,17520.0,-1.0349295,0.07048459,875,0.117286794
1.0,0.99,0.20245315,87700.0,0.8379337,17540.0,-0.9474677,0.07047778,876,0.11727521
1.0,0.95,0.2024495,87800.0,0.8379318,17560.0,-1.256481,0.07047868,877,0.1172733
1.0,0.95,0.20245026,87900.0,0.8379318,17580.0,-1.1655115,0.07047734,878,0.117271565
1.0,0.92,0.20245093,88000.0,0.83793753,17600.0,-0.96975344,0.070487745,879,0.11726971
1.0,0.97,0.20245148,88100.0,0.83793145,17620.0,-0.72302914,0.0704807,880,0.117277645
1.0,0.95,0.20245022,88200.0,0.83793926,17640.0,-1.0133622,0.07048134,881,0.11728204
1.0,0.94,0.20244871,88300.0,0.8379404,17660.0,-1.0221329,0.07047654,882,0.1172865
1.0,0.95,0.202447,88400.0,0.8379426,17680.0,-1.1383549,0.07046624,883,0.11728165
1.0,0.93,0.20244515,88500.0,0.8379416,17700.0,-0.9104587,0.070473075,884,0.11727787
1.0,0.94,0.2024436,88600.0,0.83793664,17720.0,-0.9491707,0.070464544,885,0.11727159
1.0,0.95,0.20244354,88700.0,0.8379414,17740.0,-1.1512785,0.0704596,886,0.117277354
1.0,0.99,0.2024399,88800.0,0.8379399,17760.0,-1.0573213,0.07045651,887,0.11727609
1.0,0.94,0.20244211,88900.0,0.83793396,17780.0,-0.84659827,0.070449606,888,0.117269754
1.0,0.98,0.2024481,89000.0,0.8379412,17800.0,-1.0866781,0.07044378,889,0.1172499
1.0,0.96,0.20245413,89100.0,0.83794254,17820.0,-0.92527103,0.07043594,890,0.11724329
1.0,0.97,0.2024568,89200.0,0.8379431,17840.0,-1.2442079,0.0704264,891,0.117251135
1.0,0.93,0.20245863,89300.0,0.8379376,17860.0,-0.7662188,0.07043702,892,0.11725091
0.95,0.88,0.20246293,89400.0,0.8379461,17880.0,-1.0008862,0.07044869,893,0.11724292
1.0,0.93,0.2024615,89500.0,0.83794713,17900.0,-0.88814914,0.07045727,894,0.117244065
1.0,0.96,0.20246437,89600.0,0.83795315,17920.0,-0.79486877,0.07045242,895,0.11724376
1.0,0.94,0.2024673,89700.0,0.8379523,17940.0,-1.0062084,0.07046042,896,0.11724563
1.0,0.95,0.20247148,89800.0,0.83794636,17960.0,-1.0408471,0.07045602,897,0.11722705
1.0,0.96,0.20247057,89900.0,0.837946,17980.0,-0.99902505,0.07045141,898,0.11720641
1.0,0.96,0.20247763,90000.0,0.8379488,18000.0,-0.95291024,0.070440955,899,0.117209
1.0,0.9,0.20248194,90100.0,0.8379505,18020.0,-1.0539665,0.070444606,900,0.11721406
1.0,0.96,0.20249073,90200.0,0.8379634,18040.0,-1.0087241,0.07044894,901,0.117204845
1.0,0.96,0.20249523,90300.0,0.83797336,18060.0,-0.97041833,0.07044397,902,0.117214024
1.0,0.96,0.20249373,90400.0,0.8379793,18080.0,-0.9370284,0.07043528,903,0.11721806
1.0,0.92,0.20249072,90500.0,0.83797574,18100.0,-0.9249116,0.07042667,904,0.1172263
1.0,0.94,0.2024889,90600.0,0.83797556,18120.0,-1.0353749,0.07041599,905,0.117216796
1.0,0.96,0.20248523,90700.0,0.83797264,18140.0,-1.1639268,0.07040628,906,0.1172072
1.0,0.93,0.20248945,90800.0,0.8379659,18160.0,-0.9576988,0.070397146,907,0.11720708
1.0,0.96,0.20249374,90900.0,0.83796567,18180.0,-1.070143,0.07040518,908,0.117235154
1.0,0.97,0.20248747,91000.0,0.8379639,18200.0,-0.8292883,0.07040179,909,0.1172287
1.0,0.97,0.20248838,91100.0,0.83796906,18220.0,-1.2016294,0.07039429,910,0.11723115
1.0,0.96,0.20249243,91200.0,0.83797646,18240.0,-1.0777296,0.07038638,911,0.11723417
1.0,0.98,0.2024878,91300.0,0.8379741,18260.0,-0.94786453,0.07037809,912,0.1172248
1.0,0.95,0.20249094,91400.0,0.83798265,18280.0,-1.0545034,0.07037311,913,0.11721554
1.0,0.98,0.20249557,91500.0,0.8379858,18300.0,-1.0233121,0.07036435,914,0.117225006
1.0,0.91,0.202502,91600.0,0.8379858,18320.0,-0.9615011,0.07036891,915,0.11722739
1.0,0.93,0.20250484,91700.0,0.83798647,18340.0,-1.2446077,0.07036468,916,0.117233284
1.0,0.95,0.2025087,91800.0,0.8379841,18360.0,-0.96975595,0.07036983,917,0.11725381
1.0,0.97,0.2025116,91900.0,0.8379824,18380.0,-0.7030608,0.070365526,918,0.117263585
1.0,0.99,0.20252015,92000.0,0.83798903,18400.0,-1.0361176,0.07035782,919,0.1172623
1.0,0.97,0.20251848,92100.0,0.8379838,18420.0,-1.1935388,0.0703518,920,0.11726843
1.0,0.97,0.20252056,92200.0,0.83798987,18440.0,-1.0914103,0.0703511,921,0.1172627
1.0,0.94,0.20252025,92300.0,0.8379932,18460.0,-1.0335708,0.070353575,922,0.11726084
1.0,0.96,0.20251991,92400.0,0.83799076,18480.0,-0.99988616,0.070345916,923,0.117262796
1.0,0.97,0.20252247,92500.0,0.83799046,18500.0,-0.94754064,0.070337884,924,0.117261484
1.0,0.91,0.20252213,92600.0,0.83798885,18520.0,-0.9657089,0.07034116,925,0.117257774
1.0,0.99,0.20251894,92700.0,0.8379879,18540.0,-1.19775,0.07033628,926,0.11725629
1.0,1.0,0.20252147,92800.0,0.8379863,18560.0,-0.81435835,0.0703237,927,0.11723634
1.0,0.96,0.20252328,92900.0,0.83798414,18580.0,-1.076968,0.0703176,928,0.1172276
1.0,0.96,0.20252609,93000.0,0.83799106,18600.0,-1.2835395,0.07031136,929,0.11722246
1.0,0.95,0.20252378,93100.0,0.8379902,18620.0,-0.7293642,0.070314415,930,0.11721312
1.0,0.92,0.20252706,93200.0,0.83799404,18640.0,-0.97905225,0.070311695,931,0.11721257
1.0,0.98,0.20252198,93300.0,0.8380001,18660.0,-1.2256706,0.070309296,932,0.117214635
1.0,0.96,0.20252472,93400.0,0.8380019,18680.0,-0.8667858,0.070300415,933,0.1172095
1.0,0.98,0.20252757,93500.0,0.838005,18700.0,-1.242715,0.07029369,934,0.11720624
1.0,0.97,0.2025291,93600.0,0.8380057,18720.0,-0.63698673,0.070286416,935,0.117204286
1.0,0.95,0.20253292,93700.0,0.83800775,18740.0,-1.0991313,0.07028424,936,0.11720263
1.0,0.93,0.20253214,93800.0,0.8380093,18760.0,-1.0798174,0.07027762,937,0.11719751
1.0,0.93,0.20253189,93900.0,0.838006,18780.0,-1.1365515,0.070281856,938,0.117192306
0.95,0.99,0.2025295,94000.0,0.83800274,18800.0,-2.6458795,0.07027299,939,0.117178746
1.0,0.98,0.2025345,94100.0,0.83800316,18820.0,-1.0996907,0.07026505,940,0.117185004
1.0,0.94,0.2025361,94200.0,0.8380042,18840.0,-0.7545703,0.070262544,941,0.11718222
1.0,0.99,0.20253731,94300.0,0.83800167,18860.0,-1.0080037,0.07025825,942,0.11718182
1.0,0.92,0.20253658,94400.0,0.8380067,18880.0,-0.9956975,0.070251785,943,0.11718061
1.0,0.94,0.20253699,94500.0,0.8380005,18900.0,-0.82445556,0.070256434,944,0.11718688
1.0,0.96,0.20254059,94600.0,0.838002,18920.0,-1.0454408,0.070250444,945,0.11719223
1.0,0.94,0.20254096,94700.0,0.838003,18940.0,-0.80839646,0.070246324,946,0.11719476
1.0,0.91,0.2025397,94800.0,0.8380082,18960.0,-0.76216805,0.07025682,947,0.117186174
1.0,0.96,0.20253974,94900.0,0.8380089,18980.0,-0.98732215,0.07025965,948,0.11718341
1.0,0.95,0.2025411,95000.0,0.8380134,19000.0,-0.81622714,0.070270315,949,0.11720571
1.0,0.95,0.20254108,95100.0,0.83800864,19020.0,-0.89874727,0.07027637,950,0.1172051
1.0,0.92,0.20254722,95200.0,0.8380117,19040.0,-1.1135404,0.07027586,951,0.1172063
1.0,0.96,0.20255063,95300.0,0.8380144,19060.0,-0.8995045,0.070263974,952,0.11720862
1.0,0.97,0.20254782,95400.0,0.8380218,19080.0,-1.4118291,0.07025923,953,0.117220834
1.0,0.96,0.20255306,95500.0,0.83802485,19100.0,-1.1525145,0.07025703,954,0.117232665
1.0,0.95,0.20255128,95600.0,0.8380263,19120.0,-0.7247605,0.07026315,955,0.11723044
1.0,0.92,0.20254871,95700.0,0.8380341,19140.0,-1.0837458,0.07027505,956,0.1172276
1.0,0.93,0.20254591,95800.0,0.83803874,19160.0,-0.9727238,0.07026833,957,0.11722568
1.0,0.95,0.20254646,95900.0,0.83804387,19180.0,-0.8826954,0.07026253,958,0.11722012
0.95,0.94,0.20254835,96000.0,0.8380464,19200.0,-2.2050796,0.07026027,959,0.117213316
1.0,0.94,0.20254734,96100.0,0.8380515,19220.0,-0.9172247,0.07026834,960,0.11721208
1.0,0.95,0.20254844,96200.0,0.8380522,19240.0,-1.0118266,0.07027909,961,0.11722327
1.0,0.99,0.20254952,96300.0,0.83805466,19260.0,-1.167348,0.070270635,962,0.1172236
1.0,0.92,0.20255071,96400.0,0.8380521,19280.0,-0.971292,0.07026265,963,0.1172293
1.0,0.97,0.20255512,96500.0,0.83805346,19300.0,-0.8921896,0.070258714,964,0.11723115
1.0,0.93,0.2025551,96600.0,0.83805543,19320.0,-0.89045084,0.07026888,965,0.11723775
1.0,0.97,0.20255885,96700.0,0.83805925,19340.0,-0.6907271,0.07026131,966,0.11723623
1.0,0.96,0.20256715,96800.0,0.8380544,19360.0,-0.9508778,0.07025989,967,0.1172409
1.0,0.97,0.20257099,96900.0,0.8380546,19380.0,-0.95954484,0.07026028,968,0.11724858
1.0,0.97,0.202566,97000.0,0.8380516,19400.0,-0.9689247,0.07025925,969,0.11723937
1.0,0.97,0.20256928,97100.0,0.83805376,19420.0,-1.0676334,0.07025335,970,0.11723613
1.0,0.99,0.20257556,97200.0,0.8380622,19440.0,-0.89708674,0.07024648,971,0.11724195
1.0,0.97,0.20257854,97300.0,0.83806187,19460.0,-1.0658851,0.070241086,972,0.11723386
1.0,0.92,0.20257726,97400.0,0.83806634,19480.0,-0.94865626,0.0702542,973,0.11723861
0.95,0.95,0.20258187,97500.0,0.83807105,19500.0,-1.1941243,0.07025543,974,0.11724427
1.0,0.96,0.20258617,97600.0,0.8380711,19520.0,-1.176533,0.07026314,975,0.11723957
1.0,0.98,0.20258765,97700.0,0.83806705,19540.0,-0.8556441,0.07026637,976,0.11724412
1.0,0.97,0.20258807,97800.0,0.8380666,19560.0,-0.8069811,0.0702681,977,0.11725442
1.0,0.97,0.20259337,97900.0,0.8380735,19580.0,-0.9354375,0.070261486,978,0.11724904
1.0,0.96,0.20259593,98000.0,0.8380715,19600.0,-1.296773,0.07025825,979,0.117245324
1.0,0.98,0.20260264,98100.0,0.83807373,19620.0,-0.96966344,0.0702504,980,0.11723874
1.0,0.99,0.20260489,98200.0,0.8380726,19640.0,-0.8480154,0.07024067,981,0.11722731
1.0,0.94,0.20260969,98300.0,0.83807725,19660.0,-0.8210163,0.07024128,982,0.11723188
1.0,0.94,0.20261665,98400.0,0.8380756,19680.0,-1.0846746,0.07024611,983,0.11723086
1.0,0.96,0.20261785,98500.0,0.838077,19700.0,-1.0727596,0.07024289,984,0.11723171
1.0,0.96,0.20261858,98600.0,0.83808213,19720.0,-1.0495801,0.07023869,985,0.11722615
1.0,0.95,0.20262189,98700.0,0.8380828,19740.0,-1.087167,0.07023219,986,0.11721157
1.0,0.92,0.20262781,98800.0,0.83808595,19760.0,-0.99423,0.07022806,987,0.11720892
1.0,0.98,0.20262867,98900.0,0.83808595,19780.0,-1.203695,0.07022019,988,0.117196694
1.0,0.91,0.20262562,99000.0,0.8380857,19800.0,-1.1673653,0.07023108,989,0.11721277
1.0,0.92,0.20262428,99100.0,0.83808607,19820.0,-0.9420241,0.07023392,990,0.11721673
1.0,0.96,0.2026287,99200.0,0.8380862,19840.0,-0.6674614,0.07023186,991,0.11720805
1.0,0.98,0.20263112,99300.0,0.83808684,19860.0,-0.9219097,0.070224844,992,0.11719903
1.0,0.98,0.2026301,99400.0,0.8380942,19880.0,-1.0733688,0.07022107,993,0.117183946
1.0,0.91,0.20263161,99500.0,0.83809286,19900.0,-0.9034606,0.07025675,994,0.11720626
1.0,0.91,0.20263651,99600.0,0.8380902,19920.0,-1.0075355,0.07026511,995,0.117208965
1.0,0.95,0.20263016,99700.0,0.8380839,19940.0,-0.7782065,0.07025939,996,0.11719632
1.0,0.93,0.20262793,99800.0,0.83808476,19960.0,-0.89611894,0.07025603,997,0.117187254
1.0,0.98,0.2026267,99900.0,0.83809066,19980.0,-0.9995715,0.07025006,998,0.117182516
1.0,0.95,0.20262295,100000.0,0.838095,20000.0,-0.7627337,0.07024129,999,0.117170036
