train/episode,stats_g/mean,test/episode,test/success_rate,stats_o/std,epoch,test/mean_Q,stats_o/mean,train/success_rate,stats_g/std
55700.0,0.81173444,11140.0,0.7,0.1025487,556,-10.466697,0.19036432,0.19,0.18270834
55800.0,0.8117526,11160.0,0.65,0.10256052,557,-11.024077,0.19035812,0.22,0.18274283
55900.0,0.8117605,11180.0,0.6,0.102566406,558,-14.470816,0.19035865,0.2,0.1828032
56000.0,0.81179494,11200.0,0.9,0.102558374,559,-10.336528,0.19036219,0.18,0.18283816
56100.0,0.81178766,11220.0,0.75,0.102561995,560,-13.680214,0.1903716,0.2,0.18288209
56200.0,0.81174845,11240.0,0.6,0.10257833,561,-13.113501,0.19036888,0.23,0.18291123
56300.0,0.81176853,11260.0,0.75,0.10258176,562,-13.030878,0.19037224,0.15,0.18289357
56400.0,0.8118124,11280.0,0.7,0.10258981,563,-9.346969,0.19037773,0.25,0.18287332
56500.0,0.81186384,11300.0,0.7,0.1025701,564,-11.729823,0.19038807,0.18,0.18287207
56600.0,0.8118654,11320.0,0.5,0.102592304,565,-15.942202,0.19039269,0.26,0.18289448
56700.0,0.8118799,11340.0,0.65,0.10258797,566,-12.106067,0.1903941,0.19,0.18289465
56800.0,0.81189114,11360.0,0.8,0.10257775,567,-10.868908,0.19039322,0.31,0.18289895
56900.0,0.8118987,11380.0,0.75,0.10259593,568,-12.074087,0.1903916,0.22,0.18294609
57000.0,0.8119362,11400.0,0.6,0.102602795,569,-13.787582,0.19040805,0.26,0.18295427
57100.0,0.81195253,11420.0,0.6,0.10259774,570,-15.392494,0.19041254,0.2,0.1829292
57200.0,0.8119691,11440.0,0.65,0.102582626,571,-13.057567,0.190414,0.22,0.18287556
57300.0,0.8120024,11460.0,0.6,0.10259576,572,-13.671349,0.19041461,0.21,0.18287136
57400.0,0.8120298,11480.0,0.7,0.102599725,573,-13.700521,0.19041288,0.26,0.18285358
57500.0,0.8120177,11500.0,0.75,0.10259332,574,-12.23739,0.19041818,0.27,0.18291879
57600.0,0.81206185,11520.0,0.7,0.10258628,575,-11.530316,0.19042459,0.26,0.182899
57700.0,0.8120799,11540.0,0.7,0.10259122,576,-11.006132,0.19042599,0.25,0.18288954
57800.0,0.81208867,11560.0,0.7,0.10261727,577,-15.955144,0.19042923,0.28,0.18291177
57900.0,0.81210726,11580.0,0.6,0.10261685,578,-11.654121,0.19043198,0.26,0.18295036
58000.0,0.81213576,11600.0,0.6,0.10260436,579,-12.901802,0.1904339,0.23,0.18294507
58100.0,0.8121473,11620.0,0.7,0.10260143,580,-14.064082,0.19043124,0.25,0.1829379
58200.0,0.81216437,11640.0,0.9,0.10258964,581,-10.745413,0.19043761,0.3,0.18290655
58300.0,0.81219214,11660.0,0.75,0.102617376,582,-10.079828,0.19043991,0.18,0.18294285
58400.0,0.8122058,11680.0,0.75,0.10262687,583,-13.094055,0.1904414,0.22,0.18292896
58500.0,0.8122415,11700.0,0.75,0.1026516,584,-13.193242,0.19044408,0.17,0.1829415
58600.0,0.81223845,11720.0,0.7,0.10268563,585,-11.4607525,0.19042964,0.23,0.18299061
58700.0,0.81227726,11740.0,0.8,0.10271239,586,-14.574816,0.1904355,0.22,0.18301402
58800.0,0.8122947,11760.0,0.5,0.102722734,587,-16.78039,0.19043486,0.28,0.18302399
58900.0,0.8122973,11780.0,0.8,0.10272966,588,-8.898923,0.19043446,0.25,0.18303902
59000.0,0.8123253,11800.0,0.75,0.102713816,589,-10.864786,0.1904355,0.27,0.18302047
59100.0,0.81235456,11820.0,0.8,0.10269927,590,-12.479163,0.19044237,0.31,0.18300976
59200.0,0.8123694,11840.0,0.85,0.10268118,591,-11.216864,0.19043958,0.31,0.18298532
59300.0,0.8123911,11860.0,0.9,0.102670774,592,-10.411333,0.19044642,0.25,0.18294425
59400.0,0.81243086,11880.0,0.7,0.10266124,593,-12.157976,0.19045275,0.24,0.18292378
59500.0,0.81246024,11900.0,0.7,0.10264449,594,-9.679502,0.19046593,0.22,0.18290041
59600.0,0.81247824,11920.0,0.5,0.102655925,595,-14.272352,0.1904673,0.22,0.18287973
59700.0,0.8125134,11940.0,0.75,0.102653764,596,-11.674442,0.19047439,0.26,0.18284671
59800.0,0.8125282,11960.0,0.95,0.102640316,597,-10.808964,0.19047895,0.23,0.18285312
59900.0,0.8125375,11980.0,0.7,0.102669165,598,-11.153761,0.19048005,0.24,0.18281943
60000.0,0.81256527,12000.0,0.85,0.10266941,599,-9.744139,0.19048609,0.31,0.18281448
60100.0,0.8125958,12020.0,0.8,0.10267298,600,-9.698477,0.19048595,0.26,0.18278593
60200.0,0.8126435,12040.0,0.65,0.102656916,601,-14.051912,0.19049633,0.25,0.18276392
60300.0,0.8126528,12060.0,0.65,0.102632254,602,-11.8666935,0.19049878,0.31,0.18274201
60400.0,0.8126767,12080.0,0.85,0.10261454,603,-12.136575,0.1904991,0.25,0.18273203
60500.0,0.812707,12100.0,0.75,0.10261981,604,-10.988622,0.19049875,0.25,0.18276094
60600.0,0.81273454,12120.0,0.7,0.102637164,605,-13.764087,0.19050518,0.23,0.182777
60700.0,0.81275153,12140.0,0.7,0.10262771,606,-12.423722,0.19051047,0.23,0.1827981
60800.0,0.81278086,12160.0,0.65,0.10265833,607,-12.654538,0.1905212,0.22,0.18281095
60900.0,0.8127997,12180.0,0.65,0.10265029,608,-11.775581,0.19053017,0.2,0.18280672
61000.0,0.8128244,12200.0,0.7,0.10266706,609,-9.991207,0.19053648,0.21,0.18282188
61100.0,0.81284046,12220.0,0.4,0.10263756,610,-12.914253,0.1905387,0.31,0.18278398
61200.0,0.8128466,12240.0,0.7,0.102638856,611,-11.784153,0.19054322,0.27,0.18279855
61300.0,0.8128786,12260.0,0.8,0.10264193,612,-8.498291,0.19055283,0.2,0.18277963
61400.0,0.81292397,12280.0,0.6,0.102624044,613,-11.541433,0.19056036,0.22,0.18274719
61500.0,0.8129129,12300.0,0.8,0.10263463,614,-9.475688,0.1905658,0.18,0.18273608
61600.0,0.812939,12320.0,0.75,0.10263245,615,-9.05221,0.19056827,0.21,0.182734
61700.0,0.81295085,12340.0,0.65,0.10263616,616,-12.74947,0.1905655,0.21,0.1827609
61800.0,0.81298965,12360.0,0.75,0.10264217,617,-10.572478,0.19056982,0.18,0.18273614
61900.0,0.8129709,12380.0,0.7,0.10267289,618,-8.67673,0.19057108,0.21,0.18278311
62000.0,0.81298846,12400.0,0.75,0.10269961,619,-8.92293,0.19057132,0.3,0.1828183
62100.0,0.8130147,12420.0,0.6,0.10271264,620,-10.059229,0.19057703,0.22,0.1828192
62200.0,0.813029,12440.0,0.5,0.10270177,621,-10.560528,0.19058396,0.31,0.182795
62300.0,0.8130372,12460.0,0.7,0.10270666,622,-10.954153,0.19058695,0.26,0.18279608
62400.0,0.81305027,12480.0,0.75,0.10270281,623,-10.227523,0.19059418,0.2,0.1828141
62500.0,0.8130994,12500.0,0.75,0.10271072,624,-11.110844,0.1906045,0.23,0.1828271
62600.0,0.8130991,12520.0,0.5,0.10270537,625,-10.861369,0.19059972,0.23,0.18286644
62700.0,0.81308347,12540.0,0.5,0.102712095,626,-13.997212,0.19060558,0.23,0.1828746
62800.0,0.81311065,12560.0,0.65,0.102725655,627,-11.543371,0.19060305,0.17,0.18286912
62900.0,0.8131172,12580.0,0.65,0.10273113,628,-9.419188,0.19060667,0.28,0.18285571
63000.0,0.81314045,12600.0,0.55,0.10276032,629,-10.398645,0.19061022,0.25,0.18287504
63100.0,0.8131471,12620.0,0.45,0.10274972,630,-12.853682,0.19061117,0.2,0.18286844
63200.0,0.8131662,12640.0,0.6,0.102726184,631,-12.001944,0.19061294,0.26,0.18282603
63300.0,0.81318456,12660.0,0.75,0.10272768,632,-9.721572,0.1906139,0.24,0.18283784
63400.0,0.81321627,12680.0,0.85,0.10271382,633,-8.724226,0.19062138,0.24,0.18283765
63500.0,0.8132395,12700.0,0.55,0.1027386,634,-13.580539,0.19062647,0.25,0.18285073
63600.0,0.8132598,12720.0,0.6,0.10274191,635,-11.717489,0.19063134,0.16,0.18282539
63700.0,0.8132605,12740.0,0.45,0.10272788,636,-11.777163,0.1906308,0.28,0.18279068
63800.0,0.8132822,12760.0,0.55,0.10273903,637,-9.343544,0.19063134,0.21,0.18275505
63900.0,0.8133053,12780.0,0.6,0.102730684,638,-10.698124,0.19063623,0.22,0.18273921
64000.0,0.81335515,12800.0,0.6,0.10273175,639,-12.350176,0.19063784,0.17,0.18273629
64100.0,0.81337357,12820.0,0.85,0.10274618,640,-9.289818,0.19064203,0.15,0.18274237
64200.0,0.81338674,12840.0,0.8,0.1027644,641,-8.813298,0.19063622,0.2,0.18272209
64300.0,0.8134031,12860.0,0.8,0.10277922,642,-9.596875,0.19063863,0.24,0.1827297
64400.0,0.81342125,12880.0,0.55,0.102787904,643,-9.662052,0.19064331,0.22,0.1827311
64500.0,0.8134679,12900.0,0.6,0.102797545,644,-11.1084175,0.19065323,0.23,0.18272774
64600.0,0.8134902,12920.0,0.9,0.10281906,645,-7.475886,0.19065882,0.2,0.18274005
64700.0,0.8135175,12940.0,0.85,0.10285167,646,-7.8525705,0.19066189,0.24,0.1827356
64800.0,0.81353575,12960.0,0.7,0.1028719,647,-8.734032,0.1906651,0.26,0.18272267
64900.0,0.8135453,12980.0,0.75,0.10287679,648,-7.665853,0.19067384,0.23,0.18272187
65000.0,0.8135526,13000.0,0.65,0.10288348,649,-9.510414,0.1906803,0.25,0.18272941
65100.0,0.8135708,13020.0,0.85,0.10292367,650,-7.1395707,0.19068632,0.24,0.18274064
65200.0,0.8135949,13040.0,0.9,0.10291407,651,-9.222082,0.19068886,0.18,0.18272273
65300.0,0.813623,13060.0,0.6,0.10291177,652,-9.746972,0.19069833,0.24,0.18270488
65400.0,0.81363267,13080.0,0.6,0.10291373,653,-9.9047165,0.19070655,0.3,0.18268128
65500.0,0.81363696,13100.0,0.5,0.102932975,654,-11.483793,0.19070947,0.25,0.18269248
65600.0,0.8136329,13120.0,0.65,0.10295382,655,-9.4105625,0.19071415,0.29,0.1826988
65700.0,0.81362295,13140.0,0.75,0.10295217,656,-10.724422,0.19071463,0.19,0.18271041
65800.0,0.8136139,13160.0,0.7,0.1029612,657,-11.368019,0.19071546,0.23,0.18273519
65900.0,0.81362724,13180.0,0.65,0.1029502,658,-11.065541,0.19071579,0.21,0.18273847
66000.0,0.813626,13200.0,0.85,0.102938265,659,-8.440733,0.1907104,0.2,0.18274178
66100.0,0.813629,13220.0,0.65,0.1029522,660,-11.539091,0.19070232,0.23,0.18276758
66200.0,0.8136447,13240.0,0.65,0.10294852,661,-10.465118,0.1907053,0.25,0.18275046
66300.0,0.81366014,13260.0,0.65,0.102928475,662,-10.404722,0.19071117,0.23,0.18272002
66400.0,0.81369704,13280.0,0.65,0.10292703,663,-11.382786,0.19071102,0.15,0.18271138
66500.0,0.8137121,13300.0,0.65,0.10291522,664,-10.866041,0.19071703,0.23,0.18270631
66600.0,0.81373423,13320.0,0.45,0.10289188,665,-11.663596,0.19072181,0.29,0.18267687
66700.0,0.8137527,13340.0,0.75,0.10287749,666,-11.433629,0.19072594,0.28,0.18267591
66800.0,0.81377053,13360.0,0.9,0.102869146,667,-11.787198,0.19072784,0.28,0.18265356
66900.0,0.8137906,13380.0,0.7,0.102873355,668,-12.26116,0.1907382,0.16,0.18264343
67000.0,0.81382006,13400.0,0.85,0.102857105,669,-10.756002,0.19074626,0.22,0.18261723
67100.0,0.81382656,13420.0,0.75,0.102858216,670,-9.5596695,0.1907452,0.23,0.18261264
67200.0,0.8138261,13440.0,0.75,0.1028856,671,-13.110855,0.19074452,0.22,0.1826449
67300.0,0.8138449,13460.0,0.85,0.10288772,672,-11.484175,0.19074851,0.21,0.18261683
67400.0,0.81387967,13480.0,0.8,0.10288374,673,-10.916428,0.19074813,0.23,0.18260384
67500.0,0.81389123,13500.0,0.9,0.1028621,674,-11.2640295,0.19074896,0.29,0.18257731
67600.0,0.81388456,13520.0,0.75,0.10284717,675,-13.689272,0.1907527,0.2,0.18258482
67700.0,0.813878,13540.0,0.3,0.102841824,676,-18.029161,0.19075468,0.25,0.18257613
67800.0,0.8138587,13560.0,0.9,0.10285224,677,-10.794273,0.19074993,0.25,0.18257725
67900.0,0.8138943,13580.0,0.6,0.10283379,678,-12.3250675,0.19075361,0.28,0.18254058
68000.0,0.8138933,13600.0,0.75,0.1028592,679,-10.32622,0.19075088,0.19,0.18258436
68100.0,0.8139012,13620.0,0.9,0.10286504,680,-9.7603035,0.19075875,0.22,0.18257765
68200.0,0.8139191,13640.0,0.7,0.10286381,681,-11.532602,0.19076666,0.22,0.18256593
68300.0,0.8139201,13660.0,0.55,0.10286733,682,-10.729776,0.19076428,0.22,0.18253072
68400.0,0.8139209,13680.0,0.75,0.10287595,683,-12.374807,0.19076192,0.28,0.18253595
68500.0,0.81392986,13700.0,0.75,0.10286477,684,-11.191195,0.19076733,0.24,0.18252312
68600.0,0.8139534,13720.0,0.8,0.10287044,685,-9.428556,0.19076566,0.2,0.18252318
68700.0,0.8139697,13740.0,0.9,0.10285985,686,-8.444487,0.1907722,0.15,0.18250208
68800.0,0.81397647,13760.0,0.45,0.10284954,687,-9.080484,0.19077371,0.17,0.18247569
68900.0,0.8140037,13780.0,0.6,0.10284454,688,-9.770281,0.1907797,0.17,0.1824689
69000.0,0.8140299,13800.0,0.7,0.10285146,689,-6.7894516,0.19078402,0.25,0.18244857
69100.0,0.814053,13820.0,0.7,0.10286496,690,-8.316578,0.19078602,0.19,0.18241467
69200.0,0.8140984,13840.0,0.25,0.102852084,691,-16.434713,0.19078836,0.19,0.18239439
69300.0,0.8140885,13860.0,0.55,0.1028426,692,-7.9349647,0.19078737,0.28,0.18240148
69400.0,0.81409436,13880.0,0.35,0.10287271,693,-11.312023,0.1907882,0.19,0.1824147
69500.0,0.8141381,13900.0,0.65,0.102869846,694,-9.99436,0.19079639,0.28,0.18241294
69600.0,0.81415576,13920.0,0.7,0.102858685,695,-8.405205,0.19079916,0.17,0.18240397
69700.0,0.81416374,13940.0,0.55,0.10287177,696,-8.684024,0.19080345,0.31,0.18242405
69800.0,0.8141885,13960.0,0.7,0.102879964,697,-9.247332,0.19080757,0.22,0.18242027
69900.0,0.81420684,13980.0,0.75,0.102880485,698,-8.114949,0.19081111,0.25,0.18243186
70000.0,0.8142088,14000.0,0.9,0.10288919,699,-6.854496,0.1908108,0.2,0.1824423
70100.0,0.8142412,14020.0,0.6,0.10290588,700,-11.267805,0.19081905,0.23,0.18246317
70200.0,0.8142368,14040.0,0.55,0.102904886,701,-10.749812,0.19081628,0.22,0.18248743
70300.0,0.8142589,14060.0,0.55,0.1029214,702,-10.171435,0.19082598,0.22,0.18246768
70400.0,0.81429225,14080.0,0.75,0.102916025,703,-10.707942,0.19083515,0.25,0.18245138
70500.0,0.81426543,14100.0,0.55,0.10294322,704,-9.95859,0.19082814,0.2,0.18251508
70600.0,0.8142894,14120.0,0.7,0.10293246,705,-10.377279,0.19083221,0.2,0.18252116
70700.0,0.8143,14140.0,0.55,0.102943204,706,-11.800768,0.19083157,0.19,0.18251562
70800.0,0.81432325,14160.0,0.85,0.102948576,707,-8.759327,0.19084053,0.18,0.18252033
70900.0,0.8143309,14180.0,0.85,0.10293873,708,-8.12665,0.19084503,0.2,0.18250014
71000.0,0.814334,14200.0,0.55,0.10295746,709,-12.557676,0.19084793,0.24,0.18249452
71100.0,0.81435376,14220.0,0.8,0.10294762,710,-6.5573516,0.19085139,0.16,0.18246013
71200.0,0.8143638,14240.0,0.7,0.10294141,711,-10.20228,0.19086148,0.19,0.18244703
71300.0,0.81438464,14260.0,0.85,0.10293968,712,-7.413498,0.1908645,0.21,0.18243952
71400.0,0.8143997,14280.0,0.75,0.10292882,713,-9.072821,0.19087106,0.21,0.18244326
71500.0,0.81442744,14300.0,0.9,0.102920875,714,-6.9726944,0.19088286,0.22,0.18241034
71600.0,0.8144366,14320.0,0.55,0.10292605,715,-13.361837,0.19088683,0.21,0.18240361
71700.0,0.81443936,14340.0,0.65,0.10294348,716,-7.804723,0.19088235,0.14,0.18244489
71800.0,0.81444955,14360.0,0.55,0.10293784,717,-13.288431,0.19088702,0.26,0.18242414
71900.0,0.81444365,14380.0,0.8,0.10295547,718,-13.512558,0.19088893,0.17,0.18245326
72000.0,0.8144541,14400.0,0.65,0.10295759,719,-12.321491,0.19089049,0.25,0.18247147
72100.0,0.81448,14420.0,0.55,0.1029459,720,-13.88373,0.19089422,0.2,0.18244742
72200.0,0.8144999,14440.0,0.9,0.10296177,721,-8.192033,0.19089717,0.21,0.1824538
72300.0,0.8145001,14460.0,0.7,0.10295783,722,-12.15409,0.19089517,0.14,0.18248129
72400.0,0.81450844,14480.0,0.7,0.10295436,723,-12.551897,0.19089909,0.16,0.18245573
72500.0,0.8144967,14500.0,0.85,0.102985516,724,-8.609705,0.19089162,0.21,0.1824763
72600.0,0.81453586,14520.0,0.85,0.10297121,725,-6.385231,0.19089681,0.28,0.18244676
72700.0,0.8145588,14540.0,0.75,0.10296547,726,-10.024939,0.19089942,0.24,0.18239868
72800.0,0.81457263,14560.0,0.8,0.10297606,727,-8.991908,0.1909038,0.33,0.18238012
72900.0,0.81458837,14580.0,0.75,0.10297188,728,-8.099314,0.19090705,0.23,0.18235458
73000.0,0.814617,14600.0,0.55,0.10297558,729,-13.79272,0.19091001,0.17,0.18236864
73100.0,0.8146427,14620.0,0.9,0.10298818,730,-9.102499,0.19091342,0.22,0.18236154
73200.0,0.81466794,14640.0,0.75,0.102976255,731,-7.7562017,0.19092184,0.22,0.18236198
73300.0,0.81468076,14660.0,0.8,0.10298421,732,-8.390325,0.19092235,0.23,0.18237926
73400.0,0.8146984,14680.0,0.75,0.1030021,733,-8.552982,0.19092296,0.24,0.18239653
73500.0,0.81470615,14700.0,0.8,0.103005625,734,-8.533437,0.19092445,0.35,0.18239443
73600.0,0.81471866,14720.0,0.75,0.10301328,735,-9.298442,0.19092654,0.22,0.18241028
73700.0,0.81472677,14740.0,0.75,0.10301971,736,-9.468245,0.19092964,0.2,0.1824367
73800.0,0.81475073,14760.0,0.75,0.10300847,737,-10.228302,0.19093609,0.19,0.1824184
73900.0,0.81476086,14780.0,0.65,0.1030141,738,-10.797695,0.19093958,0.11,0.18241745
74000.0,0.814759,14800.0,0.85,0.10301831,739,-8.794313,0.19093935,0.19,0.18244326
74100.0,0.8147622,14820.0,0.65,0.10301538,740,-11.552557,0.19094267,0.19,0.18242247
74200.0,0.8147691,14840.0,0.7,0.10301985,741,-12.501023,0.19094406,0.21,0.18240671
74300.0,0.8147829,14860.0,0.65,0.10300148,742,-9.928289,0.19094801,0.2,0.1823914
74400.0,0.81477255,14880.0,0.9,0.10300306,743,-6.381106,0.19094601,0.16,0.18240976
74500.0,0.8147876,14900.0,0.75,0.103012055,744,-9.364723,0.19095235,0.17,0.1824226
74600.0,0.8148026,14920.0,0.8,0.103021614,745,-8.765231,0.19095027,0.11,0.1824394
74700.0,0.81481075,14940.0,0.8,0.103020966,746,-10.935793,0.19094957,0.18,0.18244863
74800.0,0.8148444,14960.0,0.6,0.103008896,747,-11.333358,0.19095857,0.21,0.18244268
74900.0,0.8148702,14980.0,0.65,0.10301221,748,-9.708456,0.19096512,0.13,0.18245804
75000.0,0.81488854,15000.0,0.75,0.10301685,749,-9.843713,0.19096865,0.17,0.18246229
75100.0,0.8149123,15020.0,0.6,0.103010625,750,-8.9559145,0.19097586,0.24,0.18244754
75200.0,0.8149263,15040.0,0.75,0.10301543,751,-8.93746,0.19097914,0.24,0.18244071
75300.0,0.8149312,15060.0,0.8,0.1030082,752,-8.388277,0.19098124,0.24,0.18244565
75400.0,0.81493217,15080.0,0.55,0.10302428,753,-11.1579275,0.19098386,0.22,0.18242985
75500.0,0.814934,15100.0,0.7,0.10302697,754,-9.188316,0.19098398,0.17,0.18246138
75600.0,0.81495637,15120.0,0.6,0.10301828,755,-10.590453,0.1909861,0.15,0.18245192
75700.0,0.8149747,15140.0,0.55,0.10301136,756,-11.605138,0.1909916,0.25,0.18245275
75800.0,0.814976,15160.0,0.75,0.10301664,757,-7.7354555,0.19099256,0.17,0.1824737
75900.0,0.81498796,15180.0,0.65,0.10302144,758,-9.755141,0.1909955,0.28,0.18248159
76000.0,0.8150036,15200.0,0.8,0.10300811,759,-8.0204935,0.1909999,0.14,0.18247658
76100.0,0.81501895,15220.0,0.9,0.10300973,760,-7.4443407,0.1910032,0.24,0.18245597
76200.0,0.8150335,15240.0,0.9,0.10303232,761,-6.637037,0.19100332,0.2,0.18250299
76300.0,0.81505966,15260.0,0.7,0.1030221,762,-10.502515,0.19100863,0.16,0.18248403
76400.0,0.81509376,15280.0,0.65,0.10301279,763,-10.550301,0.19101763,0.08,0.18247406
76500.0,0.8151025,15300.0,0.55,0.10299952,764,-10.183204,0.19102193,0.32,0.18248868
76600.0,0.8151123,15320.0,0.7,0.10301037,765,-8.338778,0.19102766,0.19,0.18249083
76700.0,0.8151138,15340.0,0.85,0.10301826,766,-7.8584733,0.19102027,0.18,0.18254387
76800.0,0.81509954,15360.0,0.65,0.10301198,767,-11.472944,0.1910224,0.27,0.18255103
76900.0,0.8150899,15380.0,0.8,0.10302043,768,-7.5867095,0.19102222,0.26,0.18259011
77000.0,0.8151204,15400.0,0.75,0.10300288,769,-9.460244,0.19102871,0.23,0.18257584
77100.0,0.8151019,15420.0,0.75,0.10300375,770,-11.606874,0.1910268,0.25,0.18258817
77200.0,0.81512785,15440.0,0.7,0.102992274,771,-8.865742,0.19103384,0.24,0.18258272
77300.0,0.81513196,15460.0,0.8,0.102972634,772,-11.8578415,0.19103587,0.18,0.1825739
77400.0,0.8151383,15480.0,0.75,0.10296277,773,-8.170114,0.19103761,0.31,0.18254854
77500.0,0.8151472,15500.0,0.6,0.10296475,774,-12.705516,0.19103827,0.21,0.18255621
77600.0,0.8151571,15520.0,0.55,0.10298946,775,-12.663935,0.19103813,0.24,0.18259747
77700.0,0.81517774,15540.0,1.0,0.10298889,776,-8.923567,0.19104005,0.17,0.18258385
77800.0,0.8152039,15560.0,0.7,0.102984644,777,-12.19604,0.19104727,0.18,0.18258291
77900.0,0.81520015,15580.0,0.4,0.10298461,778,-12.534134,0.19104235,0.25,0.18259431
78000.0,0.81520534,15600.0,0.75,0.10298617,779,-8.750863,0.19104059,0.16,0.18259127
78100.0,0.8151924,15620.0,0.8,0.10301451,780,-11.309793,0.19103438,0.16,0.18270819
78200.0,0.815211,15640.0,0.75,0.10301747,781,-8.482358,0.19103616,0.2,0.18268321
78300.0,0.8152268,15660.0,0.7,0.10302857,782,-11.707621,0.19103433,0.25,0.18269014
78400.0,0.8152577,15680.0,0.55,0.10305366,783,-10.77809,0.19103861,0.13,0.18267155
78500.0,0.8152732,15700.0,0.6,0.10308814,784,-11.348284,0.19103716,0.21,0.18267153
78600.0,0.81528634,15720.0,0.55,0.103102684,785,-10.640324,0.19104034,0.22,0.1826811
78700.0,0.81529886,15740.0,0.6,0.10311677,786,-8.331174,0.19104177,0.25,0.18269666
78800.0,0.8153158,15760.0,0.65,0.103139676,787,-7.256981,0.19104323,0.28,0.18268292
78900.0,0.8153305,15780.0,0.5,0.103147544,788,-10.395094,0.19105338,0.2,0.18268573
79000.0,0.8153479,15800.0,0.8,0.10313836,789,-10.063486,0.19105583,0.17,0.18266453
79100.0,0.8153713,15820.0,0.6,0.103134006,790,-9.736689,0.191059,0.18,0.18267556
79200.0,0.8153784,15840.0,0.75,0.1031297,791,-9.0646715,0.19106176,0.22,0.18266921
79300.0,0.815396,15860.0,0.6,0.10312635,792,-9.514194,0.1910631,0.27,0.18268202
79400.0,0.8154216,15880.0,0.8,0.10312439,793,-12.675927,0.19106403,0.2,0.18266328
79500.0,0.81543946,15900.0,0.65,0.10313537,794,-10.765957,0.1910683,0.21,0.18266255
79600.0,0.8154641,15920.0,0.7,0.10313788,795,-9.934195,0.19106878,0.19,0.18267487
79700.0,0.8154714,15940.0,0.6,0.10313992,796,-12.484625,0.1910683,0.22,0.18268616
79800.0,0.8154707,15960.0,0.7,0.1031384,797,-12.008593,0.19106585,0.26,0.18267977
79900.0,0.8154624,15980.0,0.8,0.10313798,798,-11.822815,0.19106531,0.25,0.18272214
80000.0,0.8154767,16000.0,0.65,0.103144094,799,-13.2740965,0.19106679,0.19,0.18274808
80100.0,0.81547874,16020.0,0.7,0.103133574,800,-10.914073,0.19106808,0.3,0.18274432
80200.0,0.8155156,16040.0,0.85,0.1031597,801,-10.977545,0.19106856,0.13,0.18275274
80300.0,0.81552744,16060.0,0.7,0.103162296,802,-11.649753,0.19107084,0.22,0.1827451
80400.0,0.8155367,16080.0,0.55,0.103154615,803,-15.968582,0.19107865,0.21,0.18273693
80500.0,0.81555074,16100.0,0.8,0.10313971,804,-8.29347,0.19108,0.11,0.18272822
80600.0,0.8155758,16120.0,0.65,0.103133805,805,-14.198215,0.19107838,0.26,0.18272227
80700.0,0.8155659,16140.0,0.7,0.103154704,806,-10.61444,0.19107746,0.23,0.18273874
80800.0,0.8155785,16160.0,0.8,0.10316747,807,-10.231336,0.19107805,0.2,0.18273963
80900.0,0.81560534,16180.0,0.65,0.10315028,808,-13.051602,0.1910839,0.26,0.18271174
81000.0,0.8156247,16200.0,0.9,0.103151605,809,-11.551073,0.19108678,0.18,0.18272118
81100.0,0.81563,16220.0,0.65,0.10315582,810,-10.296776,0.19108404,0.27,0.18272728
81200.0,0.8156542,16240.0,0.65,0.10315361,811,-11.346078,0.19108419,0.19,0.18273443
81300.0,0.8156703,16260.0,0.65,0.10313924,812,-14.184398,0.1910846,0.3,0.18270977
81400.0,0.81567425,16280.0,0.6,0.10316892,813,-10.939601,0.1910863,0.16,0.18271078
81500.0,0.815697,16300.0,0.65,0.10318205,814,-9.914627,0.19109161,0.26,0.18270834
81600.0,0.81570834,16320.0,0.85,0.10317311,815,-10.366184,0.19109333,0.19,0.1827303
81700.0,0.81569666,16340.0,0.55,0.103215076,816,-13.804901,0.1910857,0.21,0.18278903
81800.0,0.8157077,16360.0,0.75,0.103221074,817,-9.553582,0.19108893,0.2,0.18278573
81900.0,0.81569695,16380.0,0.75,0.103211254,818,-10.652199,0.19108732,0.22,0.1827929
82000.0,0.81570417,16400.0,0.7,0.103218645,819,-9.344637,0.19108704,0.26,0.1827807
82100.0,0.81570953,16420.0,0.75,0.10321399,820,-9.385633,0.19108488,0.23,0.18280442
82200.0,0.8157186,16440.0,0.7,0.103204854,821,-10.462731,0.19108425,0.27,0.18280818
82300.0,0.81573176,16460.0,0.9,0.10319782,822,-8.366611,0.19108668,0.25,0.18279754
82400.0,0.8157399,16480.0,0.7,0.103200376,823,-12.081129,0.19109024,0.21,0.1828053
82500.0,0.81576276,16500.0,0.75,0.10319495,824,-10.594016,0.19109052,0.27,0.18279819
82600.0,0.8157695,16520.0,0.7,0.10319377,825,-11.057808,0.19109046,0.31,0.18280704
82700.0,0.81578225,16540.0,0.65,0.10318364,826,-12.842337,0.19109377,0.32,0.18280749
82800.0,0.8158221,16560.0,0.7,0.1031812,827,-11.013256,0.19110197,0.17,0.1828268
82900.0,0.81584483,16580.0,0.75,0.10317732,828,-10.427057,0.19110413,0.26,0.18289322
83000.0,0.8158584,16600.0,0.85,0.10317338,829,-7.3618927,0.19110657,0.19,0.1828891
83100.0,0.81586295,16620.0,0.65,0.10317745,830,-11.041983,0.19110736,0.28,0.18287583
83200.0,0.8158767,16640.0,0.6,0.10316388,831,-12.057292,0.19110939,0.2,0.18286829
83300.0,0.81588817,16660.0,0.5,0.10316249,832,-16.563667,0.19111238,0.22,0.18286587
83400.0,0.81588453,16680.0,0.7,0.10317029,833,-11.616348,0.1911149,0.25,0.18290244
