stats_o/std,test/success_rate,test/episode,stats_g/mean,stats_g/std,test/mean_Q,stats_o/mean,train/episode,epoch,train/success_rate
0.11476632,0.9,11000.0,0.85012984,0.10596192,-1.051328,0.20583114,55000.0,549,0.61
0.11476953,0.95,11020.0,0.8501311,0.10598717,-0.94287664,0.20583507,55100.0,550,0.51
0.1147529,0.9,11040.0,0.8501188,0.10599634,-1.0292109,0.20583093,55200.0,551,0.6
0.114749335,0.9,11060.0,0.85012025,0.105995536,-0.77133834,0.20581684,55300.0,552,0.49
0.11472811,0.95,11080.0,0.8501155,0.105986275,-0.8865506,0.20581155,55400.0,553,0.51
0.11472618,1.0,11100.0,0.8501155,0.10598568,-0.869994,0.2058098,55500.0,554,0.53
0.11469725,0.8,11120.0,0.8501177,0.105963536,-1.1006718,0.20580822,55600.0,555,0.54
0.1146836,0.85,11140.0,0.850118,0.10594361,-1.136133,0.205816,55700.0,556,0.62
0.11469052,0.9,11160.0,0.85011435,0.10594978,-1.2453953,0.20581178,55800.0,557,0.48
0.11467431,0.95,11180.0,0.85010606,0.10595424,-1.1283525,0.20581418,55900.0,558,0.55
0.11468571,0.95,11200.0,0.85011053,0.10595318,-1.1811535,0.20581628,56000.0,559,0.5
0.114670426,0.9,11220.0,0.8501134,0.10595808,-1.2898867,0.20583093,56100.0,560,0.58
0.114656165,0.95,11240.0,0.85011744,0.10594211,-1.0217186,0.20583178,56200.0,561,0.6
0.114638455,0.95,11260.0,0.85011315,0.105929814,-0.8863807,0.20583352,56300.0,562,0.47
0.114620924,0.9,11280.0,0.8501194,0.1059221,-1.165724,0.20582703,56400.0,563,0.53
0.114623725,1.0,11300.0,0.8501275,0.1059193,-1.0062677,0.20582616,56500.0,564,0.56
0.11460966,0.95,11320.0,0.85012037,0.10590547,-0.81225634,0.2058231,56600.0,565,0.54
0.114591435,0.9,11340.0,0.8501193,0.105895214,-1.3172274,0.20583288,56700.0,566,0.56
0.114587195,0.9,11360.0,0.8501287,0.105890624,-1.3106512,0.20583977,56800.0,567,0.57
0.11458953,0.9,11380.0,0.850117,0.10588332,-1.1140344,0.20583275,56900.0,568,0.55
0.11458802,0.9,11400.0,0.8501032,0.105874814,-1.0392036,0.2058303,57000.0,569,0.53
0.1145717,0.95,11420.0,0.85009813,0.10586978,-1.0574987,0.20583434,57100.0,570,0.48
0.11456485,0.95,11440.0,0.85011315,0.105882,-1.182004,0.20583092,57200.0,571,0.58
0.11453335,1.0,11460.0,0.8501115,0.10586908,-1.0388383,0.20583147,57300.0,572,0.6
0.11451836,1.0,11480.0,0.8501129,0.10586554,-0.8640399,0.2058314,57400.0,573,0.56
0.11450486,0.95,11500.0,0.85011476,0.105860166,-1.0512245,0.20583196,57500.0,574,0.5
0.114486784,0.95,11520.0,0.85012466,0.10584027,-1.0498015,0.20583221,57600.0,575,0.59
0.11446703,0.95,11540.0,0.8501255,0.1058319,-0.90005416,0.2058316,57700.0,576,0.5
0.114456475,0.95,11560.0,0.8501268,0.10581991,-1.1197882,0.20582867,57800.0,577,0.6
0.11444809,0.9,11580.0,0.850122,0.10581716,-1.5756652,0.2058314,57900.0,578,0.5
0.11445733,1.0,11600.0,0.8501194,0.105829574,-0.7544308,0.20582919,58000.0,579,0.65
0.11444653,0.9,11620.0,0.85012263,0.10583541,-1.2383492,0.20582077,58100.0,580,0.49
0.114419945,0.85,11640.0,0.8501232,0.10582697,-1.0830832,0.20581904,58200.0,581,0.49
0.11441857,0.9,11660.0,0.85012007,0.105814256,-1.1749766,0.20581885,58300.0,582,0.43
0.11442508,0.9,11680.0,0.85013294,0.10582817,-2.130456,0.20582344,58400.0,583,0.42
0.114413805,0.95,11700.0,0.85014576,0.105828226,-0.84481585,0.20583025,58500.0,584,0.52
0.114407375,0.95,11720.0,0.85014576,0.10583068,-0.973533,0.2058331,58600.0,585,0.6
0.11441296,0.9,11740.0,0.8501487,0.105844826,-1.5555778,0.2058387,58700.0,586,0.53
0.114401504,0.9,11760.0,0.8501498,0.105845094,-0.9088787,0.2058395,58800.0,587,0.59
0.11439493,1.0,11780.0,0.8501645,0.10584929,-0.81283283,0.20584667,58900.0,588,0.56
0.11438432,0.95,11800.0,0.85017276,0.10583625,-1.193084,0.20584793,59000.0,589,0.54
0.11439613,1.0,11820.0,0.8501738,0.10586383,-1.2578229,0.20584999,59100.0,590,0.6
0.11437604,0.95,11840.0,0.8501738,0.10584601,-0.58891565,0.20584768,59200.0,591,0.45
0.114361115,0.95,11860.0,0.8501579,0.10583543,-0.99717855,0.20584773,59300.0,592,0.6
0.11435045,0.9,11880.0,0.8501584,0.10582531,-1.1505419,0.20585127,59400.0,593,0.61
0.114337884,1.0,11900.0,0.8501422,0.10581609,-0.83498,0.20585096,59500.0,594,0.53
0.11433404,0.95,11920.0,0.85014725,0.10581855,-1.0913383,0.20585468,59600.0,595,0.5
0.11434326,0.95,11940.0,0.85014296,0.10581403,-0.6265205,0.20585878,59700.0,596,0.49
0.11433146,0.95,11960.0,0.8501368,0.10579884,-1.0967566,0.2058592,59800.0,597,0.55
0.11434224,0.95,11980.0,0.8501428,0.10581169,-1.1905414,0.20586725,59900.0,598,0.55
0.11432651,1.0,12000.0,0.8501439,0.10580691,-0.9776518,0.2058774,60000.0,599,0.54
0.114308484,0.9,12020.0,0.8501393,0.105816625,-1.1681802,0.20587763,60100.0,600,0.44
0.114291124,0.95,12040.0,0.85013753,0.105816744,-1.0570245,0.20587526,60200.0,601,0.56
0.114276856,0.95,12060.0,0.85014564,0.10580651,-0.9799038,0.20588541,60300.0,602,0.52
0.11424924,0.9,12080.0,0.8501634,0.10580804,-1.2793424,0.20588446,60400.0,603,0.48
0.11425024,0.8,12100.0,0.8501597,0.10581696,-1.1453787,0.20588145,60500.0,604,0.47
0.1142339,1.0,12120.0,0.85016197,0.1058053,-1.1321399,0.20588152,60600.0,605,0.52
0.11423442,0.95,12140.0,0.8501622,0.10580784,-1.0598031,0.20588045,60700.0,606,0.48
0.114221536,0.9,12160.0,0.85014874,0.105787665,-1.7124538,0.2058813,60800.0,607,0.55
0.114194736,0.85,12180.0,0.8501374,0.105787314,-1.4289663,0.205882,60900.0,608,0.61
0.11419453,0.9,12200.0,0.85013056,0.10579857,-1.5154219,0.20587796,61000.0,609,0.45
0.114199676,0.95,12220.0,0.85014135,0.10580027,-0.9295661,0.20588121,61100.0,610,0.45
0.1142104,0.9,12240.0,0.85014397,0.10580764,-1.2382575,0.2058807,61200.0,611,0.55
0.11419382,0.85,12260.0,0.8501448,0.10579613,-1.3364825,0.20588441,61300.0,612,0.54
0.11418305,0.85,12280.0,0.85013485,0.10577831,-1.5912578,0.20588237,61400.0,613,0.52
0.11416858,1.0,12300.0,0.8501227,0.10577267,-0.8920585,0.20588268,61500.0,614,0.53
0.11414225,0.85,12320.0,0.85012287,0.1057566,-0.9770619,0.205888,61600.0,615,0.48
0.114128545,0.95,12340.0,0.85013413,0.10573608,-1.1650037,0.20588507,61700.0,616,0.53
0.114130326,0.85,12360.0,0.85013944,0.10570683,-1.1345946,0.20588194,61800.0,617,0.53
0.11411586,0.95,12380.0,0.850146,0.105694614,-1.032274,0.20587826,61900.0,618,0.56
0.11409816,0.95,12400.0,0.8501368,0.10569313,-1.2818037,0.20587981,62000.0,619,0.5
0.11411012,0.8,12420.0,0.85013074,0.105681084,-1.3538975,0.20588234,62100.0,620,0.49
0.114098996,0.85,12440.0,0.8501294,0.1056667,-1.0271914,0.20587787,62200.0,621,0.49
0.1140983,0.95,12460.0,0.8501323,0.10566598,-0.9259144,0.20587717,62300.0,622,0.39
0.11409031,0.95,12480.0,0.8501284,0.10566012,-1.2704577,0.20587261,62400.0,623,0.5
0.11409593,0.85,12500.0,0.8501374,0.10566753,-1.2006642,0.20588262,62500.0,624,0.48
0.11407128,0.95,12520.0,0.8501343,0.10566247,-1.0131495,0.20588404,62600.0,625,0.53
0.11404845,1.0,12540.0,0.8501258,0.10564029,-1.2213074,0.20588249,62700.0,626,0.56
0.11403346,0.9,12560.0,0.85012025,0.10563519,-1.2563837,0.20588057,62800.0,627,0.53
0.11402232,0.9,12580.0,0.8501192,0.10562152,-1.1014345,0.20588228,62900.0,628,0.5
0.11401267,0.95,12600.0,0.8501306,0.10561314,-0.9478,0.20588863,63000.0,629,0.42
0.11400216,0.85,12620.0,0.8501243,0.10559372,-1.3656204,0.20588951,63100.0,630,0.54
0.11398964,1.0,12640.0,0.85012364,0.105595924,-1.0630205,0.20589204,63200.0,631,0.47
0.11400468,0.9,12660.0,0.85010916,0.10561005,-0.8477972,0.20589517,63300.0,632,0.57
0.11399004,0.95,12680.0,0.85011846,0.10559838,-1.0730215,0.20590201,63400.0,633,0.46
0.11397793,0.95,12700.0,0.85012573,0.105587326,-1.2475343,0.20590338,63500.0,634,0.44
0.113980114,0.95,12720.0,0.8501305,0.10558772,-0.9620787,0.20590252,63600.0,635,0.45
0.11398406,0.95,12740.0,0.8501312,0.10557852,-1.0191618,0.20590225,63700.0,636,0.45
0.11396472,0.95,12760.0,0.8501332,0.10557025,-0.8909539,0.20590669,63800.0,637,0.49
0.11395887,0.8,12780.0,0.8501523,0.1055805,-1.6412132,0.20590606,63900.0,638,0.49
0.11394153,0.85,12800.0,0.85015076,0.10557475,-1.2288487,0.20590858,64000.0,639,0.47
0.113918535,0.9,12820.0,0.85013777,0.10556561,-1.5066231,0.20590611,64100.0,640,0.56
0.11391358,0.85,12840.0,0.85014707,0.10555062,-1.165862,0.20589946,64200.0,641,0.46
0.113906324,1.0,12860.0,0.85015255,0.10554236,-0.9478283,0.20590174,64300.0,642,0.53
0.11391097,0.85,12880.0,0.8501534,0.10556624,-1.2187984,0.20590734,64400.0,643,0.54
0.11389715,0.85,12900.0,0.85015255,0.105552614,-1.183158,0.20590855,64500.0,644,0.57
0.11387856,0.9,12920.0,0.85015434,0.10554486,-1.1441333,0.2059081,64600.0,645,0.6
0.11387027,0.85,12940.0,0.85016066,0.1055401,-0.9145867,0.20590769,64700.0,646,0.49
0.11385641,0.95,12960.0,0.850156,0.10553189,-1.1904472,0.20590618,64800.0,647,0.51
0.1138527,0.95,12980.0,0.8501637,0.10555145,-0.9161911,0.20590252,64900.0,648,0.48
0.11384396,0.9,13000.0,0.8501598,0.105547726,-1.2255183,0.20589958,65000.0,649,0.55
0.11384501,0.85,13020.0,0.8501611,0.10555705,-1.265577,0.20590585,65100.0,650,0.52
0.11382712,1.0,13040.0,0.8501756,0.10554147,-1.0586472,0.20590416,65200.0,651,0.49
0.11382427,0.9,13060.0,0.8501849,0.10555629,-1.3598871,0.2059051,65300.0,652,0.47
0.11382672,1.0,13080.0,0.8501838,0.105542175,-0.714764,0.20590578,65400.0,653,0.51
0.11381774,0.85,13100.0,0.85017985,0.10552463,-0.9531622,0.20590468,65500.0,654,0.56
0.11381969,0.75,13120.0,0.8501827,0.10552398,-1.4912791,0.20590858,65600.0,655,0.47
0.11379838,1.0,13140.0,0.85018945,0.10550169,-0.71554077,0.20591033,65700.0,656,0.57
0.11378822,0.95,13160.0,0.85019684,0.10549762,-0.92497844,0.20590842,65800.0,657,0.44
0.11377201,0.95,13180.0,0.85019654,0.10547695,-1.1089137,0.20590776,65900.0,658,0.55
0.11379116,0.85,13200.0,0.8501938,0.10548275,-1.6906544,0.20590681,66000.0,659,0.52
0.11381531,0.9,13220.0,0.85020083,0.105495565,-1.5633698,0.2059027,66100.0,660,0.53
0.11380745,0.85,13240.0,0.8501901,0.10549796,-1.095646,0.20589766,66200.0,661,0.41
0.11381362,0.9,13260.0,0.85017806,0.10550483,-1.1115125,0.20589475,66300.0,662,0.52
0.11381344,0.95,13280.0,0.850177,0.10550973,-1.0913651,0.20590197,66400.0,663,0.51
0.11379388,0.95,13300.0,0.8501976,0.10551772,-0.8414177,0.2059098,66500.0,664,0.47
0.11377747,0.75,13320.0,0.8502014,0.10551121,-1.1547029,0.2059046,66600.0,665,0.5
0.113770954,1.0,13340.0,0.8502026,0.10551071,-0.9965383,0.20590107,66700.0,666,0.59
0.113767155,0.95,13360.0,0.85019803,0.1055036,-1.2763532,0.20589577,66800.0,667,0.57
0.11377518,1.0,13380.0,0.85020185,0.105503775,-0.94152623,0.20589899,66900.0,668,0.55
0.11377236,0.9,13400.0,0.8501983,0.105494946,-1.1495678,0.20590071,67000.0,669,0.55
0.11375126,0.95,13420.0,0.85021,0.10548407,-1.070121,0.20590132,67100.0,670,0.43
0.113750905,0.9,13440.0,0.8502021,0.10548522,-1.2740731,0.20590045,67200.0,671,0.57
0.113748305,0.9,13460.0,0.85020286,0.10548336,-1.3983271,0.20589678,67300.0,672,0.48
0.11374719,0.95,13480.0,0.8501932,0.10547828,-1.3994728,0.20589888,67400.0,673,0.51
0.113762915,1.0,13500.0,0.8501861,0.10549399,-0.6530258,0.20590787,67500.0,674,0.46
0.11375746,1.0,13520.0,0.8501976,0.10549039,-1.0311557,0.20591322,67600.0,675,0.52
0.11374233,0.85,13540.0,0.8501993,0.105472505,-1.0594761,0.2059142,67700.0,676,0.57
0.113739796,0.9,13560.0,0.8502063,0.10546997,-0.9723337,0.20590688,67800.0,677,0.54
0.113742724,0.95,13580.0,0.8502031,0.10545793,-0.961516,0.2059053,67900.0,678,0.52
0.11372528,0.95,13600.0,0.8502013,0.10545585,-1.0889959,0.20590572,68000.0,679,0.59
0.11370949,1.0,13620.0,0.8502049,0.10544938,-0.71988964,0.20591067,68100.0,680,0.49
0.1137004,0.9,13640.0,0.85020775,0.10543037,-1.226999,0.205907,68200.0,681,0.47
0.113694794,1.0,13660.0,0.8502154,0.105427295,-0.83359355,0.20590578,68300.0,682,0.47
0.11368772,0.9,13680.0,0.8502163,0.10544381,-1.2770011,0.20590632,68400.0,683,0.52
0.113680065,0.85,13700.0,0.8502224,0.1054616,-0.99400175,0.2059092,68500.0,684,0.51
0.11368264,0.9,13720.0,0.85021347,0.10545611,-1.0591981,0.20591134,68600.0,685,0.52
0.113655604,0.95,13740.0,0.850225,0.105437726,-0.9525315,0.20590831,68700.0,686,0.61
0.11364793,0.95,13760.0,0.85023767,0.10543275,-1.1359464,0.20591028,68800.0,687,0.47
0.11365028,0.85,13780.0,0.8502225,0.105443954,-1.4384973,0.20591567,68900.0,688,0.47
0.113646366,0.9,13800.0,0.85023195,0.10544762,-0.79943293,0.20591493,69000.0,689,0.45
0.11363681,1.0,13820.0,0.85023165,0.10543904,-1.0996591,0.20590582,69100.0,690,0.49
0.11364057,1.0,13840.0,0.85023576,0.10545448,-0.8181012,0.20591286,69200.0,691,0.47
0.11365834,0.95,13860.0,0.8502417,0.105470695,-0.8690058,0.2059151,69300.0,692,0.46
0.11365014,0.85,13880.0,0.85024554,0.105462916,-1.2036966,0.20591734,69400.0,693,0.53
0.113661386,0.9,13900.0,0.85023993,0.10544812,-1.2212198,0.20591477,69500.0,694,0.53
0.11365216,0.95,13920.0,0.850249,0.105439,-0.7563468,0.20592001,69600.0,695,0.56
0.113646105,0.9,13940.0,0.85024357,0.1054219,-1.0723941,0.20591713,69700.0,696,0.51
0.113642395,0.95,13960.0,0.85024005,0.10541085,-1.0981709,0.20591696,69800.0,697,0.58
0.11364856,0.8,13980.0,0.85023874,0.10540102,-1.6271099,0.20592327,69900.0,698,0.52
0.11362277,0.95,14000.0,0.8502412,0.10538746,-1.0767906,0.20591949,70000.0,699,0.56
0.113605864,0.9,14020.0,0.8502334,0.10537798,-1.259255,0.20591755,70100.0,700,0.58
0.1135923,0.95,14040.0,0.85023445,0.10537089,-1.1178757,0.2059147,70200.0,701,0.55
0.113591366,1.0,14060.0,0.8502334,0.10537562,-0.8347233,0.20591666,70300.0,702,0.52
0.11359062,0.9,14080.0,0.85022765,0.105382435,-1.2001091,0.20591778,70400.0,703,0.53
0.113597594,0.85,14100.0,0.8502318,0.10536494,-1.1771951,0.20591928,70500.0,704,0.56
0.11358838,0.85,14120.0,0.8502402,0.10534871,-1.3129696,0.20592235,70600.0,705,0.48
0.11358762,0.95,14140.0,0.85023934,0.10533895,-1.1894706,0.20591776,70700.0,706,0.58
0.11355751,0.95,14160.0,0.85023975,0.10532597,-0.9416498,0.20591804,70800.0,707,0.54
0.11353782,0.95,14180.0,0.85023326,0.10530427,-1.1821538,0.20592272,70900.0,708,0.57
0.113520056,0.8,14200.0,0.85022956,0.10528923,-1.1562585,0.20592712,71000.0,709,0.45
0.11352086,0.85,14220.0,0.8502304,0.10530144,-1.1329575,0.20592894,71100.0,710,0.56
0.11350819,0.9,14240.0,0.8502307,0.10529683,-1.3898596,0.20592874,71200.0,711,0.58
0.11348899,0.95,14260.0,0.8502323,0.10530206,-0.9387382,0.2059326,71300.0,712,0.51
0.11349277,0.95,14280.0,0.85023403,0.105312146,-1.0422268,0.20593028,71400.0,713,0.48
0.11348589,0.95,14300.0,0.8502279,0.10531652,-0.87356156,0.20592465,71500.0,714,0.52
0.11348247,0.95,14320.0,0.850234,0.1053255,-1.1358492,0.20592117,71600.0,715,0.42
0.11346681,0.95,14340.0,0.85023856,0.10531908,-1.27924,0.20592521,71700.0,716,0.44
0.113460444,0.9,14360.0,0.8502483,0.10532627,-1.2215887,0.20592678,71800.0,717,0.49
0.113456346,1.0,14380.0,0.8502443,0.105332404,-1.1604905,0.20592539,71900.0,718,0.46
0.113463074,0.95,14400.0,0.85025007,0.10535216,-0.704977,0.20592867,72000.0,719,0.55
0.11345292,0.95,14420.0,0.85024667,0.1053502,-1.1901999,0.20592302,72100.0,720,0.58
0.11344933,0.85,14440.0,0.85023946,0.10534253,-1.4560273,0.20592874,72200.0,721,0.57
0.11344014,0.95,14460.0,0.85023946,0.105336525,-1.1130729,0.20593004,72300.0,722,0.49
0.11344006,0.95,14480.0,0.8502488,0.105324656,-1.1822703,0.205929,72400.0,723,0.53
0.113430575,0.95,14500.0,0.85025406,0.10533068,-0.79146475,0.20592813,72500.0,724,0.44
0.11342125,0.85,14520.0,0.8502477,0.105313756,-1.1274996,0.20593162,72600.0,725,0.56
0.11340655,0.85,14540.0,0.8502372,0.10530453,-1.3644751,0.20592846,72700.0,726,0.56
0.113387816,0.85,14560.0,0.85023284,0.10528787,-1.372957,0.2059256,72800.0,727,0.52
0.11337473,0.9,14580.0,0.8502249,0.10527897,-1.3464334,0.2059205,72900.0,728,0.51
0.113380805,0.9,14600.0,0.85022384,0.10528662,-1.7725942,0.20591687,73000.0,729,0.48
0.11337035,1.0,14620.0,0.85022074,0.10527587,-0.82690823,0.20591533,73100.0,730,0.65
0.1133694,0.85,14640.0,0.8502316,0.10527015,-1.7069705,0.20591544,73200.0,731,0.51
0.11335059,0.95,14660.0,0.8502229,0.10526761,-0.8634621,0.20591785,73300.0,732,0.56
0.113341205,1.0,14680.0,0.8502199,0.1052681,-1.1425412,0.20591827,73400.0,733,0.47
0.113338225,1.0,14700.0,0.85021657,0.10527855,-0.8284823,0.20591281,73500.0,734,0.53
0.113327034,1.0,14720.0,0.8502156,0.105276205,-0.8195599,0.20590998,73600.0,735,0.39
0.1133165,0.95,14740.0,0.8502068,0.10527247,-1.1409503,0.20590219,73700.0,736,0.55
0.113309994,1.0,14760.0,0.85020405,0.10528201,-1.1933596,0.20590664,73800.0,737,0.53
0.113321096,1.0,14780.0,0.85021275,0.10530154,-0.85433596,0.20590407,73900.0,738,0.44
0.1133174,0.9,14800.0,0.8502087,0.105291784,-1.2103765,0.20590271,74000.0,739,0.54
0.11330424,0.85,14820.0,0.85020137,0.105276994,-1.5796373,0.20590025,74100.0,740,0.57
0.113291465,0.95,14840.0,0.85019284,0.10526853,-0.9975994,0.20590134,74200.0,741,0.54
0.11328237,1.0,14860.0,0.85019034,0.10525692,-0.75199264,0.20589326,74300.0,742,0.53
0.11327705,0.95,14880.0,0.8501896,0.105247684,-0.8564092,0.20589268,74400.0,743,0.5
0.113261215,0.85,14900.0,0.85018104,0.10523623,-1.3561481,0.20588996,74500.0,744,0.51
0.113252714,0.95,14920.0,0.850183,0.10522912,-1.0533217,0.20588955,74600.0,745,0.45
0.113244064,0.95,14940.0,0.8501787,0.10522443,-0.8519484,0.20589276,74700.0,746,0.55
0.11324369,0.9,14960.0,0.8501837,0.10522934,-1.0300959,0.2058938,74800.0,747,0.59
0.11323714,0.95,14980.0,0.85017556,0.105216295,-0.8527578,0.20589013,74900.0,748,0.53
0.113227,1.0,15000.0,0.85018736,0.1052058,-0.93626994,0.20589109,75000.0,749,0.6
0.11323205,0.95,15020.0,0.8501878,0.10521396,-1.2272724,0.20589316,75100.0,750,0.49
0.11321925,0.95,15040.0,0.85019153,0.10520301,-1.480317,0.20588416,75200.0,751,0.46
0.113209255,0.95,15060.0,0.8501969,0.10522284,-1.4842167,0.20588316,75300.0,752,0.55
0.11322022,0.8,15080.0,0.85019726,0.10520484,-1.6916285,0.20587963,75400.0,753,0.55
0.11321405,0.9,15100.0,0.85019344,0.10520794,-1.499069,0.20588037,75500.0,754,0.47
0.11320253,1.0,15120.0,0.85018665,0.105197586,-1.1739047,0.2058776,75600.0,755,0.58
0.11319352,0.9,15140.0,0.8501852,0.10519389,-1.3376595,0.20588084,75700.0,756,0.53
0.11317424,1.0,15160.0,0.85018706,0.105182685,-0.915339,0.2058757,75800.0,757,0.5
0.113177225,1.0,15180.0,0.8501863,0.10519248,-0.75594115,0.20587644,75900.0,758,0.51
0.11316116,0.95,15200.0,0.8501935,0.105178095,-1.0880104,0.20586893,76000.0,759,0.45
0.11314419,1.0,15220.0,0.8501865,0.10516999,-1.0223415,0.20586723,76100.0,760,0.53
0.11313569,1.0,15240.0,0.8501944,0.105172925,-1.0068315,0.20586489,76200.0,761,0.43
0.11313438,0.95,15260.0,0.8501928,0.10517832,-1.110609,0.20586222,76300.0,762,0.59
0.11311961,1.0,15280.0,0.85019726,0.105171084,-0.82261646,0.20585832,76400.0,763,0.55
0.113104105,1.0,15300.0,0.8501973,0.1051631,-0.8909141,0.20585701,76500.0,764,0.54
0.11309557,0.9,15320.0,0.85020643,0.10515962,-1.1463249,0.20585886,76600.0,765,0.56
0.11309665,0.95,15340.0,0.8502149,0.10515501,-0.85190755,0.20585863,76700.0,766,0.47
0.1130966,0.95,15360.0,0.8502135,0.10515705,-1.0079454,0.20585775,76800.0,767,0.53
0.1131089,0.85,15380.0,0.8502114,0.10516404,-1.2732182,0.20586076,76900.0,768,0.56
0.11310571,0.95,15400.0,0.8502157,0.10515646,-0.8170778,0.20586132,77000.0,769,0.55
0.11310132,0.9,15420.0,0.8502181,0.105150074,-1.1565155,0.2058643,77100.0,770,0.51
0.113097936,0.95,15440.0,0.8502278,0.10514156,-0.909085,0.20586866,77200.0,771,0.61
0.11310025,1.0,15460.0,0.85023403,0.10514334,-0.8277173,0.20586525,77300.0,772,0.55
0.11309468,0.9,15480.0,0.8502416,0.1051519,-1.0477471,0.20586203,77400.0,773,0.51
0.11308774,0.85,15500.0,0.8502404,0.105157115,-1.3651693,0.20585757,77500.0,774,0.46
0.113087244,1.0,15520.0,0.85024405,0.105161995,-0.7465864,0.20585325,77600.0,775,0.42
0.113067515,0.85,15540.0,0.8502509,0.10514822,-1.2224953,0.20585723,77700.0,776,0.54
0.113052346,0.95,15560.0,0.8502423,0.105144866,-1.5533159,0.2058606,77800.0,777,0.49
0.11305386,0.95,15580.0,0.850246,0.10514436,-0.83908445,0.20586161,77900.0,778,0.51
0.113051556,0.9,15600.0,0.85025406,0.10512803,-1.1919038,0.20586176,78000.0,779,0.48
0.11305537,1.0,15620.0,0.85025734,0.10513675,-0.90819997,0.20586179,78100.0,780,0.49
0.11304856,0.95,15640.0,0.8502576,0.1051336,-1.0559114,0.205858,78200.0,781,0.49
0.11302847,0.95,15660.0,0.8502609,0.10512299,-1.0416092,0.20586026,78300.0,782,0.51
0.11302043,0.95,15680.0,0.8502507,0.10512918,-0.93994445,0.20586336,78400.0,783,0.49
0.11301953,0.85,15700.0,0.8502438,0.105132304,-1.2407472,0.20586634,78500.0,784,0.46
0.11301362,0.95,15720.0,0.85024184,0.10513332,-1.1711903,0.20587283,78600.0,785,0.44
0.11299836,0.9,15740.0,0.8502485,0.10512159,-1.199709,0.20588042,78700.0,786,0.49
0.11299323,0.95,15760.0,0.8502577,0.105117746,-1.1801922,0.20588255,78800.0,787,0.46
0.11300273,0.9,15780.0,0.85025436,0.10512829,-0.9588194,0.20588098,78900.0,788,0.49
0.11299191,0.95,15800.0,0.8502493,0.10512019,-0.86170805,0.20588018,79000.0,789,0.49
0.11298758,1.0,15820.0,0.8502422,0.10511892,-1.1261141,0.2058767,79100.0,790,0.41
0.11297832,0.9,15840.0,0.8502426,0.105104655,-1.2243447,0.20587848,79200.0,791,0.63
0.11295374,0.9,15860.0,0.8502415,0.105091125,-1.0400198,0.2058809,79300.0,792,0.56
0.11294085,0.85,15880.0,0.85024196,0.10507927,-1.5171586,0.20588489,79400.0,793,0.52
0.11292661,0.9,15900.0,0.85023946,0.105086684,-1.2448126,0.2058826,79500.0,794,0.59
0.11291037,1.0,15920.0,0.8502496,0.10507637,-0.89233315,0.20588072,79600.0,795,0.53
0.11289877,1.0,15940.0,0.85025525,0.10506909,-1.0997188,0.20588085,79700.0,796,0.52
0.112896375,0.8,15960.0,0.8502629,0.10508225,-0.89965,0.20588452,79800.0,797,0.53
0.11288334,0.85,15980.0,0.85027075,0.10508422,-1.6294088,0.20588587,79900.0,798,0.48
0.1128712,0.85,16000.0,0.8502647,0.10508893,-1.3399818,0.2058832,80000.0,799,0.45
0.112864666,1.0,16020.0,0.85026336,0.105086386,-0.83962595,0.20588225,80100.0,800,0.47
0.11285261,0.9,16040.0,0.85026723,0.10508624,-1.0018951,0.20588706,80200.0,801,0.49
0.11285217,0.85,16060.0,0.85026056,0.1050873,-1.4835824,0.2058854,80300.0,802,0.47
0.11283105,1.0,16080.0,0.85024935,0.1050665,-1.1344184,0.20588042,80400.0,803,0.65
0.11282148,0.95,16100.0,0.8502504,0.10507166,-1.0368049,0.20588511,80500.0,804,0.52
0.11281658,1.0,16120.0,0.8502471,0.10506489,-0.97868574,0.20588368,80600.0,805,0.58
0.11282461,0.9,16140.0,0.85024947,0.10505557,-1.1727729,0.20588386,80700.0,806,0.53
0.11280397,0.95,16160.0,0.8502521,0.10504476,-0.8430726,0.20588574,80800.0,807,0.52
0.11280302,0.95,16180.0,0.8502477,0.10503417,-0.91155183,0.20588267,80900.0,808,0.55
0.11278659,0.95,16200.0,0.8502478,0.10502436,-1.4365733,0.20588571,81000.0,809,0.55
0.112769514,0.9,16220.0,0.85025024,0.105005436,-0.90509367,0.20588383,81100.0,810,0.53
0.11277695,0.95,16240.0,0.850239,0.10501668,-1.1979147,0.20587996,81200.0,811,0.45
0.11277454,0.95,16260.0,0.8502434,0.10500812,-0.8207308,0.20587671,81300.0,812,0.45
0.11276764,1.0,16280.0,0.85025334,0.105001666,-0.90222037,0.20587867,81400.0,813,0.52
0.11276248,0.95,16300.0,0.85025746,0.10499388,-0.9089959,0.20588002,81500.0,814,0.56
0.1127554,0.95,16320.0,0.8502598,0.10498762,-0.99850714,0.205882,81600.0,815,0.47
0.11274318,0.9,16340.0,0.8502555,0.10498231,-0.8748709,0.20588522,81700.0,816,0.47
0.11273905,0.95,16360.0,0.85025257,0.1049735,-0.862802,0.20589381,81800.0,817,0.6
0.11274072,0.9,16380.0,0.8502428,0.10498041,-0.8299435,0.20588952,81900.0,818,0.55
0.11273703,0.9,16400.0,0.85024714,0.10498174,-1.0706042,0.20589915,82000.0,819,0.48
0.112743504,1.0,16420.0,0.8502443,0.10498268,-0.74816406,0.20590046,82100.0,820,0.55
0.11274835,1.0,16440.0,0.85024357,0.10498432,-0.91133165,0.20590198,82200.0,821,0.51
0.11274937,1.0,16460.0,0.8502403,0.10499898,-1.1788105,0.20590883,82300.0,822,0.42
