stats_g/mean,stats_o/std,stats_o/mean,epoch,test/episode,stats_g/std,test/success_rate,train/success_rate,test/mean_Q,train/episode
0.83841705,0.086752824,0.20236416,547,10960.0,0.06104577,0.75,0.3,-1.8633591,54800.0
0.83841586,0.08679212,0.20235614,548,10980.0,0.061049093,0.75,0.28,-1.7018903,54900.0
0.83841664,0.08685379,0.20234814,549,11000.0,0.061047498,0.8,0.29,-1.8447002,55000.0
0.83841157,0.08689942,0.20234565,550,11020.0,0.061048415,0.85,0.28,-1.7014698,55100.0
0.8384139,0.086933225,0.20234802,551,11040.0,0.061043028,0.8,0.28,-1.7725767,55200.0
0.8384006,0.086966164,0.20234409,552,11060.0,0.061047275,0.75,0.19,-1.5833571,55300.0
0.83841205,0.08701196,0.20233299,553,11080.0,0.061053928,0.8,0.22,-1.6540229,55400.0
0.8384033,0.08706121,0.20232886,554,11100.0,0.061052885,0.8,0.27,-1.7963673,55500.0
0.83839846,0.087099075,0.20232707,555,11120.0,0.061054494,0.65,0.23,-1.8810736,55600.0
0.83840275,0.08712548,0.202324,556,11140.0,0.061049435,0.95,0.23,-1.7156241,55700.0
0.83840317,0.08718419,0.20233041,557,11160.0,0.061058734,0.85,0.36,-1.7516382,55800.0
0.8384113,0.08720222,0.20232996,558,11180.0,0.06105897,0.85,0.26,-1.6824039,55900.0
0.83840185,0.087220706,0.20233336,559,11200.0,0.06105782,0.85,0.24,-1.8706887,56000.0
0.8384116,0.0872599,0.20233154,560,11220.0,0.061060116,0.8,0.26,-1.741531,56100.0
0.8384237,0.087300666,0.20232897,561,11240.0,0.061062183,0.85,0.27,-1.6968807,56200.0
0.83842164,0.08733218,0.20232448,562,11260.0,0.06105667,0.9,0.3,-1.5303833,56300.0
0.8384218,0.08736123,0.20232363,563,11280.0,0.06105232,0.65,0.23,-1.5322499,56400.0
0.8384078,0.08742554,0.20231907,564,11300.0,0.061051633,0.9,0.24,-1.751714,56500.0
0.83842593,0.08746757,0.20231314,565,11320.0,0.06104876,0.85,0.24,-1.7936792,56600.0
0.83842754,0.087487385,0.2023173,566,11340.0,0.061047837,0.7,0.24,-1.7635196,56700.0
0.8384345,0.08753327,0.20231603,567,11360.0,0.06105059,0.85,0.24,-1.623511,56800.0
0.8384228,0.08755103,0.20230493,568,11380.0,0.061055068,0.6,0.29,-1.7306883,56900.0
0.83841306,0.087603785,0.20230803,569,11400.0,0.06105472,0.7,0.22,-1.8006623,57000.0
0.83840066,0.08763549,0.20230176,570,11420.0,0.061054602,0.75,0.21,-1.7106578,57100.0
0.838394,0.08767119,0.2022987,571,11440.0,0.06105173,0.75,0.32,-1.6579311,57200.0
0.8383999,0.08772989,0.20229465,572,11460.0,0.061046567,0.95,0.22,-1.8401444,57300.0
0.83839417,0.0877489,0.20228888,573,11480.0,0.061044157,0.65,0.2,-1.6769289,57400.0
0.83840257,0.087775946,0.20229721,574,11500.0,0.06104404,0.6,0.22,-1.7091782,57500.0
0.83840126,0.08780435,0.202296,575,11520.0,0.061048176,0.75,0.25,-1.7890329,57600.0
0.838396,0.087851286,0.20227998,576,11540.0,0.061044488,0.7,0.26,-1.6756458,57700.0
0.83838755,0.087888755,0.20227589,577,11560.0,0.06104656,0.7,0.23,-1.7241285,57800.0
0.83838826,0.08794009,0.2022679,578,11580.0,0.061050106,0.75,0.28,-1.8964427,57900.0
0.838382,0.08794932,0.20225863,579,11600.0,0.061045524,0.85,0.35,-1.7849649,58000.0
0.8383803,0.08796573,0.20225789,580,11620.0,0.06104851,0.7,0.28,-1.8752077,58100.0
0.83836824,0.08800383,0.20226106,581,11640.0,0.06104873,0.7,0.25,-1.7075504,58200.0
0.8383817,0.08805493,0.20225844,582,11660.0,0.061050218,0.8,0.22,-1.6442554,58300.0
0.8383846,0.088099696,0.20225811,583,11680.0,0.061050203,0.75,0.29,-1.959511,58400.0
0.8383996,0.088134006,0.20225872,584,11700.0,0.061046872,0.75,0.19,-1.9556402,58500.0
0.83840173,0.088152476,0.20225278,585,11720.0,0.061051473,0.5,0.27,-1.7786033,58600.0
0.838408,0.088180825,0.20224072,586,11740.0,0.06105629,0.75,0.25,-1.7434963,58700.0
0.83841366,0.08821429,0.20222785,587,11760.0,0.06105124,0.65,0.22,-1.6198059,58800.0
0.8384175,0.088257104,0.20222665,588,11780.0,0.061049283,0.8,0.32,-1.6902275,58900.0
0.8384196,0.088299416,0.20221926,589,11800.0,0.06105445,0.9,0.26,-1.6579454,59000.0
0.8384165,0.088338844,0.20222318,590,11820.0,0.061050672,0.85,0.23,-1.9115789,59100.0
0.83842057,0.08835626,0.20222124,591,11840.0,0.061049853,0.85,0.31,-1.6800587,59200.0
0.8384285,0.08842006,0.2022124,592,11860.0,0.061052382,0.65,0.33,-1.7533772,59300.0
0.83844,0.088450804,0.20220405,593,11880.0,0.061048362,0.9,0.25,-1.7689816,59400.0
0.8384301,0.08848494,0.20220408,594,11900.0,0.06104699,0.95,0.23,-1.6056626,59500.0
0.8384327,0.08852424,0.20219748,595,11920.0,0.06104436,0.75,0.24,-1.6246363,59600.0
0.83843374,0.08856143,0.20219249,596,11940.0,0.061040457,0.65,0.32,-1.9069531,59700.0
0.8384318,0.088598184,0.2021916,597,11960.0,0.061040577,0.5,0.21,-1.8198446,59800.0
0.83843356,0.08864679,0.20219415,598,11980.0,0.061042648,0.85,0.36,-1.6734794,59900.0
0.8384249,0.08869443,0.20218769,599,12000.0,0.061039194,0.65,0.29,-1.825916,60000.0
0.83842915,0.08872323,0.20218402,600,12020.0,0.061034843,0.75,0.3,-1.7706673,60100.0
0.8384325,0.08875069,0.2021829,601,12040.0,0.061034266,0.65,0.31,-2.0327182,60200.0
0.83841896,0.088784225,0.20217666,602,12060.0,0.06104298,0.75,0.3,-1.5820885,60300.0
0.83843106,0.088836506,0.20217896,603,12080.0,0.061047,0.7,0.33,-1.6036298,60400.0
0.8384345,0.08887608,0.20217365,604,12100.0,0.0610463,0.7,0.31,-1.7163382,60500.0
0.83843565,0.08891484,0.20217311,605,12120.0,0.061046544,0.8,0.24,-2.0555453,60600.0
0.8384366,0.08896548,0.20216376,606,12140.0,0.061046317,0.7,0.35,-1.7764947,60700.0
0.8384328,0.089024656,0.20216274,607,12160.0,0.061045066,0.7,0.22,-1.7242254,60800.0
0.8384378,0.089052364,0.2021616,608,12180.0,0.061037827,0.75,0.3,-1.7462597,60900.0
0.8384344,0.089078456,0.20215559,609,12200.0,0.061040234,0.85,0.26,-1.6077507,61000.0
0.83843106,0.08910214,0.20215544,610,12220.0,0.061046544,0.7,0.3,-1.5563788,61100.0
0.8384269,0.0891449,0.20216058,611,12240.0,0.061042994,0.7,0.21,-1.619745,61200.0
0.8384264,0.0891863,0.20215632,612,12260.0,0.061042532,0.6,0.27,-1.7405055,61300.0
0.83842653,0.089244545,0.20216276,613,12280.0,0.061045397,0.5,0.27,-1.6488264,61400.0
0.8384196,0.08927482,0.20215796,614,12300.0,0.06104472,0.7,0.23,-1.673967,61500.0
0.83841187,0.08927855,0.20215859,615,12320.0,0.06105045,0.7,0.36,-1.6230757,61600.0
0.8384185,0.08931119,0.20215973,616,12340.0,0.061046895,0.6,0.27,-1.8312454,61700.0
0.8384258,0.08934014,0.20216936,617,12360.0,0.061048493,0.8,0.35,-1.779515,61800.0
0.83842826,0.089384325,0.20216765,618,12380.0,0.06104884,0.7,0.26,-1.6191709,61900.0
0.83842987,0.08941163,0.20216776,619,12400.0,0.061045166,0.65,0.28,-1.6843647,62000.0
0.838428,0.08945929,0.20216806,620,12420.0,0.061044943,0.75,0.23,-1.6876463,62100.0
0.8384285,0.08950625,0.20217024,621,12440.0,0.06103978,0.7,0.23,-1.7875564,62200.0
0.83843225,0.089579314,0.20216416,622,12460.0,0.0610399,0.65,0.28,-1.6858635,62300.0
0.8384244,0.08962181,0.20215744,623,12480.0,0.061039325,0.8,0.34,-1.6421785,62400.0
0.8384242,0.08963111,0.20215115,624,12500.0,0.061039213,0.85,0.27,-2.0930545,62500.0
0.83842635,0.08967025,0.20215102,625,12520.0,0.061041966,0.85,0.24,-1.4726803,62600.0
0.8384247,0.089705914,0.20214893,626,12540.0,0.061041277,0.8,0.17,-1.771471,62700.0
0.83841985,0.089762256,0.20214128,627,12560.0,0.06103692,0.95,0.3,-1.5399015,62800.0
0.8384027,0.089807436,0.20214373,628,12580.0,0.06104518,0.85,0.4,-1.6293728,62900.0
0.8384045,0.08985372,0.20213367,629,12600.0,0.06104632,0.55,0.26,-1.7140232,63000.0
0.8384171,0.08990755,0.20213623,630,12620.0,0.06104472,0.7,0.26,-1.6448933,63100.0
0.83841944,0.08995248,0.20213068,631,12640.0,0.061041955,0.7,0.26,-1.6693287,63200.0
0.83841676,0.08997228,0.20213526,632,12660.0,0.06104551,0.7,0.35,-1.5789372,63300.0
0.83842117,0.090024196,0.20213051,633,12680.0,0.061046433,0.9,0.25,-1.5565903,63400.0
0.838418,0.090043314,0.20213448,634,12700.0,0.06104287,0.65,0.33,-1.6449525,63500.0
0.83841467,0.090104364,0.20212834,635,12720.0,0.061047688,0.9,0.23,-1.569907,63600.0
0.8384146,0.090131044,0.20212425,636,12740.0,0.061043452,0.7,0.3,-1.7366035,63700.0
0.8384237,0.09017827,0.20213032,637,12760.0,0.061046198,0.8,0.35,-1.4865763,63800.0
0.83841485,0.09022925,0.20213428,638,12780.0,0.06104596,0.9,0.26,-1.6237495,63900.0
0.83840436,0.09027284,0.202134,639,12800.0,0.061047573,0.9,0.26,-1.5510008,64000.0
0.83841157,0.09032151,0.20212755,640,12820.0,0.06104287,0.65,0.27,-1.5352033,64100.0
0.83840626,0.09036381,0.20212373,641,12840.0,0.0610376,0.75,0.26,-1.6253923,64200.0
0.83840936,0.09041482,0.20212178,642,12860.0,0.061044026,0.9,0.26,-1.5166292,64300.0
0.8384113,0.09044423,0.20212355,643,12880.0,0.061043218,0.8,0.23,-1.4719322,64400.0
0.83840466,0.09048299,0.20211896,644,12900.0,0.061038855,0.9,0.32,-1.3502339,64500.0
0.838407,0.09052359,0.20212355,645,12920.0,0.06104071,0.75,0.28,-1.5230067,64600.0
0.8383978,0.0905667,0.20211035,646,12940.0,0.06104609,0.9,0.32,-1.3734888,64700.0
0.8383977,0.09061343,0.20211717,647,12960.0,0.061048046,0.7,0.36,-1.449313,64800.0
0.83840925,0.090633765,0.20211992,648,12980.0,0.061050337,0.75,0.28,-1.509483,64900.0
0.8384175,0.090667315,0.20211418,649,13000.0,0.0610532,0.95,0.33,-1.4810402,65000.0
0.8384157,0.09069854,0.20211397,650,13020.0,0.061054926,0.7,0.3,-1.5344707,65100.0
0.8384156,0.090737514,0.20210546,651,13040.0,0.061052755,0.7,0.33,-1.420358,65200.0
0.8384134,0.09079445,0.20210713,652,13060.0,0.061049316,0.8,0.31,-1.4419339,65300.0
0.8384142,0.09083632,0.20210469,653,13080.0,0.06104314,0.75,0.34,-1.4457672,65400.0
0.83841354,0.0908735,0.20210396,654,13100.0,0.0610452,0.75,0.26,-1.4018581,65500.0
0.83842236,0.09090836,0.202105,655,13120.0,0.061040267,0.8,0.28,-1.3296893,65600.0
0.8384226,0.09094178,0.20210725,656,13140.0,0.061039697,0.95,0.31,-1.4560446,65700.0
0.8384256,0.0909765,0.20210625,657,13160.0,0.061040506,0.8,0.28,-1.366771,65800.0
0.8384192,0.09102366,0.2021002,658,13180.0,0.061041534,0.6,0.25,-1.6205181,65900.0
0.83841413,0.091074675,0.2020933,659,13200.0,0.061037168,0.85,0.29,-1.4168354,66000.0
0.8384242,0.091118485,0.20208575,660,13220.0,0.06103465,0.55,0.3,-1.5534465,66100.0
0.83841586,0.09114868,0.20208615,661,13240.0,0.06103683,0.7,0.25,-1.3684195,66200.0
0.8384264,0.09117751,0.20208128,662,13260.0,0.061034188,0.85,0.26,-1.3847456,66300.0
0.83842516,0.09120009,0.20207182,663,13280.0,0.06103534,0.7,0.29,-1.4232092,66400.0
0.83842736,0.09122097,0.20206806,664,13300.0,0.061034426,0.6,0.33,-1.345338,66500.0
0.83842844,0.091260344,0.20206124,665,13320.0,0.061034527,0.75,0.25,-1.4027765,66600.0
0.8384287,0.09128995,0.20205,666,13340.0,0.061037283,0.8,0.33,-1.2352219,66700.0
0.8384289,0.09131295,0.20205033,667,13360.0,0.061035905,0.9,0.27,-1.339989,66800.0
0.83843404,0.09135133,0.2020511,668,13380.0,0.061036136,0.8,0.37,-1.2427477,66900.0
0.8384304,0.09138808,0.20204961,669,13400.0,0.061036017,0.85,0.29,-1.2239671,67000.0
0.8384302,0.09143096,0.20204243,670,13420.0,0.06103464,0.95,0.23,-1.3050101,67100.0
0.83842975,0.09146176,0.20204508,671,13440.0,0.06102775,1.0,0.36,-1.3289558,67200.0
0.8384362,0.0914943,0.2020479,672,13460.0,0.061029363,0.9,0.35,-1.3502452,67300.0
0.8384374,0.091509506,0.20204948,673,13480.0,0.061019506,0.85,0.34,-1.2326759,67400.0
0.83843285,0.09153441,0.20204306,674,13500.0,0.061013415,0.9,0.32,-1.3064167,67500.0
0.8384295,0.09155612,0.20204097,675,13520.0,0.061012384,0.8,0.21,-1.4686787,67600.0
0.838439,0.091603115,0.20203727,676,13540.0,0.06101215,0.9,0.3,-1.3232982,67700.0
0.83844113,0.09164813,0.20203681,677,13560.0,0.06102271,0.95,0.27,-1.2078502,67800.0
0.8384342,0.09168803,0.20204203,678,13580.0,0.061022583,0.9,0.25,-1.3399125,67900.0
0.8384319,0.09173444,0.20204408,679,13600.0,0.06102064,0.75,0.44,-1.4430124,68000.0
0.83842826,0.09175582,0.20204206,680,13620.0,0.061018463,0.85,0.28,-1.3431729,68100.0
0.83842975,0.09177487,0.20203836,681,13640.0,0.061019603,0.9,0.27,-1.3930943,68200.0
0.8384349,0.09179656,0.20203821,682,13660.0,0.061019603,0.85,0.33,-1.3356903,68300.0
0.8384442,0.091823146,0.20204209,683,13680.0,0.061015245,0.9,0.39,-1.3107411,68400.0
0.83845043,0.09186545,0.20204262,684,13700.0,0.061018106,0.8,0.33,-1.3780596,68500.0
0.8384474,0.09188806,0.20204188,685,13720.0,0.061020065,1.0,0.38,-1.1659249,68600.0
0.8384443,0.091908365,0.2020364,686,13740.0,0.061020862,0.85,0.32,-1.2981298,68700.0
0.83844954,0.091937475,0.20203623,687,13760.0,0.061030153,0.85,0.28,-1.3447013,68800.0
0.8384567,0.09196387,0.20204128,688,13780.0,0.06102924,0.9,0.34,-1.278971,68900.0
0.83844686,0.09198534,0.20204206,689,13800.0,0.061028782,0.9,0.32,-1.2401416,69000.0
0.83845073,0.0919891,0.20204176,690,13820.0,0.06102763,0.85,0.38,-1.321839,69100.0
0.83845216,0.092020646,0.20204712,691,13840.0,0.061025683,0.85,0.35,-1.2855215,69200.0
0.83844966,0.09202157,0.20204641,692,13860.0,0.061021086,0.9,0.38,-1.1777126,69300.0
0.8384478,0.09205117,0.20204355,693,13880.0,0.061024755,0.7,0.32,-1.2309583,69400.0
0.8384569,0.092080414,0.20204379,694,13900.0,0.061028536,0.9,0.32,-1.21871,69500.0
0.83845615,0.09209494,0.20203361,695,13920.0,0.06102705,0.75,0.3,-1.2589242,69600.0
0.8384537,0.092121884,0.20203066,696,13940.0,0.06102511,0.75,0.31,-1.1455263,69700.0
0.83845586,0.09214753,0.2020312,697,13960.0,0.061027166,0.9,0.33,-1.0564711,69800.0
0.8384564,0.09215791,0.20203032,698,13980.0,0.061029676,0.85,0.31,-1.2675643,69900.0
0.8384606,0.092179425,0.20203157,699,14000.0,0.061032306,0.85,0.28,-1.194471,70000.0
0.8384488,0.092208475,0.20202506,700,14020.0,0.061033104,0.8,0.32,-1.1314098,70100.0
0.8384499,0.092227414,0.20201525,701,14040.0,0.0610323,0.65,0.34,-1.294953,70200.0
0.8384531,0.09224708,0.20201515,702,14060.0,0.061036203,0.95,0.24,-1.0992275,70300.0
0.8384505,0.09228648,0.20201737,703,14080.0,0.061037347,0.85,0.31,-1.3068044,70400.0
0.83845156,0.09231186,0.20201536,704,14100.0,0.06103665,0.75,0.35,-1.1092484,70500.0
0.8384569,0.092338555,0.20200647,705,14120.0,0.061038032,0.8,0.39,-1.1789755,70600.0
0.83846015,0.092354365,0.2020068,706,14140.0,0.061044004,0.8,0.36,-1.1238649,70700.0
0.83846784,0.09238502,0.20200996,707,14160.0,0.061045036,0.6,0.36,-1.242336,70800.0
0.8384598,0.092426464,0.20201015,708,14180.0,0.061048027,0.85,0.31,-1.1810195,70900.0
0.8384573,0.0924413,0.20201129,709,14200.0,0.061045613,0.9,0.34,-1.2216153,71000.0
0.8384512,0.09247922,0.20200847,710,14220.0,0.061043207,0.9,0.3,-0.9702525,71100.0
0.8384525,0.09247655,0.20201668,711,14240.0,0.06104252,0.8,0.39,-1.1607963,71200.0
0.83844614,0.09250574,0.20201334,712,14260.0,0.061046537,0.9,0.38,-1.0794036,71300.0
0.8384507,0.09252118,0.20201103,713,14280.0,0.061046075,0.9,0.25,-1.1421995,71400.0
0.838453,0.09253924,0.20200723,714,14300.0,0.06104699,0.8,0.38,-1.296732,71500.0
0.8384587,0.09255703,0.20200911,715,14320.0,0.061049964,0.8,0.38,-1.0527282,71600.0
0.8384605,0.092589416,0.2020034,716,14340.0,0.0610487,0.7,0.38,-1.2444022,71700.0
0.83845454,0.09260616,0.20200044,717,14360.0,0.061049055,0.85,0.36,-1.0828435,71800.0
0.8384469,0.09261736,0.20199512,718,14380.0,0.06105249,0.75,0.31,-1.1570238,71900.0
0.83843905,0.092643574,0.20199184,719,14400.0,0.061052714,0.95,0.33,-1.1457608,72000.0
0.83844143,0.09268869,0.20199338,720,14420.0,0.061051223,0.95,0.29,-1.1084496,72100.0
0.8384323,0.09271972,0.20198995,721,14440.0,0.061050996,0.9,0.22,-1.0716066,72200.0
0.8384352,0.09272572,0.20199133,722,14460.0,0.06105168,0.9,0.25,-1.3518133,72300.0
0.8384359,0.09274493,0.20199889,723,14480.0,0.06104434,0.7,0.38,-1.4667792,72400.0
0.83843565,0.09278846,0.20199266,724,14500.0,0.06104411,0.85,0.31,-1.1834264,72500.0
0.8384281,0.092807695,0.20198654,725,14520.0,0.0610401,0.85,0.32,-1.4349697,72600.0
0.83843166,0.09283744,0.20198311,726,14540.0,0.06104124,0.85,0.34,-1.218236,72700.0
0.83843374,0.09284993,0.20198107,727,14560.0,0.06104308,0.8,0.37,-1.1203563,72800.0
0.8384359,0.09286529,0.20198336,728,14580.0,0.061046187,1.0,0.36,-1.3021995,72900.0
0.83843905,0.09288991,0.20198141,729,14600.0,0.06104596,0.85,0.36,-1.0612092,73000.0
0.8384332,0.09290144,0.20197986,730,14620.0,0.06104654,0.95,0.25,-1.1578934,73100.0
0.8384345,0.09291631,0.20197882,731,14640.0,0.06104711,0.8,0.3,-1.3043023,73200.0
0.83843786,0.09293052,0.20197214,732,14660.0,0.061045397,0.9,0.23,-1.2489218,73300.0
0.83844924,0.09294469,0.20197302,733,14680.0,0.061045174,0.8,0.33,-1.1859181,73400.0
0.8384629,0.09296088,0.20197412,734,14700.0,0.061042305,0.95,0.36,-1.2621026,73500.0
0.83846146,0.0929799,0.20197208,735,14720.0,0.06104472,0.9,0.19,-1.323411,73600.0
0.8384691,0.093024224,0.2019632,736,14740.0,0.061035763,0.75,0.25,-1.2303742,73700.0
0.8384552,0.09305787,0.2019664,737,14760.0,0.06103921,0.85,0.24,-1.3314412,73800.0
0.8384512,0.09306511,0.20196418,738,14780.0,0.061036456,0.85,0.29,-1.1475385,73900.0
0.83844334,0.093091615,0.20196542,739,14800.0,0.06103669,0.8,0.29,-1.3539994,74000.0
0.83844775,0.09310075,0.20196594,740,14820.0,0.06103383,0.85,0.33,-1.623194,74100.0
0.8384463,0.09311124,0.2019581,741,14840.0,0.061036807,0.8,0.28,-1.4770339,74200.0
0.8384358,0.09313899,0.20195957,742,14860.0,0.06103325,0.95,0.3,-1.4357908,74300.0
0.8384373,0.09316352,0.20195648,743,14880.0,0.06102958,0.95,0.33,-1.2048635,74400.0
0.8384413,0.09318168,0.20195743,744,14900.0,0.061028883,0.9,0.29,-1.4080995,74500.0
0.8384433,0.09319621,0.20195769,745,14920.0,0.06103119,0.85,0.32,-1.4300181,74600.0
0.8384413,0.093221694,0.20195118,746,14940.0,0.0610297,0.85,0.24,-1.3204188,74700.0
0.8384355,0.09325965,0.2019441,747,14960.0,0.061025336,0.85,0.22,-1.3195509,74800.0
0.83843446,0.093273364,0.2019412,748,14980.0,0.061020628,0.8,0.34,-1.34656,74900.0
0.83843756,0.09328487,0.20194155,749,15000.0,0.061019596,0.75,0.31,-1.4701786,75000.0
0.83844143,0.0933263,0.20194368,750,15020.0,0.061021652,0.95,0.41,-1.1308955,75100.0
0.83844465,0.09335471,0.20194335,751,15040.0,0.06102189,0.95,0.32,-1.2571676,75200.0
0.83843976,0.0933834,0.20193915,752,15060.0,0.061020166,0.85,0.34,-1.2605004,75300.0
0.8384405,0.09341577,0.20194553,753,15080.0,0.061016142,0.9,0.34,-1.2102048,75400.0
0.83844876,0.09341769,0.20194347,754,15100.0,0.06101476,0.9,0.34,-1.3306458,75500.0
0.8384447,0.09343437,0.20193928,755,15120.0,0.061010394,0.8,0.27,-1.3439399,75600.0
0.8384388,0.09345824,0.20193988,756,15140.0,0.0610096,0.85,0.25,-1.3287919,75700.0
0.8384268,0.09348381,0.20193481,757,15160.0,0.061012473,0.9,0.28,-1.1869061,75800.0
0.83842593,0.09348412,0.2019319,758,15180.0,0.06101534,0.95,0.34,-1.3287311,75900.0
0.8384257,0.09351636,0.20193474,759,15200.0,0.061014995,0.95,0.26,-1.4348292,76000.0
0.838423,0.09353477,0.20193504,760,15220.0,0.061016485,0.85,0.35,-1.3122542,76100.0
0.838424,0.09356809,0.2019344,761,15240.0,0.06101534,0.85,0.3,-1.4800804,76200.0
0.83841944,0.09360231,0.20193589,762,15260.0,0.06101729,0.9,0.35,-1.2113764,76300.0
0.83842087,0.09361225,0.20193677,763,15280.0,0.061017174,0.7,0.29,-1.2556738,76400.0
0.83841354,0.09363209,0.20193735,764,15300.0,0.061020162,0.9,0.32,-1.4013516,76500.0
0.8384053,0.09364677,0.2019321,765,15320.0,0.061017063,0.9,0.26,-1.1921438,76600.0
0.8384127,0.09368289,0.20192873,766,15340.0,0.061014656,0.8,0.32,-1.3534915,76700.0
0.8384176,0.09369969,0.20192629,767,15360.0,0.0610134,0.9,0.33,-1.5969223,76800.0
0.83841926,0.09371862,0.20192493,768,15380.0,0.06101489,0.95,0.3,-1.4028825,76900.0
0.8384139,0.09373235,0.20192547,769,15400.0,0.06102006,0.95,0.26,-1.318363,77000.0
0.8384113,0.093744844,0.20192224,770,15420.0,0.06102017,0.85,0.27,-1.2327985,77100.0
0.8384176,0.09376658,0.20191856,771,15440.0,0.061018795,0.95,0.29,-1.39192,77200.0
0.8384109,0.093774155,0.20191535,772,15460.0,0.0610204,0.9,0.29,-1.23166,77300.0
0.83841133,0.09379407,0.20191363,773,15480.0,0.06102213,0.9,0.35,-1.2226171,77400.0
0.83840656,0.09381051,0.20191017,774,15500.0,0.061018005,0.8,0.27,-1.3122437,77500.0
0.83840615,0.09382493,0.20191284,775,15520.0,0.06101915,0.95,0.31,-1.2605441,77600.0
0.8384045,0.093836755,0.20191392,776,15540.0,0.061020985,0.75,0.43,-1.3002138,77700.0
0.83840245,0.09385936,0.20191303,777,15560.0,0.061023965,0.9,0.34,-1.2118686,77800.0
0.83841056,0.09388403,0.20191708,778,15580.0,0.06102592,0.95,0.3,-1.3120159,77900.0
0.83840674,0.093911335,0.20191677,779,15600.0,0.061023846,0.95,0.35,-1.3253393,78000.0
0.8384078,0.09393552,0.20191874,780,15620.0,0.061021667,0.85,0.37,-1.2481261,78100.0
0.8383999,0.09396579,0.2019196,781,15640.0,0.061023507,0.8,0.34,-1.2957189,78200.0
0.83839625,0.09398897,0.20191671,782,15660.0,0.06101903,0.8,0.31,-1.387424,78300.0
0.83839846,0.09399904,0.20191568,783,15680.0,0.061016396,0.85,0.31,-1.4765031,78400.0
0.8383923,0.094019786,0.20191363,784,15700.0,0.061018582,0.85,0.25,-1.2882773,78500.0
0.8383961,0.094046146,0.20191139,785,15720.0,0.061012954,0.8,0.3,-1.2495005,78600.0
0.8383956,0.09405925,0.20190476,786,15740.0,0.06101468,0.75,0.3,-1.4205487,78700.0
0.83839005,0.094091885,0.2019056,787,15760.0,0.06101835,0.95,0.28,-1.1124008,78800.0
0.8383853,0.0941162,0.20189893,788,15780.0,0.061016057,0.85,0.37,-1.1543099,78900.0
0.8383799,0.09412555,0.20189324,789,15800.0,0.061015144,0.8,0.38,-1.4298582,79000.0
0.8383779,0.09414172,0.20189415,790,15820.0,0.061018255,0.8,0.34,-1.0997669,79100.0
0.8383808,0.09416734,0.2018911,791,15840.0,0.061021462,0.9,0.35,-1.1765776,79200.0
0.83837694,0.0942063,0.20188706,792,15860.0,0.061019406,0.9,0.39,-1.399069,79300.0
0.83837605,0.09422141,0.20188136,793,15880.0,0.06101699,0.8,0.38,-1.4545078,79400.0
0.83838105,0.09423736,0.20188409,794,15900.0,0.061017003,0.8,0.34,-1.3809117,79500.0
0.83837366,0.094272755,0.20188093,795,15920.0,0.06101769,0.85,0.44,-1.2457917,79600.0
0.8383753,0.09428151,0.20187443,796,15940.0,0.06101516,0.95,0.38,-1.1424211,79700.0
0.8383792,0.09430123,0.20187144,797,15960.0,0.061014015,0.8,0.34,-1.3685719,79800.0
0.8383717,0.09431488,0.20186944,798,15980.0,0.06101459,0.85,0.32,-1.1842043,79900.0
0.8383732,0.094362326,0.20186424,799,16000.0,0.06101608,0.8,0.41,-1.1631396,80000.0
0.83837503,0.09438593,0.20186235,800,16020.0,0.06100827,0.8,0.32,-1.394633,80100.0
0.838377,0.09440501,0.20185594,801,16040.0,0.06100793,0.9,0.37,-1.269417,80200.0
0.8383731,0.09442529,0.2018506,802,16060.0,0.061007474,0.95,0.32,-1.1334168,80300.0
0.83838016,0.09446513,0.20185381,803,16080.0,0.0610061,0.65,0.38,-1.3497603,80400.0
0.8383901,0.09448519,0.20185523,804,16100.0,0.061002657,0.85,0.28,-1.2183585,80500.0
0.8383996,0.09450457,0.20185483,805,16120.0,0.06100197,0.85,0.34,-1.3486779,80600.0
0.838396,0.09452891,0.20185028,806,16140.0,0.060999677,0.7,0.33,-1.3231536,80700.0
0.838394,0.09454021,0.20185475,807,16160.0,0.060999442,0.85,0.43,-1.3064848,80800.0
0.83840084,0.09455171,0.20185143,808,16180.0,0.061000362,0.8,0.24,-0.99425924,80900.0
0.83840054,0.09457251,0.20184639,809,16200.0,0.061000124,0.6,0.34,-1.341187,81000.0
0.8384052,0.09460307,0.20183924,810,16220.0,0.06100392,0.8,0.28,-1.1928471,81100.0
0.8384168,0.09462354,0.20184001,811,16240.0,0.06100644,0.75,0.34,-1.1335701,81200.0
0.8384175,0.094647236,0.20183693,812,16260.0,0.061007474,0.8,0.34,-0.8699155,81300.0
0.8384254,0.09467231,0.20183085,813,16280.0,0.06100196,1.0,0.38,-1.2111952,81400.0
0.83842236,0.094705045,0.20183319,814,16300.0,0.060998175,0.9,0.38,-1.1051966,81500.0
0.83841395,0.09472601,0.20182323,815,16320.0,0.06099921,0.75,0.37,-0.98569584,81600.0
0.83841413,0.094753176,0.20182544,816,16340.0,0.06099324,0.9,0.32,-0.9363785,81700.0
0.83841544,0.09476489,0.20181893,817,16360.0,0.060990825,0.85,0.32,-1.1692284,81800.0
0.8384268,0.09478552,0.20181349,818,16380.0,0.06099163,1.0,0.37,-0.98874056,81900.0
0.83842534,0.09480319,0.20180403,819,16400.0,0.060985427,1.0,0.36,-1.0411195,82000.0
0.838432,0.094815224,0.20180553,820,16420.0,0.06098267,0.75,0.3,-1.0646288,82100.0
