stats_g/std,test/episode,test/mean_Q,stats_o/mean,stats_o/std,train/episode,epoch,stats_g/mean,test/success_rate,train/success_rate
0.18152106,11140.0,-10.687205,0.19062306,0.103974946,55700.0,556,0.8119351,0.8,0.26
0.18155664,11160.0,-12.754896,0.190615,0.10396807,55800.0,557,0.81193876,0.75,0.23
0.18154828,11180.0,-12.820523,0.1906115,0.10397338,55900.0,558,0.811963,0.85,0.26
0.18154675,11200.0,-17.166088,0.19061397,0.10396659,56000.0,559,0.8119903,0.65,0.2
0.18158907,11220.0,-12.326349,0.19061826,0.10396602,56100.0,560,0.8119951,0.9,0.2
0.18155102,11240.0,-12.551847,0.19061516,0.10396122,56200.0,561,0.8119847,0.65,0.29
0.18155491,11260.0,-14.255938,0.19060785,0.1039945,56300.0,562,0.8119932,0.65,0.14
0.18157528,11280.0,-8.159045,0.19061087,0.1039835,56400.0,563,0.8120258,0.8,0.28
0.18161424,11300.0,-12.515436,0.19060327,0.10400179,56500.0,564,0.812053,0.55,0.21
0.18161786,11320.0,-15.403259,0.19061226,0.10403732,56600.0,565,0.81207037,0.65,0.27
0.18161304,11340.0,-11.756015,0.19061525,0.104054615,56700.0,566,0.8121087,0.7,0.24
0.18159528,11360.0,-9.20121,0.19062272,0.10405713,56800.0,567,0.81213003,0.75,0.28
0.18161744,11380.0,-10.680381,0.19062187,0.104061715,56900.0,568,0.8121596,0.8,0.21
0.18157242,11400.0,-11.013137,0.19062123,0.104045,57000.0,569,0.8121905,0.7,0.3
0.18155758,11420.0,-9.713758,0.19062848,0.10404447,57100.0,570,0.8122115,0.8,0.22
0.18152021,11440.0,-11.157522,0.19063999,0.10403103,57200.0,571,0.81224626,0.55,0.17
0.18152852,11460.0,-9.900446,0.19065095,0.10405359,57300.0,572,0.81230336,0.7,0.21
0.18150538,11480.0,-11.354776,0.1906566,0.104033105,57400.0,573,0.8123326,0.55,0.17
0.18152124,11500.0,-12.87678,0.1906591,0.10404897,57500.0,574,0.8123443,0.4,0.23
0.18149848,11520.0,-12.150621,0.19066867,0.104027316,57600.0,575,0.81239396,0.5,0.24
0.18150257,11540.0,-10.621419,0.19067158,0.10403112,57700.0,576,0.81240684,0.75,0.24
0.18152456,11560.0,-13.600629,0.19066884,0.10403245,57800.0,577,0.81243306,0.6,0.3
0.18158345,11580.0,-11.966925,0.1906724,0.10407145,57900.0,578,0.8124488,0.65,0.21
0.18156695,11600.0,-11.865933,0.19067186,0.104098976,58000.0,579,0.8124787,0.7,0.26
0.18160963,11620.0,-11.858344,0.19066516,0.10412678,58100.0,580,0.8124837,0.7,0.19
0.18165989,11640.0,-10.685898,0.19066095,0.104144566,58200.0,581,0.8124855,0.8,0.22
0.1817413,11660.0,-9.603503,0.19066246,0.10414948,58300.0,582,0.81252164,0.8,0.26
0.18180092,11680.0,-11.706388,0.190653,0.104169756,58400.0,583,0.8125158,0.5,0.27
0.18182854,11700.0,-12.59481,0.19065163,0.10420792,58500.0,584,0.8125439,0.65,0.23
0.18179971,11720.0,-8.98211,0.19064888,0.10420782,58600.0,585,0.8125668,0.7,0.24
0.18183444,11740.0,-9.522574,0.19065401,0.104217984,58700.0,586,0.8126214,0.6,0.26
0.18185134,11760.0,-16.4834,0.19065064,0.104249656,58800.0,587,0.8126274,0.4,0.17
0.18186998,11780.0,-9.9022045,0.19065058,0.10426862,58900.0,588,0.8126269,0.65,0.22
0.18191613,11800.0,-10.370569,0.19065216,0.10428023,59000.0,589,0.8126433,0.6,0.22
0.18192714,11820.0,-10.880823,0.19066063,0.10428439,59100.0,590,0.8126723,0.7,0.24
0.18193674,11840.0,-11.866742,0.19065545,0.104315594,59200.0,591,0.8126786,0.5,0.29
0.18193698,11860.0,-11.731424,0.1906528,0.10432704,59300.0,592,0.8126774,0.75,0.21
0.18196762,11880.0,-10.891157,0.19065447,0.104333706,59400.0,593,0.81270146,0.7,0.22
0.18198778,11900.0,-8.7719555,0.19067022,0.1043484,59500.0,594,0.8127327,0.85,0.17
0.18200089,11920.0,-9.587835,0.19067132,0.10435676,59600.0,595,0.81274945,0.9,0.31
0.18201566,11940.0,-10.397883,0.19067343,0.10436895,59700.0,596,0.81277347,0.8,0.19
0.18204324,11960.0,-10.841288,0.19067194,0.104367875,59800.0,597,0.812793,0.5,0.31
0.18204409,11980.0,-9.158983,0.19067907,0.104372434,59900.0,598,0.81280464,0.7,0.18
0.18206072,12000.0,-10.936956,0.19068494,0.10440717,60000.0,599,0.8128373,0.7,0.17
0.18211341,12020.0,-8.364495,0.19068584,0.10440907,60100.0,600,0.81285506,0.9,0.17
0.18210393,12040.0,-11.750326,0.19069003,0.104402095,60200.0,601,0.81290203,0.8,0.22
0.18210246,12060.0,-13.864629,0.19068941,0.10439758,60300.0,602,0.8129115,0.5,0.24
0.18210185,12080.0,-8.84232,0.19069003,0.104390405,60400.0,603,0.8129144,0.85,0.2
0.18206865,12100.0,-11.892634,0.1906931,0.10437819,60500.0,604,0.81297016,0.75,0.19
0.1820696,12120.0,-10.698637,0.19069752,0.10437652,60600.0,605,0.8129999,0.85,0.21
0.18205397,12140.0,-13.832537,0.1907011,0.10437314,60700.0,606,0.813011,0.5,0.3
0.18202345,12160.0,-12.276658,0.19070525,0.104365624,60800.0,607,0.81304854,0.65,0.23
0.18200594,12180.0,-9.99807,0.19070357,0.104367696,60900.0,608,0.8130695,0.75,0.25
0.18205057,12200.0,-11.237043,0.19070777,0.104415804,61000.0,609,0.8130863,0.7,0.23
0.18202986,12220.0,-9.144181,0.1907089,0.10441333,61100.0,610,0.81310797,0.7,0.24
0.18204503,12240.0,-10.758966,0.19071586,0.10441756,61200.0,611,0.8131265,0.6,0.21
0.18203415,12260.0,-7.993379,0.19072735,0.10441975,61300.0,612,0.8131545,0.85,0.25
0.18204872,12280.0,-7.287285,0.1907254,0.10444192,61400.0,613,0.813163,0.9,0.21
0.18203221,12300.0,-8.886721,0.19072828,0.10445697,61500.0,614,0.81316185,0.55,0.29
0.18204242,12320.0,-6.70754,0.19073153,0.10447406,61600.0,615,0.8131819,0.8,0.21
0.18208645,12340.0,-12.140825,0.19073127,0.104493245,61700.0,616,0.81318456,0.3,0.19
0.18207116,12360.0,-10.316422,0.19074012,0.10448131,61800.0,617,0.8132391,0.55,0.14
0.18207502,12380.0,-7.6813188,0.1907388,0.10449649,61900.0,618,0.81323195,0.75,0.25
0.18207489,12400.0,-7.304435,0.1907389,0.10451215,62000.0,619,0.8132451,0.65,0.22
0.1820867,12420.0,-9.491434,0.19073972,0.10451469,62100.0,620,0.81327087,0.55,0.19
0.18209773,12440.0,-9.33299,0.19075026,0.10452737,62200.0,621,0.8132911,0.45,0.24
0.18213798,12460.0,-10.287796,0.19075756,0.10453578,62300.0,622,0.81328195,0.5,0.19
0.18214917,12480.0,-10.25796,0.19075797,0.10455291,62400.0,623,0.8133014,0.35,0.2
0.18223953,12500.0,-10.593879,0.19075939,0.10461035,62500.0,624,0.8133249,0.45,0.18
0.18222584,12520.0,-8.590517,0.19076172,0.10462291,62600.0,625,0.81333345,0.55,0.29
0.18220931,12540.0,-8.327316,0.19076958,0.10462461,62700.0,626,0.81334573,0.7,0.27
0.18221956,12560.0,-10.367434,0.19077443,0.104609445,62800.0,627,0.8133805,0.7,0.28
0.18224399,12580.0,-8.987009,0.1907764,0.104622714,62900.0,628,0.8133777,0.7,0.21
0.18226951,12600.0,-7.9451118,0.19077888,0.10465973,63000.0,629,0.813407,0.7,0.19
0.18227713,12620.0,-9.453322,0.19078127,0.10467016,63100.0,630,0.8134237,0.5,0.22
0.18226276,12640.0,-12.208884,0.19077688,0.10466787,63200.0,631,0.813441,0.3,0.2
0.18224752,12660.0,-10.352851,0.1907816,0.104673125,63300.0,632,0.8134696,0.3,0.28
0.18222164,12680.0,-9.420897,0.19079524,0.10466685,63400.0,633,0.8135019,0.5,0.16
0.18223715,12700.0,-8.997062,0.19080693,0.10466361,63500.0,634,0.81353146,0.45,0.22
0.18222968,12720.0,-9.428393,0.1908197,0.104658365,63600.0,635,0.8135586,0.5,0.2
0.18222065,12740.0,-14.108141,0.19082786,0.104666814,63700.0,636,0.81356716,0.45,0.17
0.18219447,12760.0,-8.910049,0.19083166,0.10465288,63800.0,637,0.8135934,0.4,0.21
0.18220347,12780.0,-8.139975,0.19084221,0.10465847,63900.0,638,0.8136073,0.65,0.2
0.1822,12800.0,-11.508931,0.1908476,0.1046354,64000.0,639,0.8136537,0.5,0.15
0.18219881,12820.0,-8.475452,0.19085827,0.1046345,64100.0,640,0.81367844,0.8,0.23
0.18219002,12840.0,-10.880806,0.19086456,0.104640156,64200.0,641,0.81369454,0.45,0.24
0.18218185,12860.0,-8.843349,0.19086856,0.10463296,64300.0,642,0.8137124,0.6,0.22
0.18221872,12880.0,-12.475154,0.19086777,0.10464597,64400.0,643,0.8137238,0.5,0.18
0.18222557,12900.0,-11.114748,0.19087905,0.10464025,64500.0,644,0.8137707,0.55,0.13
0.18225624,12920.0,-7.5686026,0.1908805,0.104642265,64600.0,645,0.81377727,0.8,0.25
0.18225063,12940.0,-11.542539,0.19088884,0.10464298,64700.0,646,0.81381416,0.55,0.23
0.18227823,12960.0,-11.088298,0.19089967,0.10465127,64800.0,647,0.81383127,0.7,0.17
0.182287,12980.0,-11.121737,0.19091122,0.1046396,64900.0,648,0.8138493,0.6,0.34
0.18233524,13000.0,-8.0396385,0.19091967,0.104659416,65000.0,649,0.8138601,0.9,0.25
0.18230592,13020.0,-10.392086,0.19092268,0.10466285,65100.0,650,0.81388444,0.65,0.27
0.18227796,13040.0,-10.792491,0.19091885,0.10465926,65200.0,651,0.81390166,0.7,0.21
0.18226552,13060.0,-10.34931,0.19092381,0.10465897,65300.0,652,0.8139271,0.8,0.29
0.18224579,13080.0,-6.240697,0.19093063,0.1046418,65400.0,653,0.8139418,0.9,0.33
0.18226977,13100.0,-10.998243,0.19093187,0.10465758,65500.0,654,0.81394863,0.85,0.21
0.18225563,13120.0,-11.675273,0.19093907,0.10464642,65600.0,655,0.81395763,0.6,0.34
0.18224072,13140.0,-10.130073,0.19094706,0.10465366,65700.0,656,0.8139677,0.7,0.23
0.18227059,13160.0,-11.470605,0.19094631,0.10466302,65800.0,657,0.81393856,0.75,0.21
0.18228196,13180.0,-9.594686,0.19095422,0.10466016,65900.0,658,0.8139617,0.8,0.32
0.18227156,13200.0,-8.40776,0.19095108,0.10465657,66000.0,659,0.81398964,0.8,0.21
0.1822977,13220.0,-13.980286,0.19094896,0.10467593,66100.0,660,0.81399363,0.5,0.21
0.18230116,13240.0,-10.093697,0.19096382,0.10468316,66200.0,661,0.81401926,0.7,0.24
0.18232955,13260.0,-9.229011,0.19096842,0.10470391,66300.0,662,0.8140252,0.75,0.21
0.1823376,13280.0,-13.0948305,0.19097273,0.10469222,66400.0,663,0.8140592,0.6,0.22
0.1823197,13300.0,-10.927356,0.19097595,0.10468909,66500.0,664,0.8140674,0.65,0.28
0.18231167,13320.0,-12.055202,0.19098175,0.10469308,66600.0,665,0.8140792,0.55,0.19
0.18234767,13340.0,-8.979701,0.19099009,0.10470127,66700.0,666,0.81408685,0.85,0.22
0.18235189,13360.0,-12.587225,0.19099025,0.10469446,66800.0,667,0.81409764,0.5,0.21
0.18234164,13380.0,-13.717009,0.19099548,0.10467828,66900.0,668,0.81411844,0.6,0.29
0.1823535,13400.0,-11.35417,0.19099297,0.10467267,67000.0,669,0.81412154,0.75,0.25
0.18233754,13420.0,-8.997055,0.19099481,0.10466064,67100.0,670,0.81412643,0.65,0.26
0.182401,13440.0,-9.099546,0.19099319,0.10469766,67200.0,671,0.81412905,0.8,0.19
0.18239601,13460.0,-11.829924,0.19099467,0.10468845,67300.0,672,0.81414443,0.55,0.25
0.1823674,13480.0,-10.1925335,0.19098595,0.10468722,67400.0,673,0.81417084,0.75,0.25
0.18236317,13500.0,-9.725057,0.19099241,0.10469396,67500.0,674,0.8141758,0.8,0.28
0.1823828,13520.0,-7.5934005,0.1909922,0.10469697,67600.0,675,0.81416464,0.9,0.26
0.18241012,13540.0,-12.6911335,0.19099101,0.10470449,67700.0,676,0.81416374,0.75,0.31
0.18247832,13560.0,-10.054903,0.19099243,0.104722224,67800.0,677,0.8141498,0.8,0.21
0.1824734,13580.0,-11.113563,0.19099556,0.104715586,67900.0,678,0.8141851,0.75,0.36
0.18246742,13600.0,-9.133939,0.19100128,0.104721434,68000.0,679,0.81420666,0.75,0.26
0.1825118,13620.0,-8.476886,0.1909996,0.104727276,68100.0,680,0.8142012,0.85,0.27
0.18249355,13640.0,-13.802374,0.1910018,0.10471787,68200.0,681,0.8142132,0.7,0.26
0.18251127,13660.0,-8.360478,0.19099766,0.10473423,68300.0,682,0.81420535,0.75,0.19
0.18250962,13680.0,-8.835301,0.19100066,0.10473298,68400.0,683,0.8142136,0.6,0.23
0.18256794,13700.0,-7.6800294,0.19100386,0.10475394,68500.0,684,0.8142066,0.9,0.2
0.18258493,13720.0,-8.940634,0.19099928,0.10476268,68600.0,685,0.81421775,0.65,0.25
0.18260853,13740.0,-7.231991,0.19100454,0.10476962,68700.0,686,0.81422323,0.8,0.22
0.18261246,13760.0,-7.81474,0.19101036,0.10479153,68800.0,687,0.81424326,0.75,0.24
0.182598,13780.0,-9.527889,0.1910106,0.10479537,68900.0,688,0.8142681,0.8,0.21
0.1825815,13800.0,-7.2297807,0.19101518,0.10479497,69000.0,689,0.814287,0.7,0.23
0.1825779,13820.0,-12.586899,0.19102508,0.104786605,69100.0,690,0.8142932,0.65,0.31
0.18258405,13840.0,-12.631277,0.1910281,0.104781486,69200.0,691,0.81432074,0.55,0.21
0.18267109,13860.0,-7.0815673,0.19102633,0.1047854,69300.0,692,0.8142912,0.75,0.22
0.1827166,13880.0,-12.750773,0.19102517,0.10479652,69400.0,693,0.814281,0.7,0.2
0.18271165,13900.0,-8.502822,0.19103451,0.104784384,69500.0,694,0.81431407,0.75,0.18
0.18276034,13920.0,-9.236732,0.191031,0.10480578,69600.0,695,0.8143087,0.9,0.19
0.18275525,13940.0,-9.274065,0.19103955,0.10480562,69700.0,696,0.81432414,0.6,0.27
0.18276633,13960.0,-10.132417,0.19103758,0.104828596,69800.0,697,0.814326,0.55,0.26
0.18278275,13980.0,-9.464083,0.19103795,0.104833364,69900.0,698,0.8143282,0.7,0.2
0.18278117,14000.0,-8.7509775,0.19103916,0.104833215,70000.0,699,0.8143255,0.8,0.17
0.1828199,14020.0,-13.318558,0.19103743,0.10484996,70100.0,700,0.8143297,0.5,0.21
0.1828159,14040.0,-13.322581,0.19103836,0.104852036,70200.0,701,0.8143413,0.55,0.21
0.18280296,14060.0,-8.5422125,0.19104551,0.10485366,70300.0,702,0.8143428,0.7,0.22
0.18281853,14080.0,-9.551764,0.19105251,0.10485675,70400.0,703,0.81436604,0.8,0.23
0.1828174,14100.0,-8.3963785,0.1910543,0.10485322,70500.0,704,0.8143634,0.65,0.27
0.18282889,14120.0,-11.002264,0.19105804,0.10486926,70600.0,705,0.81438893,0.5,0.22
0.1828413,14140.0,-10.542266,0.19106367,0.10487049,70700.0,706,0.8144002,0.65,0.22
0.18281828,14160.0,-8.699269,0.19107111,0.10485902,70800.0,707,0.8144167,0.45,0.27
0.1828428,14180.0,-7.733017,0.19106787,0.10488436,70900.0,708,0.81441236,0.75,0.23
0.18285102,14200.0,-11.423525,0.19107348,0.10489643,71000.0,709,0.81442803,0.6,0.16
0.18284868,14220.0,-10.594026,0.19107844,0.104903914,71100.0,710,0.81443954,0.45,0.25
0.18282141,14240.0,-8.103459,0.19108267,0.104888275,71200.0,711,0.81444484,0.8,0.21
0.18282495,14260.0,-9.183046,0.19108221,0.1048895,71300.0,712,0.8144431,0.6,0.21
0.18284382,14280.0,-8.414394,0.1910886,0.104910046,71400.0,713,0.81443626,0.85,0.21
0.1828326,14300.0,-7.924096,0.1910934,0.10490527,71500.0,714,0.81444603,0.55,0.31
0.18288119,14320.0,-11.627505,0.19109434,0.104949385,71600.0,715,0.8144352,0.55,0.27
0.18292087,14340.0,-8.091771,0.19109583,0.10498455,71700.0,716,0.8144513,0.75,0.2
0.18295765,14360.0,-7.9863815,0.1910923,0.105005674,71800.0,717,0.81444573,0.75,0.29
0.18298016,14380.0,-9.188699,0.19109869,0.10502481,71900.0,718,0.81445056,0.7,0.25
0.18303217,14400.0,-8.864632,0.19110623,0.105036765,72000.0,719,0.8144686,0.8,0.22
0.18304615,14420.0,-9.260708,0.19110842,0.105053894,72100.0,720,0.8144919,0.5,0.24
0.18305518,14440.0,-7.257521,0.19111079,0.10506129,72200.0,721,0.814517,0.85,0.22
0.18315049,14460.0,-7.3968363,0.19111264,0.10511041,72300.0,722,0.81451863,0.75,0.16
0.18316643,14480.0,-8.505049,0.1911152,0.10512724,72400.0,723,0.8145303,0.6,0.19
0.18319124,14500.0,-9.104914,0.19110599,0.10515088,72500.0,724,0.8145301,0.55,0.23
0.18323629,14520.0,-6.983964,0.19111349,0.10516486,72600.0,725,0.8145581,0.8,0.16
0.18322359,14540.0,-8.650209,0.19111437,0.10516525,72700.0,726,0.8145736,0.65,0.3
0.18322353,14560.0,-10.671835,0.19111648,0.105161816,72800.0,727,0.81459457,0.6,0.28
0.1832367,14580.0,-8.316986,0.191111,0.10516908,72900.0,728,0.81459874,0.55,0.27
0.18322212,14600.0,-9.160718,0.19111696,0.10517128,73000.0,729,0.8146357,0.7,0.26
0.18321396,14620.0,-8.582666,0.19112426,0.1051771,73100.0,730,0.8146615,0.7,0.17
0.18323602,14640.0,-8.367256,0.19112967,0.10518316,73200.0,731,0.8146866,0.7,0.28
0.18323557,14660.0,-8.258314,0.1911344,0.10519582,73300.0,732,0.814709,0.7,0.21
0.18327354,14680.0,-8.450015,0.19113159,0.10519615,73400.0,733,0.8147175,0.65,0.23
0.18326755,14700.0,-7.604032,0.19112928,0.105197184,73500.0,734,0.8147228,0.65,0.26
0.18329293,14720.0,-9.771181,0.19113287,0.10520611,73600.0,735,0.8147369,0.6,0.2
0.18329288,14740.0,-9.505472,0.1911367,0.105219945,73700.0,736,0.8147588,0.55,0.23
0.18331063,14760.0,-7.947055,0.1911394,0.10523309,73800.0,737,0.8147766,0.7,0.17
0.18328403,14780.0,-9.128729,0.19114238,0.10522086,73900.0,738,0.81480044,0.6,0.25
0.18329275,14800.0,-9.7189,0.19115143,0.10523128,74000.0,739,0.8148177,0.7,0.26
0.18329357,14820.0,-9.707275,0.19115855,0.10525298,74100.0,740,0.81483084,0.6,0.21
0.18329841,14840.0,-11.399946,0.19115776,0.1052598,74200.0,741,0.81484884,0.6,0.2
0.18329354,14860.0,-8.320392,0.19115849,0.10525522,74300.0,742,0.81486464,0.7,0.19
0.1833005,14880.0,-6.9712343,0.19115652,0.10527401,74400.0,743,0.8148617,0.8,0.21
0.183348,14900.0,-7.7377763,0.19116504,0.10529996,74500.0,744,0.81487364,0.85,0.23
0.1833285,14920.0,-7.123563,0.19117105,0.10531091,74600.0,745,0.8148976,0.8,0.15
0.18339717,14940.0,-10.1771,0.1911686,0.10533599,74700.0,746,0.81489056,0.6,0.14
0.18340492,14960.0,-11.25639,0.1911799,0.10533393,74800.0,747,0.8149212,0.45,0.17
0.18343365,14980.0,-9.695587,0.1911905,0.1053467,74900.0,748,0.81496376,0.65,0.13
0.18344449,15000.0,-9.194774,0.19119748,0.10536616,75000.0,749,0.81498176,0.75,0.15
0.18343921,15020.0,-8.93609,0.19120298,0.10535994,75100.0,750,0.81500155,0.7,0.22
0.18341641,15040.0,-8.192192,0.19120026,0.10536417,75200.0,751,0.81500536,0.6,0.16
0.18349104,15060.0,-10.26817,0.19119523,0.105391204,75300.0,752,0.8149901,0.7,0.15
0.18346561,15080.0,-7.9212556,0.19119258,0.10537498,75400.0,753,0.8149981,0.75,0.3
0.18348427,15100.0,-9.162733,0.19119588,0.10537467,75500.0,754,0.81501174,0.8,0.14
0.1834963,15120.0,-11.839939,0.19119677,0.105363704,75600.0,755,0.8150344,0.5,0.21
0.18348663,15140.0,-10.869682,0.19119781,0.105360135,75700.0,756,0.81505126,0.5,0.25
0.18351007,15160.0,-9.494187,0.1911987,0.10537078,75800.0,757,0.81506395,0.55,0.22
0.183533,15180.0,-10.945139,0.19120051,0.10538083,75900.0,758,0.81507677,0.6,0.2
0.18351084,15200.0,-8.667891,0.19120087,0.105363935,76000.0,759,0.81509703,0.55,0.28
0.1835034,15220.0,-11.282863,0.19120298,0.10537213,76100.0,760,0.8151097,0.7,0.32
0.18351042,15240.0,-7.165854,0.19120239,0.105389155,76200.0,761,0.8151204,0.8,0.22
0.18351012,15260.0,-9.04095,0.19120347,0.105379194,76300.0,762,0.8151303,0.85,0.2
0.18355338,15280.0,-8.851547,0.1912013,0.10539722,76400.0,763,0.8151447,0.7,0.22
0.18367009,15300.0,-14.920099,0.19120201,0.105408296,76500.0,764,0.81514853,0.5,0.22
0.18371786,15320.0,-8.785081,0.19121031,0.10545004,76600.0,765,0.8151558,0.8,0.13
0.18373431,15340.0,-11.311657,0.1912036,0.10548833,76700.0,766,0.8151707,0.6,0.27
0.18379377,15360.0,-9.769646,0.1912004,0.10550925,76800.0,767,0.8151372,0.9,0.23
0.1837886,15380.0,-8.418745,0.19120243,0.10552539,76900.0,768,0.81514853,0.75,0.23
0.18377326,15400.0,-8.629684,0.19120446,0.10551974,77000.0,769,0.81517154,0.8,0.24
0.18382299,15420.0,-9.057285,0.19120196,0.10555059,77100.0,770,0.81515163,0.7,0.19
0.18384278,15440.0,-9.08863,0.1912066,0.10558131,77200.0,771,0.8151546,0.7,0.24
0.18383078,15460.0,-10.641302,0.1912042,0.105582826,77300.0,772,0.81515574,0.75,0.24
0.18382972,15480.0,-7.8228846,0.19120061,0.10556888,77400.0,773,0.8151429,0.8,0.27
0.18386012,15500.0,-9.832969,0.19120073,0.1055637,77500.0,774,0.8151419,0.75,0.24
0.18387173,15520.0,-9.507443,0.19120641,0.10556624,77600.0,775,0.8151541,0.75,0.2
0.18387847,15540.0,-7.70719,0.19120815,0.10557508,77700.0,776,0.8151672,0.75,0.27
0.18388069,15560.0,-10.717104,0.19120967,0.1055708,77800.0,777,0.81518096,0.75,0.15
0.18388624,15580.0,-9.828831,0.19120584,0.10559018,77900.0,778,0.81517714,0.65,0.28
0.18389034,15600.0,-7.64416,0.19120175,0.10561272,78000.0,779,0.8151801,0.65,0.21
0.18394268,15620.0,-10.765075,0.19120088,0.10562932,78100.0,780,0.81517744,0.6,0.23
0.18393983,15640.0,-6.1092777,0.19120103,0.10563741,78200.0,781,0.81518644,0.85,0.19
0.18393897,15660.0,-10.522024,0.19119935,0.10564953,78300.0,782,0.81520563,0.45,0.21
0.18391041,15680.0,-7.4225593,0.19119996,0.10564744,78400.0,783,0.8152289,0.65,0.28
0.18391459,15700.0,-12.966021,0.19119953,0.10566331,78500.0,784,0.81524044,0.25,0.15
0.1839606,15720.0,-10.27681,0.19120134,0.10568437,78600.0,785,0.81525606,0.55,0.23
0.18396388,15740.0,-8.832971,0.19120593,0.105687134,78700.0,786,0.81527615,0.6,0.25
0.18397862,15760.0,-9.161794,0.19120552,0.10568578,78800.0,787,0.8152868,0.45,0.21
0.18399477,15780.0,-11.517631,0.19120997,0.105690025,78900.0,788,0.8152972,0.5,0.2
0.18398754,15800.0,-8.230606,0.19121148,0.10568181,79000.0,789,0.8153079,0.65,0.27
0.18397473,15820.0,-8.534889,0.19121665,0.105667725,79100.0,790,0.8153317,0.8,0.23
0.18396325,15840.0,-8.989717,0.19121532,0.10565469,79200.0,791,0.81533337,0.7,0.16
0.18397652,15860.0,-10.503992,0.19121522,0.10565904,79300.0,792,0.8153508,0.65,0.21
0.1839668,15880.0,-11.368902,0.19121969,0.10565224,79400.0,793,0.81538105,0.6,0.22
0.18398416,15900.0,-9.092283,0.1912224,0.10566196,79500.0,794,0.8153817,0.55,0.18
0.18399489,15920.0,-9.792895,0.19122009,0.10565793,79600.0,795,0.815392,0.6,0.18
0.18402909,15940.0,-10.095369,0.19121374,0.10566987,79700.0,796,0.81538755,0.65,0.19
0.1840285,15960.0,-10.456182,0.19120316,0.10567893,79800.0,797,0.81537247,0.65,0.2
0.18405046,15980.0,-11.059992,0.19120446,0.1056737,79900.0,798,0.8153656,0.8,0.21
0.18409753,16000.0,-11.232002,0.19120345,0.1056977,80000.0,799,0.8153631,0.5,0.16
0.18409781,16020.0,-9.609996,0.1912031,0.10570464,80100.0,800,0.8153596,0.75,0.28
0.1840862,16040.0,-11.203674,0.1912023,0.1057043,80200.0,801,0.8153787,0.5,0.21
0.18406314,16060.0,-10.741938,0.19120242,0.10571633,80300.0,802,0.8153851,0.6,0.22
0.18406232,16080.0,-11.074369,0.19120435,0.10571439,80400.0,803,0.81538916,0.7,0.17
0.18414754,16100.0,-5.915793,0.19120382,0.1057411,80500.0,804,0.8153785,0.85,0.28
0.18412252,16120.0,-11.43152,0.19120829,0.105747364,80600.0,805,0.81540316,0.55,0.2
0.1841336,16140.0,-10.421667,0.19121061,0.10576968,80700.0,806,0.81540257,0.65,0.21
0.18413515,16160.0,-8.758574,0.19120918,0.10576909,80800.0,807,0.81540877,0.6,0.16
0.18413258,16180.0,-10.382302,0.19121,0.10577608,80900.0,808,0.81541806,0.7,0.22
0.1841672,16200.0,-12.08423,0.19120143,0.10579518,81000.0,809,0.8154066,0.5,0.22
0.18420792,16220.0,-8.763576,0.19120367,0.10581169,81100.0,810,0.81541926,0.75,0.18
0.1842273,16240.0,-10.837114,0.19120702,0.105823,81200.0,811,0.8154345,0.8,0.21
0.1842402,16260.0,-11.924675,0.1912089,0.10582274,81300.0,812,0.8154397,0.65,0.22
0.18425114,16280.0,-9.4285145,0.1912089,0.105848424,81400.0,813,0.8154526,0.9,0.27
0.1842826,16300.0,-10.044317,0.19120243,0.10586578,81500.0,814,0.8154399,0.8,0.24
0.18432777,16320.0,-9.612739,0.19119857,0.10587262,81600.0,815,0.81542206,0.7,0.19
0.18435343,16340.0,-10.492739,0.19119357,0.10587682,81700.0,816,0.81541467,0.65,0.2
0.18437381,16360.0,-6.9991593,0.19119658,0.10588595,81800.0,817,0.81542057,0.85,0.23
0.18442804,16380.0,-12.225667,0.19119221,0.105912074,81900.0,818,0.815387,0.5,0.17
0.18446302,16400.0,-10.987693,0.1911875,0.10591729,82000.0,819,0.815386,0.7,0.22
0.18450516,16420.0,-11.415531,0.19118206,0.10593121,82100.0,820,0.8153835,0.65,0.13
0.18456428,16440.0,-12.649574,0.19118235,0.1059601,82200.0,821,0.8153836,0.55,0.14
0.1846044,16460.0,-10.412746,0.19117954,0.10596199,82300.0,822,0.81538004,0.65,0.25
0.18459141,16480.0,-16.402714,0.19118424,0.10595931,82400.0,823,0.81539446,0.6,0.2
0.18458603,16500.0,-14.58813,0.19118029,0.10594052,82500.0,824,0.81540656,0.55,0.2
0.18462567,16520.0,-11.130698,0.19117908,0.10593118,82600.0,825,0.81540936,0.75,0.31
0.18463595,16540.0,-9.483713,0.19118193,0.10594701,82700.0,826,0.8154127,0.85,0.29
0.18465276,16560.0,-14.98951,0.19118771,0.10594359,82800.0,827,0.8154435,0.55,0.17
0.18464412,16580.0,-8.217915,0.19119176,0.10594832,82900.0,828,0.81547374,0.7,0.23
0.18467557,16600.0,-7.6187644,0.19119237,0.10596184,83000.0,829,0.8154773,0.9,0.23
0.18467146,16620.0,-11.2980995,0.19118863,0.1059724,83100.0,830,0.81546134,0.6,0.11
0.18467979,16640.0,-8.434153,0.1911954,0.10598512,83200.0,831,0.81547284,0.8,0.25
0.18467253,16660.0,-9.5817795,0.19120008,0.10601626,83300.0,832,0.815499,0.75,0.19
0.18468976,16680.0,-7.865575,0.19120167,0.10601472,83400.0,833,0.8155027,0.7,0.26
