stats_o/std,stats_g/mean,stats_g/std,train/episode,test/success_rate,epoch,test/mean_Q,train/success_rate,stats_o/mean,test/episode
0.030561775,0.8756849,0.085098706,5400.0,1.0,269,-0.09126965,0.75,0.26275277,5400.0
0.030565506,0.8757713,0.08511271,5420.0,1.0,270,-0.059041746,0.65,0.26277795,5420.0
0.030573558,0.87573576,0.08515295,5440.0,1.0,271,-0.11191877,0.85,0.2627695,5440.0
0.030579438,0.875712,0.08517704,5460.0,1.0,272,-0.075690046,0.6,0.26276395,5460.0
0.030581852,0.87571496,0.085178964,5480.0,1.0,273,-0.05656288,0.65,0.26276433,5480.0
0.030586278,0.87572813,0.08519083,5500.0,1.0,274,-0.09667922,0.85,0.26277,5500.0
0.030584777,0.8757136,0.08518819,5520.0,1.0,275,-0.062862664,0.8,0.26276538,5520.0
0.030577902,0.8757945,0.085160315,5540.0,1.0,276,-0.030673405,0.75,0.2627851,5540.0
0.03057473,0.87578374,0.08515004,5560.0,1.0,277,-0.06195823,0.75,0.2627822,5560.0
0.030576915,0.8757562,0.08515709,5580.0,1.0,278,-0.06185046,0.8,0.2627737,5580.0
0.030582678,0.8757348,0.085183136,5600.0,1.0,279,-0.076511934,0.7,0.26276726,5600.0
0.0305884,0.875784,0.085195504,5620.0,1.0,280,-0.06488643,0.75,0.2627809,5620.0
0.03058504,0.8757517,0.08517897,5640.0,1.0,281,-0.033648107,0.85,0.26277092,5640.0
0.030593878,0.87575984,0.085222684,5660.0,1.0,282,-0.07938065,0.8,0.26277274,5660.0
0.030597499,0.8757337,0.08523846,5680.0,1.0,283,-0.08415281,0.85,0.262765,5680.0
0.030595565,0.87574714,0.08523023,5700.0,1.0,284,-0.052688234,0.7,0.2627687,5700.0
0.030601257,0.875766,0.08525765,5720.0,1.0,285,-0.104422174,0.65,0.26277313,5720.0
0.030593136,0.87576675,0.08523057,5740.0,1.0,286,-0.038677346,0.85,0.26277274,5740.0
0.030590946,0.87575465,0.085217975,5760.0,1.0,287,-0.049975432,0.65,0.2627704,5760.0
0.030589515,0.87580395,0.08521227,5780.0,1.0,288,-0.07936771,0.65,0.26278368,5780.0
0.030588264,0.8757572,0.08520803,5800.0,1.0,289,-0.069599226,0.8,0.26277274,5800.0
0.030589977,0.8756661,0.08522358,5820.0,1.0,290,-0.065877244,0.75,0.2627505,5820.0
0.030589616,0.8756812,0.08522756,5840.0,1.0,291,-0.042558372,0.7,0.26275358,5840.0
0.030582529,0.87570053,0.08520159,5860.0,1.0,292,-0.050887395,0.75,0.26275748,5860.0
0.03057527,0.8756936,0.08517063,5880.0,1.0,293,-0.043962725,0.75,0.26275587,5880.0
0.030580606,0.8757023,0.0851929,5900.0,1.0,294,-0.06569682,0.7,0.26275936,5900.0
0.030578837,0.8757148,0.0851855,5920.0,1.0,295,-0.04652094,0.7,0.2627644,5920.0
0.030585092,0.8757085,0.085207455,5940.0,1.0,296,-0.075928584,0.7,0.26276535,5940.0
0.030585399,0.8757244,0.08520905,5960.0,1.0,297,-0.08184852,0.8,0.2627684,5960.0
0.03058784,0.87567836,0.08521847,5980.0,1.0,298,-0.0530214,0.65,0.26275486,5980.0
0.030594518,0.8756879,0.085232615,6000.0,1.0,299,-0.06508924,0.75,0.26275843,6000.0
0.03059184,0.87569904,0.0852224,6020.0,1.0,300,-0.06143217,0.6,0.26275915,6020.0
0.03060158,0.8756682,0.08526196,6040.0,1.0,301,-0.08261156,0.85,0.26275057,6040.0
0.030606145,0.87568206,0.08527216,6060.0,1.0,302,-0.07156642,0.65,0.2627525,6060.0
0.030606538,0.8756313,0.08527252,6080.0,1.0,303,-0.06252833,0.8,0.26273826,6080.0
0.030600872,0.87563795,0.08525302,6100.0,1.0,304,-0.06449855,0.75,0.26273918,6100.0
0.030600082,0.87556386,0.085244656,6120.0,1.0,305,-0.07246947,0.6,0.262718,6120.0
0.030598516,0.8755633,0.08524413,6140.0,1.0,306,-0.065999106,0.75,0.2627183,6140.0
0.030597558,0.87553525,0.085241355,6160.0,1.0,307,-0.04334446,0.75,0.2627102,6160.0
0.030599618,0.87547255,0.08525578,6180.0,1.0,308,-0.07981817,0.75,0.26269376,6180.0
0.030601293,0.87554556,0.08526242,6200.0,1.0,309,-0.081209004,0.85,0.26271302,6200.0
0.0305995,0.8755711,0.08526071,6220.0,1.0,310,-0.056285836,0.8,0.2627206,6220.0
0.030597359,0.87556285,0.08525709,6240.0,1.0,311,-0.05785326,0.7,0.2627177,6240.0
0.030607712,0.87559056,0.0852904,6260.0,1.0,312,-0.10450628,0.85,0.2627245,6260.0
0.030611804,0.8755651,0.08529776,6280.0,1.0,313,-0.071993954,0.65,0.26271567,6280.0
0.030614603,0.8755838,0.085306324,6300.0,1.0,314,-0.06273515,0.85,0.2627209,6300.0
0.030616516,0.87560993,0.085319586,6320.0,1.0,315,-0.07009866,0.8,0.26272827,6320.0
0.03062198,0.87568146,0.08533355,6340.0,1.0,316,-0.07077394,0.75,0.2627474,6340.0
0.030617397,0.87566143,0.08531395,6360.0,1.0,317,-0.054803025,0.65,0.26274315,6360.0
0.030614724,0.875685,0.08530245,6380.0,1.0,318,-0.06305207,0.75,0.26274914,6380.0
0.030620703,0.8756743,0.08531908,6400.0,1.0,319,-0.054113287,0.75,0.26274398,6400.0
0.03063145,0.8757064,0.085361294,6420.0,1.0,320,-0.095432006,0.8,0.2627511,6420.0
0.030634457,0.8756664,0.08537244,6440.0,1.0,321,-0.06517099,0.75,0.26274088,6440.0
0.03063812,0.87569404,0.08537952,6460.0,1.0,322,-0.06148246,0.75,0.26274955,6460.0
0.030636791,0.875691,0.08537621,6480.0,1.0,323,-0.053364597,0.75,0.26274797,6480.0
0.030633206,0.8756898,0.08537159,6500.0,1.0,324,-0.07776926,0.8,0.2627474,6500.0
0.030639017,0.8756688,0.08539075,6520.0,1.0,325,-0.07515808,0.85,0.26274118,6520.0
0.030648842,0.8756048,0.08542632,6540.0,1.0,326,-0.10008283,0.95,0.26272506,6540.0
0.030653903,0.8756334,0.085442506,6560.0,1.0,327,-0.07737663,0.75,0.26273268,6560.0
0.030646965,0.87560946,0.085419685,6580.0,1.0,328,-0.04092688,0.65,0.26272562,6580.0
0.03064408,0.87563056,0.08540439,6600.0,1.0,329,-0.07087461,0.8,0.26273227,6600.0
0.030651098,0.8756508,0.08543416,6620.0,1.0,330,-0.083971746,0.8,0.26273713,6620.0
0.030651242,0.87569934,0.08543128,6640.0,1.0,331,-0.06466375,0.85,0.26275057,6640.0
0.030648822,0.8757438,0.08542351,6660.0,1.0,332,-0.092182174,0.8,0.26276287,6660.0
0.030648062,0.87579846,0.085419156,6680.0,1.0,333,-0.052077495,0.8,0.26277822,6680.0
0.030650392,0.875838,0.08542649,6700.0,1.0,334,-0.060230374,0.75,0.2627904,6700.0
0.030650338,0.8758847,0.08542804,6720.0,1.0,335,-0.052963816,0.55,0.26280242,6720.0
0.030643627,0.8758796,0.08540767,6740.0,1.0,336,-0.05015244,0.95,0.26280248,6740.0
0.030640896,0.87585,0.08539676,6760.0,1.0,337,-0.058987968,0.7,0.2627948,6760.0
0.030636746,0.87582606,0.085385285,6780.0,1.0,338,-0.081728384,0.7,0.26278844,6780.0
0.030641977,0.8757947,0.085408546,6800.0,1.0,339,-0.07553143,0.9,0.26278186,6800.0
0.030651405,0.8758188,0.085437715,6820.0,1.0,340,-0.085801795,0.8,0.26278675,6820.0
0.030651897,0.87579435,0.08543915,6840.0,1.0,341,-0.056573667,0.7,0.26278132,6840.0
0.030645236,0.875827,0.085414805,6860.0,1.0,342,-0.056008928,0.8,0.26278824,6860.0
0.030646581,0.8758197,0.08541622,6880.0,1.0,343,-0.05668243,0.7,0.26278657,6880.0
0.030648345,0.8758509,0.08542633,6900.0,1.0,344,-0.039535962,0.65,0.26279414,6900.0
0.03065156,0.87589675,0.08543703,6920.0,1.0,345,-0.08177232,0.65,0.26280907,6920.0
0.030647716,0.8759172,0.08543042,6940.0,1.0,346,-0.07461499,0.7,0.2628142,6940.0
0.030647796,0.8759096,0.08543116,6960.0,1.0,347,-0.07351234,0.65,0.2628122,6960.0
0.030649155,0.8759107,0.08544231,6980.0,1.0,348,-0.07758179,0.85,0.2628136,6980.0
0.030650279,0.875879,0.085451774,7000.0,1.0,349,-0.06254797,0.85,0.26280445,7000.0
0.030651838,0.87583774,0.085454226,7020.0,1.0,350,-0.056964733,0.7,0.2627928,7020.0
0.030645087,0.875822,0.08543226,7040.0,1.0,351,-0.045492772,0.75,0.2627886,7040.0
0.030646633,0.87582445,0.08543336,7060.0,1.0,352,-0.07996036,0.75,0.2627903,7060.0
0.030648476,0.8757801,0.08543843,7080.0,1.0,353,-0.08790964,0.7,0.26277757,7080.0
0.030649781,0.87579966,0.08544036,7100.0,1.0,354,-0.077459484,0.75,0.26278335,7100.0
0.030645872,0.8757729,0.08543011,7120.0,1.0,355,-0.07080348,0.75,0.2627757,7120.0
0.030636672,0.87576514,0.08539587,7140.0,1.0,356,-0.015737968,0.7,0.26277196,7140.0
0.030637477,0.87581325,0.08539438,7160.0,1.0,357,-0.07230006,0.65,0.262786,7160.0
0.030642316,0.8758552,0.08540672,7180.0,1.0,358,-0.099868156,0.65,0.26279962,7180.0
0.030631492,0.8758872,0.085367434,7200.0,1.0,359,-0.03734576,0.75,0.26280862,7200.0
0.030630823,0.87586266,0.085370444,7220.0,1.0,360,-0.0611854,0.75,0.26280218,7220.0
0.030622423,0.8758952,0.0853373,7240.0,1.0,361,-0.039704572,0.8,0.26281023,7240.0
0.030622121,0.8758957,0.08533543,7260.0,1.0,362,-0.059446745,0.7,0.26281017,7260.0
0.030623455,0.87592053,0.08534082,7280.0,1.0,363,-0.051969193,0.85,0.26281682,7280.0
0.03063109,0.8759472,0.08536228,7300.0,1.0,364,-0.08366482,0.8,0.26282296,7300.0
0.03062898,0.87596035,0.08535766,7320.0,1.0,365,-0.049148545,0.35,0.2628258,7320.0
0.030631473,0.87595206,0.085363664,7340.0,1.0,366,-0.037143055,1.0,0.26282373,7340.0
0.030630708,0.8759756,0.085357904,7360.0,1.0,367,-0.044015415,0.75,0.26283103,7360.0
0.030637044,0.875984,0.0853784,7380.0,1.0,368,-0.091337785,0.75,0.26283425,7380.0
0.030644303,0.87599045,0.08540934,7400.0,1.0,369,-0.081011355,0.7,0.26283497,7400.0
0.030649096,0.8759904,0.08542749,7420.0,1.0,370,-0.05403935,0.7,0.2628356,7420.0
0.030649964,0.87599754,0.08542338,7440.0,1.0,371,-0.063339174,0.7,0.2628373,7440.0
0.03065432,0.876013,0.08544292,7460.0,1.0,372,-0.061963975,0.75,0.26284108,7460.0
0.030647513,0.8760076,0.08542194,7480.0,1.0,373,-0.058011353,0.7,0.26283973,7480.0
0.030647695,0.8759741,0.08541938,7500.0,1.0,374,-0.044421352,0.85,0.2628316,7500.0
0.030652255,0.8759602,0.085436314,7520.0,1.0,375,-0.071482785,0.85,0.26282847,7520.0
0.030654233,0.87595373,0.08544388,7540.0,1.0,376,-0.06274869,0.65,0.26282674,7540.0
0.030654619,0.87595034,0.08544924,7560.0,1.0,377,-0.0711024,0.8,0.26282647,7560.0
0.030657485,0.8759217,0.085461535,7580.0,1.0,378,-0.077140234,0.7,0.26281974,7580.0
0.030654171,0.87591,0.0854535,7600.0,1.0,379,-0.0787624,0.65,0.26281634,7600.0
0.03066184,0.87593323,0.08547721,7620.0,1.0,380,-0.07516487,0.85,0.2628236,7620.0
0.030659938,0.87596005,0.08547783,7640.0,1.0,381,-0.07184933,0.8,0.26283178,7640.0
0.030665537,0.87594175,0.08549691,7660.0,1.0,382,-0.07853908,0.75,0.2628261,7660.0
0.03066228,0.8759218,0.08548846,7680.0,1.0,383,-0.04963566,0.85,0.26282158,7680.0
0.030656496,0.87594175,0.085469015,7700.0,1.0,384,-0.039604325,0.85,0.26282603,7700.0
0.030650169,0.87596846,0.08544573,7720.0,1.0,385,-0.05580172,0.75,0.2628337,7720.0
0.030647676,0.87597704,0.085439265,7740.0,1.0,386,-0.059074968,0.85,0.2628364,7740.0
0.03064381,0.8759532,0.08542486,7760.0,1.0,387,-0.019812506,0.75,0.2628314,7760.0
0.030640308,0.87596244,0.08541826,7780.0,1.0,388,-0.051267505,0.8,0.26283225,7780.0
0.030646408,0.87598944,0.08544004,7800.0,1.0,389,-0.078300044,0.7,0.26283687,7800.0
0.030649345,0.8759909,0.08545885,7820.0,1.0,390,-0.06980431,0.8,0.26283616,7820.0
0.030651446,0.8760126,0.08546283,7840.0,1.0,391,-0.06040156,0.7,0.26284257,7840.0
0.030652205,0.8760064,0.0854688,7860.0,1.0,392,-0.07859124,0.7,0.26284105,7860.0
0.030648481,0.87598944,0.08545461,7880.0,1.0,393,-0.04269226,0.65,0.26283732,7880.0
0.030645698,0.87598705,0.08544593,7900.0,1.0,394,-0.08248492,0.9,0.2628356,7900.0
0.030642936,0.87597346,0.085438706,7920.0,1.0,395,-0.06371314,0.7,0.26283118,7920.0
0.030646283,0.8760095,0.0854524,7940.0,1.0,396,-0.09246743,0.7,0.26284003,7940.0
0.03064927,0.87600845,0.0854607,7960.0,1.0,397,-0.088401705,0.85,0.2628414,7960.0
0.030647805,0.8759756,0.085460365,7980.0,1.0,398,-0.066150606,0.7,0.26283216,7980.0
0.03064539,0.8759842,0.08545014,8000.0,1.0,399,-0.050037302,0.75,0.26283413,8000.0
0.030645752,0.8759575,0.08544933,8020.0,1.0,400,-0.044359237,0.65,0.2628271,8020.0
0.030647436,0.8759374,0.08545341,8040.0,1.0,401,-0.056972295,0.75,0.26282027,8040.0
0.030653784,0.8759139,0.08547733,8060.0,1.0,402,-0.084514536,0.8,0.26281485,8060.0
0.030651623,0.8759308,0.085467994,8080.0,1.0,403,-0.04100769,0.7,0.26282182,8080.0
0.030652454,0.8759284,0.085477956,8100.0,1.0,404,-0.06431873,0.7,0.2628202,8100.0
0.0306545,0.8759152,0.08548576,8120.0,1.0,405,-0.065516315,0.5,0.26281774,8120.0
0.030661738,0.8758876,0.08551162,8140.0,1.0,406,-0.07413026,0.7,0.26280987,8140.0
0.030653736,0.8759095,0.08548353,8160.0,1.0,407,-0.041099556,0.95,0.26281628,8160.0
0.030659843,0.8758631,0.08550266,8180.0,1.0,408,-0.0723727,0.85,0.2628046,8180.0
0.030655738,0.8758838,0.085485816,8200.0,1.0,409,-0.059328623,0.8,0.26281062,8200.0
0.030654514,0.8758486,0.085485846,8220.0,1.0,410,-0.07484332,0.6,0.26280257,8220.0
0.030652354,0.8758424,0.08547666,8240.0,1.0,411,-0.07610608,0.8,0.26280132,8240.0
0.030657444,0.87579364,0.085496366,8260.0,1.0,412,-0.06560625,0.8,0.2627901,8260.0
0.030654525,0.87577075,0.08548796,8280.0,1.0,413,-0.05313151,0.45,0.26278454,8280.0
0.030656457,0.8758251,0.08549597,8300.0,1.0,414,-0.08075897,0.65,0.2627999,8300.0
0.030655468,0.8758474,0.08549074,8320.0,1.0,415,-0.06112351,0.75,0.26280522,8320.0
0.030651683,0.8758524,0.08548101,8340.0,1.0,416,-0.0730526,0.7,0.26280543,8340.0
0.030651951,0.8758157,0.08548349,8360.0,1.0,417,-0.060967684,0.75,0.26279667,8360.0
0.03065143,0.87587094,0.08548192,8380.0,1.0,418,-0.061803617,0.8,0.2628097,8380.0
0.030646842,0.8758409,0.08546585,8400.0,1.0,419,-0.054313265,0.7,0.26280314,8400.0
0.030647391,0.87581044,0.08546841,8420.0,1.0,420,-0.06450972,0.75,0.2627967,8420.0
0.030649126,0.87580556,0.08547318,8440.0,1.0,421,-0.045037143,0.6,0.26279733,8440.0
0.030650243,0.8757842,0.08547028,8460.0,1.0,422,-0.07942501,0.6,0.26279053,8460.0
0.030649954,0.8757372,0.085468955,8480.0,1.0,423,-0.05539038,0.8,0.2627775,8480.0
0.030650329,0.8757582,0.08546863,8500.0,1.0,424,-0.06002385,0.75,0.26278284,8500.0
0.030650854,0.8757909,0.08547488,8520.0,1.0,425,-0.07809981,0.75,0.26279122,8520.0
0.030651456,0.8757808,0.08547396,8540.0,1.0,426,-0.063872136,0.7,0.26278895,8540.0
0.030647904,0.8758032,0.085461766,8560.0,1.0,427,-0.030619953,0.65,0.26279348,8560.0
0.030653331,0.87581116,0.08547757,8580.0,1.0,428,-0.061015386,0.7,0.26279628,8580.0
0.030649757,0.8757997,0.0854657,8600.0,1.0,429,-0.034529112,0.8,0.2627939,8600.0
0.030651713,0.87578315,0.08547666,8620.0,1.0,430,-0.07157068,0.75,0.26278922,8620.0
0.030652365,0.87574095,0.08548393,8640.0,1.0,431,-0.07518009,0.65,0.26277786,8640.0
0.030653328,0.8757625,0.08548692,8660.0,1.0,432,-0.05956449,0.75,0.26278377,8660.0
0.030651767,0.8757572,0.085481286,8680.0,1.0,433,-0.047154076,0.85,0.26278436,8680.0
0.030651104,0.8757737,0.08548334,8700.0,1.0,434,-0.06741933,0.7,0.26278928,8700.0
0.03065077,0.87574774,0.08548164,8720.0,1.0,435,-0.08225569,0.6,0.2627816,8720.0
0.03064848,0.8757861,0.08548162,8740.0,1.0,436,-0.060446035,0.9,0.26279095,8740.0
0.030647287,0.8757832,0.0854749,8760.0,1.0,437,-0.08669536,0.75,0.2627891,8760.0
0.030651579,0.8758009,0.08549175,8780.0,1.0,438,-0.078347646,0.85,0.2627918,8780.0
0.03064996,0.8757748,0.08548796,8800.0,1.0,439,-0.06484467,0.7,0.26278433,8800.0
0.0306499,0.8757623,0.08548883,8820.0,1.0,440,-0.058059566,0.8,0.26278234,8820.0
0.030646285,0.87576026,0.085477985,8840.0,1.0,441,-0.057726823,0.8,0.26278207,8840.0
0.03064855,0.875779,0.085487925,8860.0,1.0,442,-0.075831525,0.8,0.26278728,8860.0
0.030646551,0.8757841,0.08548292,8880.0,1.0,443,-0.04992506,0.7,0.2627887,8880.0
0.030644357,0.8758109,0.08547511,8900.0,1.0,444,-0.05554665,0.9,0.26279598,8900.0
0.03064758,0.875813,0.08548833,8920.0,1.0,445,-0.06222366,0.75,0.26279804,8920.0
0.030647105,0.8758176,0.085487545,8940.0,1.0,446,-0.047401357,0.75,0.2627994,8940.0
0.030647274,0.8758624,0.085491605,8960.0,1.0,447,-0.049072057,0.8,0.26281193,8960.0
0.030645093,0.8758433,0.08548375,8980.0,1.0,448,-0.045884784,0.8,0.2628068,8980.0
0.030642325,0.87583774,0.085474946,9000.0,1.0,449,-0.05082169,0.85,0.2628058,9000.0
0.030644074,0.8758182,0.08548099,9020.0,1.0,450,-0.0688512,0.65,0.26280218,9020.0
0.030646082,0.8758057,0.085488446,9040.0,1.0,451,-0.055781126,0.7,0.26279843,9040.0
0.030648595,0.87579626,0.08549874,9060.0,1.0,452,-0.07166656,0.9,0.26279598,9060.0
0.030638492,0.875804,0.08545941,9080.0,1.0,453,-0.015368457,0.6,0.26279753,9080.0
0.030637989,0.8758418,0.08546138,9100.0,1.0,454,-0.05693394,0.9,0.26280838,9100.0
0.03063642,0.8758712,0.0854565,9120.0,1.0,455,-0.06273718,0.75,0.2628157,9120.0
0.03063727,0.8758754,0.08545684,9140.0,1.0,456,-0.051793866,0.75,0.26281643,9140.0
0.030636508,0.8758859,0.0854592,9160.0,1.0,457,-0.045276426,0.75,0.26281768,9160.0
0.030638829,0.87588805,0.08547016,9180.0,1.0,458,-0.0823255,0.5,0.26281855,9180.0
0.030636275,0.87589663,0.08546224,9200.0,1.0,459,-0.06782948,0.8,0.26282007,9200.0
0.030636901,0.87587404,0.08546397,9220.0,1.0,460,-0.055339117,0.7,0.26281375,9220.0
0.030637482,0.87593,0.08546383,9240.0,1.0,461,-0.07718982,0.75,0.26282835,9240.0
0.03063949,0.875916,0.08547491,9260.0,1.0,462,-0.06465649,0.7,0.26282543,9260.0
0.030639675,0.8759201,0.085478395,9280.0,1.0,463,-0.068416946,0.75,0.26282734,9280.0
0.030634265,0.87591004,0.08545866,9300.0,1.0,464,-0.06270586,0.5,0.2628254,9300.0
0.030638997,0.87591106,0.08548001,9320.0,1.0,465,-0.08487929,0.65,0.2628253,9320.0
0.030636758,0.8759136,0.08547156,9340.0,1.0,466,-0.061430417,0.75,0.26282495,9340.0
0.03063206,0.875937,0.08545953,9360.0,1.0,467,-0.045889042,0.8,0.2628308,9360.0
0.03063291,0.8759401,0.08546513,9380.0,1.0,468,-0.06874168,0.7,0.26283205,9380.0
0.030635912,0.8759208,0.08547308,9400.0,1.0,469,-0.08384037,0.9,0.26282865,9400.0
0.030637879,0.875912,0.08548384,9420.0,1.0,470,-0.08996847,0.75,0.26282796,9420.0
0.030636221,0.8759351,0.08547912,9440.0,1.0,471,-0.06727318,0.85,0.26283428,9440.0
0.030640448,0.87593144,0.08549112,9460.0,1.0,472,-0.07510717,0.85,0.26283294,9460.0
0.030644685,0.8759656,0.08550027,9480.0,1.0,473,-0.082158946,0.85,0.2628439,9480.0
0.030651117,0.8759627,0.08552318,9500.0,1.0,474,-0.089248955,0.85,0.26284283,9500.0
0.030657168,0.87597126,0.08554369,9520.0,1.0,475,-0.073486544,0.85,0.26284754,9520.0
0.030660128,0.8759214,0.08555236,9540.0,1.0,476,-0.06357779,0.8,0.2628342,9540.0
0.030657852,0.8759208,0.08554273,9560.0,1.0,477,-0.059032477,0.7,0.2628335,9560.0
0.030656666,0.8759296,0.08553538,9580.0,1.0,478,-0.0549211,0.75,0.26283604,9580.0
0.030655855,0.8759214,0.085533924,9600.0,1.0,479,-0.07182683,0.7,0.26283434,9600.0
0.030653348,0.87592536,0.08552658,9620.0,1.0,480,-0.07337688,0.8,0.26283503,9620.0
0.030655038,0.8759368,0.085533954,9640.0,1.0,481,-0.10444579,0.8,0.26283774,9640.0
0.03065453,0.87590367,0.085535765,9660.0,1.0,482,-0.06594109,0.75,0.2628292,9660.0
0.030649131,0.8758642,0.08551899,9680.0,1.0,483,-0.06878696,0.8,0.2628193,9680.0
0.030650472,0.87587005,0.08552709,9700.0,1.0,484,-0.08275602,0.7,0.26282102,9700.0
0.030651953,0.8758321,0.08553635,9720.0,1.0,485,-0.07066931,0.75,0.2628116,9720.0
0.030651879,0.8758194,0.08553577,9740.0,1.0,486,-0.053121664,0.8,0.26280728,9740.0
0.030649086,0.8758383,0.08552647,9760.0,1.0,487,-0.05023079,0.5,0.2628123,9760.0
0.030643469,0.87584347,0.08550665,9780.0,1.0,488,-0.06353305,0.8,0.26281327,9780.0
0.030639466,0.8758456,0.08549363,9800.0,1.0,489,-0.0634163,0.7,0.26281244,9800.0
0.030637514,0.8758978,0.08548314,9820.0,1.0,490,-0.06469147,0.75,0.26282698,9820.0
0.03063712,0.87590784,0.08548414,9840.0,1.0,491,-0.056646775,0.55,0.26282883,9840.0
0.030632373,0.875923,0.08546468,9860.0,1.0,492,-0.045867927,0.8,0.2628319,9860.0
0.03063182,0.8759313,0.08546304,9880.0,1.0,493,-0.06451309,0.8,0.2628345,9880.0
0.03063336,0.87587947,0.085471295,9900.0,1.0,494,-0.10070318,0.7,0.2628221,9900.0
0.0306317,0.87586766,0.085463144,9920.0,1.0,495,-0.06438682,0.85,0.26281935,9920.0
0.030636016,0.8758683,0.08547499,9940.0,1.0,496,-0.06708716,0.95,0.2628197,9940.0
0.030631438,0.8758073,0.08546186,9960.0,1.0,497,-0.046895094,0.9,0.26280394,9960.0
0.030632943,0.8757908,0.085472316,9980.0,1.0,498,-0.070997,0.85,0.26280016,9980.0
0.030631822,0.87580544,0.085466854,10000.0,1.0,499,-0.05929464,0.75,0.26280385,10000.0
0.030630777,0.8758168,0.08546304,10020.0,1.0,500,-0.074334316,0.85,0.2628073,10020.0
0.030628812,0.8757883,0.08545622,10040.0,1.0,501,-0.025495907,0.65,0.26279923,10040.0
0.030626327,0.8757956,0.085450925,10060.0,1.0,502,-0.062608816,0.85,0.2628002,10060.0
0.030625215,0.87580997,0.085449696,10080.0,1.0,503,-0.0633031,0.75,0.26280323,10080.0
0.0306238,0.8757987,0.085446715,10100.0,1.0,504,-0.04082579,0.85,0.26279956,10100.0
0.030626584,0.8758094,0.08545921,10120.0,1.0,505,-0.062725894,0.85,0.2628035,10120.0
0.03062426,0.87583256,0.085454226,10140.0,1.0,506,-0.06706343,0.5,0.26280963,10140.0
0.030620921,0.87584114,0.085439004,10160.0,1.0,507,-0.029176334,0.8,0.26281172,10160.0
0.030620143,0.8757965,0.08543744,10180.0,1.0,508,-0.05355833,0.9,0.26280102,10180.0
0.030618582,0.87583035,0.08543076,10200.0,1.0,509,-0.06028363,0.5,0.26280865,10200.0
0.030621946,0.8758464,0.08544135,10220.0,1.0,510,-0.06797507,0.65,0.26281148,10220.0
0.030625746,0.8758505,0.08545712,10240.0,1.0,511,-0.10851552,0.85,0.26281244,10240.0
0.030623268,0.8758761,0.085445456,10260.0,1.0,512,-0.056881957,0.65,0.26281837,10260.0
0.030625438,0.8758729,0.0854539,10280.0,1.0,513,-0.056637924,0.8,0.26281857,10280.0
0.030624907,0.8758604,0.08544285,10300.0,1.0,514,-0.04734274,0.9,0.26281476,10300.0
0.030625245,0.87586665,0.08544627,10320.0,1.0,515,-0.068460666,0.65,0.2628172,10320.0
0.030624032,0.87584543,0.0854396,10340.0,1.0,516,-0.058567386,0.85,0.26281172,10340.0
0.03062357,0.8758499,0.08543819,10360.0,1.0,517,-0.08787811,0.8,0.26281375,10360.0
0.030621458,0.87585574,0.085429944,10380.0,1.0,518,-0.056291886,0.75,0.26281506,10380.0
0.03062219,0.8758817,0.08543256,10400.0,1.0,519,-0.078972064,0.7,0.26282263,10400.0
0.03062141,0.87587994,0.08543259,10420.0,1.0,520,-0.08324872,0.75,0.26282167,10420.0
0.030626696,0.8758912,0.08545359,10440.0,1.0,521,-0.07327245,0.65,0.2628252,10440.0
0.030626416,0.875907,0.08545361,10460.0,1.0,522,-0.060515035,0.6,0.2628289,10460.0
0.030626675,0.87592286,0.08545387,10480.0,1.0,523,-0.070823446,0.55,0.26283255,10480.0
0.03062236,0.8759172,0.08543945,10500.0,1.0,524,-0.06191811,0.85,0.26283163,10500.0
0.030618835,0.8759129,0.08542609,10520.0,1.0,525,-0.04824259,0.8,0.26282993,10520.0
0.030617287,0.8759002,0.08541895,10540.0,1.0,526,-0.041733857,0.8,0.2628271,10540.0
0.03061371,0.8758819,0.08540859,10560.0,1.0,527,-0.06954671,0.65,0.26282182,10560.0
0.0306138,0.8758516,0.085407935,10580.0,1.0,528,-0.107483104,0.6,0.26281393,10580.0
0.030610299,0.8758497,0.085400976,10600.0,1.0,529,-0.06149041,0.7,0.26281345,10600.0
0.030610722,0.8758735,0.08540084,10620.0,1.0,530,-0.0651602,0.7,0.2628203,10620.0
0.030612057,0.8758808,0.08540759,10640.0,1.0,531,-0.06270377,0.75,0.26282284,10640.0
0.030613566,0.8758705,0.085411526,10660.0,1.0,532,-0.05856179,0.85,0.26281998,10660.0
0.030611526,0.8758707,0.08540738,10680.0,1.0,533,-0.0766945,0.8,0.26282057,10680.0
0.0306099,0.8759051,0.08540472,10700.0,1.0,534,-0.05310881,0.85,0.2628292,10700.0
0.030609448,0.87591046,0.08540519,10720.0,1.0,535,-0.10737231,0.8,0.26283106,10720.0
0.030611863,0.8759348,0.08541224,10740.0,1.0,536,-0.080949806,0.75,0.26283756,10740.0
0.030612176,0.87592554,0.08541355,10760.0,1.0,537,-0.08545456,0.8,0.2628346,10760.0
0.030612271,0.87590045,0.08541203,10780.0,1.0,538,-0.09339012,0.55,0.2628273,10780.0
0.030608064,0.87588674,0.08539462,10800.0,1.0,539,-0.054369837,0.8,0.26282355,10800.0
0.030606803,0.87586325,0.08539059,10820.0,1.0,540,-0.06179773,0.65,0.26281747,10820.0
0.030603152,0.8758793,0.08537629,10840.0,1.0,541,-0.06144157,0.85,0.26282182,10840.0
