test/episode,stats_o/mean,stats_o/std,train/success_rate,stats_g/std,train/episode,test/success_rate,epoch,test/mean_Q,stats_g/mean
11020.0,0.2054739,0.11611856,0.49,0.10752887,55100.0,0.95,550,-1.0203223,0.84922457
11040.0,0.20547818,0.11612879,0.54,0.107532024,55200.0,0.9,551,-1.3064897,0.8492208
11060.0,0.20547035,0.11612677,0.51,0.107542425,55300.0,0.9,552,-0.9295934,0.8492172
11080.0,0.2054667,0.116126195,0.49,0.10753881,55400.0,0.95,553,-1.1055176,0.8492201
11100.0,0.20547026,0.11612851,0.54,0.10753993,55500.0,1.0,554,-0.98443794,0.8492288
11120.0,0.20547068,0.11611682,0.52,0.107541315,55600.0,0.8,555,-1.535621,0.84923244
11140.0,0.20546941,0.11611824,0.59,0.107541054,55700.0,0.9,556,-1.1603372,0.8492346
11160.0,0.20547031,0.11612265,0.54,0.107572496,55800.0,0.9,557,-1.1560309,0.8492293
11180.0,0.20546575,0.11609755,0.56,0.10756401,55900.0,0.95,558,-1.0031333,0.84922177
11200.0,0.20546737,0.116088,0.52,0.107539006,56000.0,0.95,559,-1.0388905,0.84922963
11220.0,0.20546721,0.11610604,0.51,0.107533514,56100.0,0.9,560,-1.3554624,0.84922606
11240.0,0.2054754,0.11608897,0.51,0.10752666,56200.0,0.95,561,-1.0503262,0.8492395
11260.0,0.20546578,0.116070434,0.43,0.1075089,56300.0,1.0,562,-1.0306236,0.8492381
11280.0,0.205468,0.11604625,0.47,0.10750132,56400.0,0.9,563,-1.1234848,0.84925133
11300.0,0.20547089,0.1160427,0.46,0.10751099,56500.0,1.0,564,-0.9641336,0.8492675
11320.0,0.20547028,0.1160266,0.54,0.107498206,56600.0,0.95,565,-0.9460123,0.84926873
11340.0,0.2054707,0.116013974,0.54,0.107495986,56700.0,0.95,566,-1.3713973,0.8492741
11360.0,0.20546892,0.11601377,0.6,0.10749664,56800.0,0.9,567,-1.307234,0.84929234
11380.0,0.20546608,0.115991004,0.62,0.10747588,56900.0,0.95,568,-1.1451591,0.84929156
11400.0,0.20547083,0.11597644,0.47,0.10746425,57000.0,0.9,569,-0.95622253,0.84929746
11420.0,0.20546608,0.11596331,0.52,0.10744684,57100.0,0.95,570,-1.0031166,0.8493034
11440.0,0.20547287,0.11593501,0.56,0.10743845,57200.0,0.95,571,-1.229017,0.84931993
11460.0,0.20547926,0.115904026,0.62,0.10742772,57300.0,1.0,572,-1.0357425,0.84932894
11480.0,0.20549072,0.11589283,0.63,0.10742507,57400.0,1.0,573,-0.8055657,0.8493342
11500.0,0.20549193,0.11588843,0.55,0.10742586,57500.0,0.95,574,-1.0365404,0.8493454
11520.0,0.20548838,0.11588983,0.51,0.107431985,57600.0,0.95,575,-1.2343948,0.8493533
11540.0,0.20548229,0.11590019,0.53,0.10742853,57700.0,1.0,576,-0.8975789,0.8493585
11560.0,0.2054871,0.11588049,0.55,0.10742581,57800.0,1.0,577,-1.1028042,0.8493565
11580.0,0.20548595,0.11588651,0.48,0.107424945,57900.0,0.9,578,-1.4504324,0.84935373
11600.0,0.205486,0.11589472,0.59,0.10742679,58000.0,1.0,579,-0.8366699,0.8493549
11620.0,0.20548123,0.115899146,0.54,0.107415676,58100.0,0.95,580,-1.2361028,0.8493581
11640.0,0.2054735,0.11589503,0.46,0.107417576,58200.0,0.85,581,-1.2056215,0.8493531
11660.0,0.20547001,0.11588029,0.43,0.10740904,58300.0,0.9,582,-1.2748538,0.84935683
11680.0,0.2054745,0.11587912,0.46,0.10741713,58400.0,0.95,583,-0.9923636,0.84936935
11700.0,0.20547052,0.11585277,0.55,0.107403815,58500.0,1.0,584,-0.8553629,0.8493851
11720.0,0.20546602,0.115842044,0.54,0.10740665,58600.0,1.0,585,-0.9434239,0.8493819
11740.0,0.20546375,0.115819216,0.57,0.10738781,58700.0,0.85,586,-1.4697889,0.84938663
11760.0,0.20546852,0.11580004,0.55,0.107374035,58800.0,0.95,587,-0.9537004,0.8493953
11780.0,0.20546886,0.115781456,0.57,0.10737694,58900.0,1.0,588,-0.7183224,0.8494091
11800.0,0.20547314,0.11576815,0.46,0.10735631,59000.0,0.95,589,-1.017469,0.8494151
11820.0,0.20548502,0.115757376,0.6,0.107340954,59100.0,1.0,590,-1.0472324,0.8494217
11840.0,0.20548952,0.115765266,0.47,0.10733233,59200.0,1.0,591,-0.65589345,0.8494223
11860.0,0.20548174,0.11576022,0.51,0.1073364,59300.0,0.95,592,-1.1637175,0.8494093
11880.0,0.20548244,0.11575493,0.53,0.10732016,59400.0,0.9,593,-1.2922337,0.84941214
11900.0,0.20548221,0.11574482,0.49,0.10729745,59500.0,1.0,594,-0.95795405,0.8493974
11920.0,0.20548128,0.11574739,0.54,0.1072853,59600.0,1.0,595,-1.012111,0.84941024
11940.0,0.20548257,0.11573942,0.46,0.10728077,59700.0,1.0,596,-0.93126583,0.8494083
11960.0,0.20548336,0.11573039,0.59,0.107254885,59800.0,1.0,597,-0.9049185,0.84940004
11980.0,0.20547998,0.1157042,0.56,0.10723615,59900.0,0.95,598,-1.3044297,0.8494063
12000.0,0.20547967,0.11569656,0.5,0.10721823,60000.0,0.95,599,-2.5365002,0.84940153
12020.0,0.20548141,0.11567978,0.49,0.10721508,60100.0,0.9,600,-1.3935187,0.84939694
12040.0,0.2054811,0.11567787,0.57,0.10721258,60200.0,0.95,601,-0.9546939,0.84939927
12060.0,0.20548968,0.11567653,0.52,0.10720774,60300.0,1.0,602,-0.9111158,0.8494126
12080.0,0.20550095,0.11567294,0.53,0.10720062,60400.0,0.85,603,-1.2346238,0.8494325
12100.0,0.20549776,0.11566454,0.57,0.107198976,60500.0,0.85,604,-1.4303281,0.8494305
12120.0,0.20550154,0.115659565,0.59,0.10720121,60600.0,1.0,605,-1.0571516,0.8494325
12140.0,0.20550412,0.11567528,0.44,0.10721719,60700.0,0.95,606,-0.9736968,0.84943205
12160.0,0.20550263,0.11568695,0.51,0.10721559,60800.0,0.9,607,-1.4008577,0.84942156
12180.0,0.20550482,0.115675375,0.54,0.10720367,60900.0,0.85,608,-1.3357514,0.84941536
12200.0,0.20550655,0.1156561,0.43,0.107206754,61000.0,0.9,609,-1.219239,0.8494055
12220.0,0.20551196,0.11563954,0.55,0.107202075,61100.0,0.95,610,-0.9257802,0.8494137
12240.0,0.2055097,0.11563435,0.61,0.10719907,61200.0,0.95,611,-1.1570387,0.84941155
12260.0,0.20550746,0.115617916,0.57,0.10719085,61300.0,0.85,612,-1.2598948,0.84940785
12280.0,0.20551234,0.115616634,0.53,0.10718439,61400.0,0.9,613,-1.3928769,0.8493962
12300.0,0.20550936,0.11560894,0.53,0.10716788,61500.0,1.0,614,-0.79356444,0.84939116
12320.0,0.20551193,0.11560212,0.48,0.10715413,61600.0,0.85,615,-1.0846388,0.84938544
12340.0,0.20551911,0.115572825,0.57,0.10713118,61700.0,0.95,616,-1.2201874,0.84940386
12360.0,0.20552576,0.1155869,0.5,0.107127555,61800.0,0.9,617,-1.1307607,0.8494081
12380.0,0.2055333,0.1155791,0.53,0.10710717,61900.0,0.95,618,-1.1727917,0.84941787
12400.0,0.2055318,0.115569025,0.54,0.10710343,62000.0,1.0,619,-1.1828121,0.8494132
12420.0,0.20553625,0.11556413,0.55,0.10710347,62100.0,0.85,620,-1.1592935,0.84941405
12440.0,0.20553291,0.11553993,0.49,0.10707971,62200.0,0.9,621,-1.1935152,0.8494182
12460.0,0.2055282,0.1155369,0.4,0.107081026,62300.0,0.95,622,-0.9884453,0.84941906
12480.0,0.20552765,0.115510255,0.51,0.107071854,62400.0,0.95,623,-1.4061227,0.8494132
12500.0,0.20552327,0.115516126,0.52,0.1070799,62500.0,0.9,624,-1.1013842,0.84941906
12520.0,0.20552483,0.11549402,0.59,0.107068695,62600.0,0.95,625,-1.1016874,0.84941125
12540.0,0.2055265,0.11547736,0.61,0.10705164,62700.0,1.0,626,-1.0495955,0.84940976
12560.0,0.20552245,0.1154836,0.54,0.107057154,62800.0,0.95,627,-1.1260152,0.84940594
12580.0,0.2055263,0.115485996,0.52,0.10704687,62900.0,0.9,628,-1.1656237,0.84941
12600.0,0.20552458,0.11547956,0.58,0.10703504,63000.0,0.95,629,-0.86040866,0.8494212
12620.0,0.20552886,0.11547715,0.55,0.10702032,63100.0,0.9,630,-1.4367203,0.8494155
12640.0,0.2055294,0.11546156,0.46,0.107008785,63200.0,0.95,631,-1.0353378,0.84941965
12660.0,0.20553726,0.11544377,0.61,0.10699019,63300.0,0.95,632,-0.87002504,0.84941053
12680.0,0.2055357,0.11542491,0.5,0.106989205,63400.0,0.95,633,-1.110498,0.8494304
12700.0,0.20553651,0.115403116,0.45,0.10697637,63500.0,0.95,634,-1.1519258,0.84943867
12720.0,0.20554088,0.11540946,0.44,0.1069738,63600.0,0.95,635,-1.0898684,0.84944516
12740.0,0.20554413,0.11538689,0.53,0.10695964,63700.0,0.95,636,-0.93160045,0.84944373
12760.0,0.20554659,0.115376376,0.52,0.1069409,63800.0,0.95,637,-0.96536577,0.8494505
12780.0,0.20555605,0.11536148,0.54,0.10695919,63900.0,0.9,638,-1.6054589,0.8494699
12800.0,0.20555249,0.115352966,0.5,0.10696143,64000.0,0.85,639,-1.2379836,0.8494675
12820.0,0.20555072,0.11534292,0.56,0.1069509,64100.0,0.9,640,-1.011304,0.84945565
12840.0,0.20554645,0.11532999,0.52,0.106942125,64200.0,0.9,641,-1.1455448,0.8494597
12860.0,0.20554096,0.11532997,0.54,0.10692657,64300.0,1.0,642,-0.95261747,0.8494689
12880.0,0.20554374,0.115316056,0.48,0.10691247,64400.0,0.9,643,-1.1611848,0.84947544
12900.0,0.20554005,0.11531496,0.51,0.106918484,64500.0,0.95,644,-1.3020383,0.8494775
12920.0,0.20554385,0.115290664,0.58,0.10690737,64600.0,0.9,645,-1.0882404,0.849488
12940.0,0.20553897,0.11529262,0.54,0.106909275,64700.0,0.9,646,-0.9326069,0.8494942
12960.0,0.20553982,0.11527834,0.57,0.10688507,64800.0,0.95,647,-1.2042847,0.84949404
12980.0,0.205542,0.11527243,0.43,0.106905065,64900.0,1.0,648,-1.0082182,0.8495001
13000.0,0.20554794,0.11525942,0.53,0.1068863,65000.0,0.9,649,-1.2078336,0.8495004
13020.0,0.20555124,0.11526201,0.52,0.1068736,65100.0,0.95,650,-1.11772,0.84950835
13040.0,0.20554385,0.11527794,0.5,0.10687944,65200.0,1.0,651,-1.0107977,0.84951836
13060.0,0.20554896,0.1152868,0.5,0.10687372,65300.0,0.95,652,-1.2746712,0.84952635
13080.0,0.20554556,0.11529095,0.55,0.10686562,65400.0,1.0,653,-0.84993255,0.84953
13100.0,0.20553243,0.11529235,0.56,0.10685112,65500.0,0.85,654,-1.0709517,0.8495204
13120.0,0.20553741,0.11529279,0.5,0.10686102,65600.0,0.75,655,-1.1576077,0.849525
13140.0,0.2055422,0.115267344,0.57,0.10684356,65700.0,1.0,656,-0.6845178,0.8495323
13160.0,0.20554166,0.11525532,0.52,0.10683024,65800.0,0.95,657,-1.0969691,0.8495385
13180.0,0.20553866,0.11522667,0.46,0.10681057,65900.0,1.0,658,-0.8305524,0.8495393
13200.0,0.2055382,0.11523193,0.6,0.10681078,66000.0,0.85,659,-1.4471681,0.84954065
13220.0,0.20554298,0.11523368,0.49,0.106810234,66100.0,0.9,660,-1.4540361,0.84954804
13240.0,0.20554455,0.115220115,0.41,0.10679171,66200.0,0.85,661,-1.0628202,0.84953445
13260.0,0.20553564,0.115208045,0.58,0.10678372,66300.0,0.9,662,-1.1794851,0.8495248
13280.0,0.20554025,0.115204275,0.54,0.106777065,66400.0,0.95,663,-0.9699974,0.8495302
13300.0,0.20555373,0.11520294,0.49,0.10678715,66500.0,1.0,664,-0.9122513,0.8495469
13320.0,0.20555733,0.11520194,0.47,0.10680006,66600.0,0.95,665,-1.0118747,0.84955317
13340.0,0.20556125,0.11520955,0.51,0.10680422,66700.0,1.0,666,-1.1780853,0.8495514
13360.0,0.20554869,0.11520876,0.62,0.10680679,66800.0,0.95,667,-1.114689,0.84954023
13380.0,0.20555477,0.11521981,0.58,0.106823094,66900.0,1.0,668,-0.97696877,0.8495438
13400.0,0.20556112,0.11521156,0.57,0.106813855,67000.0,0.9,669,-1.1528943,0.8495373
13420.0,0.20556192,0.1152105,0.41,0.10682032,67100.0,0.95,670,-0.9420363,0.8495371
13440.0,0.20556375,0.11522473,0.55,0.10683492,67200.0,0.95,671,-1.1253178,0.849528
13460.0,0.20556389,0.11523595,0.51,0.106837966,67300.0,0.95,672,-1.2693985,0.8495236
13480.0,0.20556125,0.115238674,0.52,0.10683075,67400.0,0.95,673,-1.1248863,0.84951496
13500.0,0.20555794,0.11523821,0.5,0.10684226,67500.0,1.0,674,-0.5821866,0.8495099
13520.0,0.20556146,0.11522621,0.53,0.10684633,67600.0,1.0,675,-1.0838468,0.8495178
13540.0,0.20556125,0.11521012,0.58,0.106821336,67700.0,0.95,676,-1.0511808,0.84952146
13560.0,0.20555688,0.11520421,0.54,0.10683111,67800.0,0.95,677,-1.0092624,0.8495249
13580.0,0.20556305,0.115193814,0.51,0.10682151,67900.0,1.0,678,-1.0044911,0.84952563
13600.0,0.20556667,0.1152009,0.55,0.106837265,68000.0,0.95,679,-1.0875633,0.84951466
13620.0,0.20556422,0.11519987,0.5,0.10683154,68100.0,1.0,680,-0.9327024,0.84951234
13640.0,0.20556475,0.11517321,0.5,0.10681196,68200.0,0.95,681,-1.1708615,0.84951353
13660.0,0.20556322,0.11517505,0.46,0.106830776,68300.0,1.0,682,-0.9067521,0.8495131
13680.0,0.20557193,0.115180634,0.53,0.10683135,68400.0,0.9,683,-1.2895559,0.84951323
13700.0,0.20556942,0.11517289,0.52,0.10682565,68500.0,0.9,684,-0.94636965,0.8495212
13720.0,0.2055656,0.11516656,0.59,0.10682844,68600.0,0.9,685,-1.0179145,0.8495119
13740.0,0.20556054,0.11515846,0.58,0.10680446,68700.0,0.95,686,-1.0454608,0.8495171
13760.0,0.20556368,0.11514429,0.47,0.10679305,68800.0,0.95,687,-1.012169,0.849531
13780.0,0.20556389,0.11512552,0.49,0.106782615,68900.0,0.9,688,-1.3506325,0.8495231
13800.0,0.20556688,0.11512103,0.44,0.106777646,69000.0,1.0,689,-0.8448342,0.8495274
13820.0,0.20556471,0.1151073,0.48,0.1067731,69100.0,1.0,690,-1.2342583,0.8495293
13840.0,0.20556375,0.11509017,0.56,0.10675451,69200.0,1.0,691,-0.9864928,0.8495354
13860.0,0.20556803,0.11507677,0.46,0.10675266,69300.0,0.95,692,-1.0153909,0.8495442
13880.0,0.20556687,0.11506233,0.52,0.10674313,69400.0,1.0,693,-1.2932025,0.84954697
13900.0,0.20556341,0.115035206,0.52,0.10672017,69500.0,0.9,694,-1.0635186,0.8495393
13920.0,0.20556456,0.11502553,0.51,0.106725074,69600.0,1.0,695,-0.825113,0.8495455
13940.0,0.20556465,0.11502238,0.54,0.10670773,69700.0,0.95,696,-0.9732145,0.8495378
13960.0,0.20556197,0.1150167,0.59,0.10668919,69800.0,0.95,697,-1.0671804,0.84953266
13980.0,0.205571,0.11502054,0.47,0.10669914,69900.0,0.8,698,-1.3055242,0.8495364
14000.0,0.2055724,0.115010716,0.53,0.10669464,70000.0,0.95,699,-1.0213621,0.8495377
14020.0,0.20556968,0.11500099,0.55,0.10671117,70100.0,0.95,700,-1.1148796,0.8495276
14040.0,0.2055701,0.114993855,0.57,0.106700025,70200.0,0.95,701,-1.0288093,0.84953076
14060.0,0.20556489,0.11499052,0.44,0.106695734,70300.0,1.0,702,-0.81367075,0.84953403
14080.0,0.20556602,0.11499574,0.56,0.10667891,70400.0,0.9,703,-1.1893629,0.84952646
14100.0,0.20556402,0.11498479,0.56,0.10666426,70500.0,0.85,704,-1.028352,0.8495312
14120.0,0.2055681,0.11497837,0.51,0.106647305,70600.0,0.9,705,-1.15897,0.84953785
14140.0,0.20556788,0.114961594,0.54,0.10664249,70700.0,0.95,706,-1.2517989,0.84953976
14160.0,0.20556533,0.11495629,0.55,0.10663053,70800.0,1.0,707,-1.1186283,0.8495414
14180.0,0.2055665,0.11494636,0.59,0.106621794,70900.0,0.95,708,-1.0770705,0.8495346
14200.0,0.2055653,0.11494048,0.5,0.10661832,71000.0,0.9,709,-1.3149585,0.8495299
14220.0,0.20556402,0.114932574,0.54,0.1066116,71100.0,0.9,710,-1.0696636,0.8495345
14240.0,0.20556706,0.11492786,0.59,0.10660595,71200.0,0.85,711,-1.277417,0.849534
14260.0,0.20557004,0.114911005,0.52,0.10659712,71300.0,0.95,712,-0.8598364,0.8495348
14280.0,0.20556954,0.11488925,0.56,0.1065922,71400.0,0.95,713,-1.0308666,0.84954
14300.0,0.20556463,0.1148809,0.57,0.10659293,71500.0,0.95,714,-0.94212216,0.84953904
14320.0,0.20556423,0.11487746,0.48,0.10660118,71600.0,0.95,715,-1.0074449,0.8495474
14340.0,0.2055576,0.11487197,0.45,0.10661682,71700.0,0.9,716,-1.4212048,0.84954524
14360.0,0.20555967,0.11487238,0.46,0.10662072,71800.0,0.95,717,-1.1129982,0.8495509
14380.0,0.20555525,0.114864,0.48,0.10661594,71900.0,1.0,718,-1.08116,0.8495509
14400.0,0.20556104,0.114856556,0.57,0.106606655,72000.0,1.0,719,-0.770598,0.8495536
14420.0,0.20555437,0.11486749,0.48,0.10662129,72100.0,0.95,720,-1.2681459,0.84955055
14440.0,0.20555156,0.11486907,0.57,0.10662499,72200.0,0.85,721,-1.267242,0.849545
14460.0,0.20554732,0.11485972,0.52,0.1066219,72300.0,0.95,722,-1.0472434,0.8495446
14480.0,0.2055534,0.114852875,0.54,0.1066139,72400.0,0.95,723,-1.0377419,0.84955174
14500.0,0.20555887,0.114851095,0.5,0.10662019,72500.0,1.0,724,-0.8579111,0.8495574
14520.0,0.20556271,0.11483468,0.58,0.106608815,72600.0,0.95,725,-1.032769,0.8495504
14540.0,0.20555948,0.114831954,0.54,0.10660265,72700.0,0.9,726,-1.2048466,0.8495424
14560.0,0.20555346,0.11481705,0.57,0.10659113,72800.0,0.85,727,-1.1098325,0.84953886
14580.0,0.20554976,0.11482654,0.5,0.10659337,72900.0,0.9,728,-1.0469453,0.8495316
14600.0,0.20555137,0.1148337,0.48,0.10660259,73000.0,0.9,729,-1.556599,0.8495365
14620.0,0.20555566,0.11482778,0.65,0.10659704,73100.0,1.0,730,-0.81747407,0.84953594
14640.0,0.20556076,0.114832304,0.5,0.106605135,73200.0,0.95,731,-1.2701213,0.8495422
14660.0,0.20556504,0.1148056,0.6,0.10659496,73300.0,1.0,732,-0.7359774,0.8495347
14680.0,0.20556572,0.114803255,0.47,0.1065984,73400.0,1.0,733,-0.87979543,0.8495218
14700.0,0.20556687,0.114795275,0.58,0.10660683,73500.0,1.0,734,-0.8235961,0.8495185
14720.0,0.20556618,0.11479658,0.41,0.10660579,73600.0,1.0,735,-0.91563636,0.84951943
14740.0,0.20556463,0.11477986,0.52,0.10659505,73700.0,0.95,736,-1.0715753,0.84952
14760.0,0.20556827,0.114792004,0.53,0.10660542,73800.0,1.0,737,-1.2693899,0.8495161
14780.0,0.20556654,0.11478183,0.44,0.10660667,73900.0,1.0,738,-0.73891586,0.84952027
14800.0,0.20556502,0.11476629,0.5,0.10659316,74000.0,0.9,739,-1.1118053,0.84951544
14820.0,0.20556207,0.11476984,0.56,0.10658754,74100.0,0.85,740,-1.4967173,0.8495074
14840.0,0.20556061,0.11476574,0.53,0.10657621,74200.0,1.0,741,-1.2267573,0.84949785
14860.0,0.20555535,0.11476577,0.47,0.10658602,74300.0,1.0,742,-0.82101536,0.8494956
14880.0,0.20555891,0.11475911,0.54,0.106578656,74400.0,0.9,743,-0.95026004,0.84949684
14900.0,0.2055564,0.11474059,0.54,0.106570125,74500.0,0.9,744,-1.3753355,0.8494935
14920.0,0.20555714,0.11474208,0.45,0.10657812,74600.0,0.95,745,-1.0363872,0.8494871
14940.0,0.20555367,0.11471974,0.58,0.1065585,74700.0,0.95,746,-0.80880183,0.84948844
14960.0,0.20555039,0.11470724,0.54,0.10655735,74800.0,0.95,747,-0.980858,0.84949446
14980.0,0.20555475,0.11470031,0.56,0.10654675,74900.0,0.95,748,-0.8840505,0.84949297
15000.0,0.20555729,0.11470012,0.53,0.10655069,75000.0,1.0,749,-1.058866,0.8494989
15020.0,0.2055593,0.114690155,0.53,0.10653498,75100.0,0.95,750,-1.0113436,0.84949833
15040.0,0.20555837,0.114682294,0.47,0.10653094,75200.0,0.9,751,-1.3780317,0.84950393
15060.0,0.20555843,0.11466659,0.57,0.10651902,75300.0,0.9,752,-1.3264917,0.84951335
15080.0,0.20554754,0.11466133,0.61,0.10649701,75400.0,0.95,753,-1.6188095,0.8495133
15100.0,0.20555097,0.1146529,0.54,0.10649691,75500.0,0.95,754,-1.4215482,0.8495081
15120.0,0.2055501,0.11464627,0.58,0.10649679,75600.0,1.0,755,-1.2898271,0.84950733
15140.0,0.2055544,0.11463561,0.53,0.10648948,75700.0,0.95,756,-1.2638108,0.8495074
15160.0,0.2055487,0.11463353,0.5,0.10648474,75800.0,1.0,757,-0.9712426,0.84950304
15180.0,0.20554897,0.11462192,0.53,0.106480695,75900.0,1.0,758,-0.71492666,0.84950155
15200.0,0.20554611,0.11461691,0.5,0.10646563,76000.0,0.95,759,-1.070503,0.8495069
15220.0,0.20554763,0.114589766,0.6,0.10644963,76100.0,0.95,760,-1.1502364,0.84950536
15240.0,0.20554824,0.11458898,0.5,0.106446594,76200.0,1.0,761,-0.85769826,0.8495129
15260.0,0.20554596,0.11457866,0.59,0.106428005,76300.0,1.0,762,-0.9437782,0.8495169
15280.0,0.2055447,0.114597246,0.52,0.10641974,76400.0,1.0,763,-0.8283762,0.84951806
15300.0,0.20554,0.114589565,0.59,0.10641257,76500.0,1.0,764,-1.0086122,0.84951234
15320.0,0.20554188,0.11458833,0.53,0.106414676,76600.0,0.9,765,-0.9825574,0.84952074
15340.0,0.20554283,0.11457416,0.47,0.106414825,76700.0,1.0,766,-1.0162592,0.8495307
15360.0,0.20554496,0.11456409,0.53,0.10640346,76800.0,0.95,767,-1.0244548,0.84953505
15380.0,0.20554647,0.114571206,0.61,0.10639558,76900.0,0.9,768,-1.4414214,0.849534
15400.0,0.20554169,0.11456269,0.54,0.106387444,77000.0,0.95,769,-0.93004686,0.849541
15420.0,0.20554379,0.11455506,0.53,0.1063787,77100.0,0.95,770,-1.0812298,0.8495412
15440.0,0.20555066,0.11456524,0.62,0.10636428,77200.0,0.95,771,-0.854566,0.8495473
15460.0,0.20554836,0.11456077,0.55,0.10635822,77300.0,1.0,772,-0.9104193,0.84954834
15480.0,0.20554613,0.11455304,0.54,0.10635719,77400.0,0.95,773,-1.067252,0.8495562
15500.0,0.2055417,0.11455922,0.49,0.10634888,77500.0,0.85,774,-1.2704782,0.84955955
15520.0,0.20554096,0.11454057,0.4,0.10634265,77600.0,1.0,775,-0.749244,0.84956104
15540.0,0.20554452,0.11454142,0.53,0.106342494,77700.0,0.95,776,-1.2258755,0.8495658
15560.0,0.2055451,0.11452633,0.57,0.106333785,77800.0,0.95,777,-1.2822276,0.84955794
15580.0,0.20553795,0.11452473,0.52,0.10633061,77900.0,0.95,778,-0.7910152,0.84956175
15600.0,0.20554538,0.114524536,0.51,0.106328525,78000.0,0.9,779,-1.0688388,0.8495712
15620.0,0.20555292,0.11452672,0.53,0.10632924,78100.0,1.0,780,-0.92838895,0.84957933
15640.0,0.20555264,0.1145321,0.53,0.106327556,78200.0,0.95,781,-1.1821241,0.8495827
15660.0,0.20555633,0.11454617,0.52,0.10634383,78300.0,0.95,782,-1.0326779,0.84958297
15680.0,0.20555925,0.11453483,0.57,0.1063438,78400.0,0.95,783,-1.0462554,0.8495812
15700.0,0.20555986,0.11453132,0.48,0.10633907,78500.0,0.85,784,-1.279812,0.84957933
15720.0,0.20555829,0.11453115,0.48,0.10633854,78600.0,0.95,785,-1.3468382,0.8495845
15740.0,0.20556274,0.11452693,0.52,0.10633596,78700.0,0.9,786,-0.849579,0.84958833
15760.0,0.20556976,0.11453414,0.45,0.10634294,78800.0,0.95,787,-1.3136978,0.8495965
15780.0,0.20556825,0.11452049,0.59,0.10632967,78900.0,0.95,788,-0.97591496,0.84959704
15800.0,0.20556898,0.11451188,0.49,0.10632572,79000.0,0.95,789,-0.9261605,0.8495982
15820.0,0.205572,0.114515536,0.51,0.10632501,79100.0,0.95,790,-0.9656299,0.8495977
15840.0,0.20556918,0.11451211,0.66,0.10631769,79200.0,0.9,791,-1.0783689,0.84960073
15860.0,0.20556702,0.114501305,0.58,0.10630312,79300.0,0.9,792,-1.0266712,0.84959674
15880.0,0.20556735,0.11449447,0.54,0.10629871,79400.0,0.9,793,-1.2837023,0.8495965
15900.0,0.20556816,0.11449634,0.55,0.1062963,79500.0,0.9,794,-1.1487211,0.84959847
15920.0,0.20556724,0.11448454,0.56,0.106283106,79600.0,1.0,795,-1.0262291,0.8496105
15940.0,0.2055628,0.11448135,0.52,0.1062831,79700.0,1.0,796,-1.1667681,0.84961605
15960.0,0.20555788,0.11448768,0.49,0.10627877,79800.0,0.8,797,-0.930951,0.84962386
15980.0,0.20556493,0.11448102,0.51,0.10626962,79900.0,0.85,798,-1.4526095,0.8496341
16000.0,0.20557028,0.114503354,0.42,0.10628629,80000.0,0.85,799,-0.8969828,0.84962875
16020.0,0.20556912,0.1144963,0.48,0.10626704,80100.0,1.0,800,-0.7846786,0.84963274
16040.0,0.20556915,0.1144905,0.49,0.10625431,80200.0,0.95,801,-0.8632406,0.8496356
16060.0,0.20556492,0.1144875,0.49,0.10624171,80300.0,0.85,802,-1.2576964,0.8496253
16080.0,0.20556648,0.11447811,0.65,0.10622551,80400.0,1.0,803,-1.1467779,0.849617
16100.0,0.20556669,0.114463575,0.56,0.106215596,80500.0,0.95,804,-1.1408985,0.8496222
16120.0,0.20556171,0.11445799,0.54,0.10620442,80600.0,1.0,805,-0.95544255,0.8496206
16140.0,0.20556268,0.11446248,0.61,0.106189705,80700.0,0.95,806,-1.2266362,0.8496239
16160.0,0.20556618,0.11446228,0.46,0.10619228,80800.0,0.95,807,-1.031719,0.84962606
16180.0,0.20556906,0.11445454,0.55,0.10618329,80900.0,1.0,808,-0.8278407,0.8496222
16200.0,0.20557061,0.11443986,0.57,0.1061729,81000.0,0.95,809,-1.2860323,0.8496196
16220.0,0.20557044,0.11442979,0.49,0.106169246,81100.0,0.9,810,-1.0313783,0.8496197
16240.0,0.20556289,0.11441326,0.56,0.106154285,81200.0,0.95,811,-1.2558823,0.84961796
16260.0,0.20556492,0.11439619,0.5,0.106143646,81300.0,0.95,812,-0.788832,0.8496256
16280.0,0.20556861,0.11439619,0.43,0.10614288,81400.0,0.95,813,-0.9724332,0.849631
16300.0,0.20557016,0.11440002,0.55,0.10615319,81500.0,0.95,814,-0.9750353,0.8496396
16320.0,0.2055741,0.114381865,0.45,0.10615114,81600.0,0.95,815,-0.84481317,0.8496425
16340.0,0.20557262,0.1143584,0.51,0.10613646,81700.0,0.9,816,-0.74888337,0.8496439
16360.0,0.20557743,0.11434392,0.5,0.10613533,81800.0,0.95,817,-1.0772059,0.84964305
16380.0,0.2055732,0.11434525,0.52,0.10613207,81900.0,0.9,818,-1.1978968,0.8496347
16400.0,0.2055728,0.114342965,0.46,0.10614089,82000.0,0.9,819,-1.1560177,0.8496378
16420.0,0.20557785,0.11433302,0.56,0.10613125,82100.0,1.0,820,-0.8001186,0.84963316
16440.0,0.20557778,0.11433912,0.54,0.10613888,82200.0,1.0,821,-0.95410985,0.8496329
16460.0,0.20557812,0.114333935,0.52,0.10613835,82300.0,1.0,822,-1.0444015,0.84962803
16480.0,0.20557581,0.11433012,0.48,0.10613459,82400.0,1.0,823,-0.89036906,0.84962654
